underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,estimated_delivery_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
238.42,SYN.ETH-25JUN20,1592996339999,open,0.0,1351.0,0.0001,0.0305,0.006369,63.02,0.004,0.0,ETH-25JUN20-235-P,238.21,238.21,51.99,0.0045,567.0,0.0085,640.0,75.03,0.04146,-1.30656,-0.00184,0.04824,-0.3146
238.42,SYN.ETH-25JUN20,1592996339999,open,0.09,0.0,0.0495,0.107,0.078173,98.34,None,0.0,ETH-25JUN20-220-C,238.21,238.21,0.0,0.0,0.0,0.1235,1.0,421.18,0.01111,-0.54642,0.00501,0.00829,0.95478
238.42,SYN.ETH-25JUN20,1592996339999,open,0.0,90.0,0.0001,0.019,0.002162,93.29,0.002,0.0,ETH-25JUN20-225-P,238.21,238.21,84.83,0.0015,400.0,0.003,400.0,102.43,0.02026,-0.5155,-0.00058,0.01593,-0.09847
238.42,SYN.ETH-25JUN20,1592996340001,open,0.0,431.0,0.0001,0.015,0.000371,87.98,0.001,0.0,ETH-25JUN20-260-C,238.21,238.21,0.0,0.0,0.0,0.0035,360.0,139.81,0.00644,-0.08851,0.00013,0.00537,0.02332
238.42,SYN.ETH-25JUN20,1592996339999,open,0.01,363.0,0.0001,0.0225,0.002997,61.13,0.0025,0.0,ETH-25JUN20-245-C,238.21,238.21,53.06,0.002,400.0,0.004,400.0,68.48,0.03121,-0.71451,0.00104,0.03745,0.1854
238.42,SYN.ETH-25JUN20,1592996340001,open,0.02,97.0,0.006,0.063,0.030592,61.13,0.021,0.0,ETH-25JUN20-245-P,238.21,238.21,47.28,0.029,22.0,0.0405,5.0,122.32,0.03121,-0.95398,-0.00483,0.03745,-0.8146
238.42,SYN.ETH-25JUN20,1592996340001,open,0.0,404.0,0.0001,0.015,0.000106,88.02,0.001,0.0,ETH-25JUN20-265-C,238.21,238.21,0.0,0.0,0.0,0.0015,120.0,132.78,0.00243,-0.02522,4e-05,0.00202,0.00754
238.42,SYN.ETH-25JUN20,1592996340004,open,0.09,0.0,0.0795,0.1465,0.111586,88.02,None,0.0,ETH-25JUN20-265-P,238.21,238.21,0.0,0.0,0.0,0.155,1.0,429.05,0.00243,-0.10695,-0.00632,0.00202,-0.99246
238.42,SYN.ETH-25JUN20,1592996339999,open,0.02,5.0,0.0001,0.0345,0.008136,56.8,0.014,0.0,ETH-25JUN20-240-C,238.21,238.21,45.56,0.006,372.0,0.01,340.0,66.59,0.04543,-1.29024,0.00231,0.05865,0.4113
238.42,SYN.ETH-25JUN20,1592996339999,open,0.0,37.0,0.0001,0.0155,0.000911,98.34,0.001,0.0,ETH-25JUN20-220-P,238.21,238.21,87.97,0.0005,400.0,0.0015,2.0,109.28,0.01111,-0.21721,-0.00026,0.00829,-0.04522
238.42,SYN.ETH-25JUN20,1592996340001,open,0.0,1309.0,0.0001,0.017,0.001699,74.46,0.0015,0.0,ETH-25JUN20-250-C,238.21,238.21,65.35,0.001,411.0,0.0025,400.0,83.03,0.02046,-0.40501,0.00056,0.02015,0.09979
238.42,SYN.ETH-25JUN20,1592996340004,open,0.0,1229.0,0.0001,0.016,0.001132,87.89,0.0015,0.0,ETH-25JUN20-255-C,238.21,238.21,74.95,0.0005,425.0,0.002,400.0,100.37,0.01422,-0.26993,0.00035,0.01186,0.06171
238.84,SYN.ETH-3JUL20,1592996340048,open,0.0,1200.0,0.0001,0.0155,0.000899,120.35,0.0015,0.0,ETH-3JUL20-160-P,238.21,238.21,111.12,0.0005,450.0,0.0015,450.0,130.06,0.01241,-0.08411,-0.0008,0.00074,-0.01293
238.84,SYN.ETH-3JUL20,1592996340048,open,0.34,0.0,0.3095,0.3545,0.330986,120.35,None,0.0,ETH-3JUL20-160-C,238.21,238.21,0.0,0.0,0.0,0.0,0.0,0.0,0.01241,-0.08411,0.0381,0.00074,0.98707
238.84,SYN.ETH-3JUL20,1592996340048,open,0.0,52.0,0.0001,0.016,0.001241,99.62,0.0015,0.0,ETH-3JUL20-330-C,238.21,238.21,96.54,0.001,450.0,0.0015,1.0,102.53,0.01996,-0.11203,0.00124,0.00144,0.02256
238.84,SYN.ETH-3JUL20,1592996340050,open,0.36,0.0,0.342,0.4305,0.382937,99.62,None,0.0,ETH-3JUL20-330-P,238.21,238.21,0.0,0.0,0.0,0.0,0.0,0.0,0.01996,-0.11203,-0.07901,0.00144,-0.97744
