underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
10454.89,SYN.BTC-27MAR20,1566989940080,open,0.21,11.7,0.148,0.2565,0.20485119,85.05,0.199,0.0,BTC-27MAR20-12000-C,10120.17,83.11,0.199,5.0,0.2085,19.0,86.25,31.58172,-6.33839,20.6003,6e-05,0.54429
10454.89,SYN.BTC-27MAR20,1566989940093,open,0.03,3.1,0.0085,0.058,0.02806653,92.4,0.0325,0.0,BTC-27MAR20-32000-C,10120.17,89.79,0.0245,16.0,0.031,12.0,94.42,14.78528,-3.22397,4.85324,3e-05,0.10804
10454.89,SYN.BTC-27MAR20,1566989940179,open,0.48,0.0,0.444,0.5055,0.47526603,83.39,0.476,0.0,BTC-27MAR20-6000-C,10120.17,66.83,0.4525,4.0,0.4965,4.0,96.98,15.62244,-3.07443,24.76354,3e-05,0.88331
10454.87,SYN.BTC-27MAR20,1566989940216,open,0.65,0.0,0.583,0.726,0.65486843,86.72,None,0.0,BTC-27MAR20-16000-P,10120.17,0.0,0.0005,5.0,0.0,0.0,0.0,30.25247,-6.19128,-77.55846,5e-05,-0.62311
185.7,SYN.ETH-30AUG19,1566989940216,open,0.08,1353.0,0.047,0.115,0.080465,85.17,0.085,0.0,ETH-30AUG19-200-P,185.6,0.0,0.077,40.0,0.084,40.0,106.61,0.02632,-0.59758,-0.00918,0.01744,-0.88196
189.6,ETH-27DEC19,1566989940222,open,0.74,101.0,0.668,0.814,0.74079,89.56,0.513,0.0,ETH-27DEC19-320-P,185.6,0.0,0.669,110.0,1.653,1.0,500.0,0.32664,-0.12101,-0.9522,0.00306,-0.77571
10147.0,SYN.BTC-6SEP19,1566989940222,open,0.1,42.8,0.074,0.1365,0.10526404,81.79,0.103,0.0,BTC-6SEP19-11000-P,10120.17,74.53,0.1015,12.0,0.106,6.0,83.17,5.36868,-24.73515,-2.02485,0.00026,-0.71536
187.15,ETH-27SEP19,1566989940224,open,1.98,24.0,1.905,2.085,1.992437,125.0,1.356,0.0,ETH-27SEP19-560-P,185.6,0.0,0.0,0.0,0.0,0.0,0.0,0.00332,-0.00694,-0.4581,9e-05,-0.99805
187.15,ETH-27SEP19,1566989940228,open,0.07,1656.0,0.038,0.101,0.070606,86.02,0.072,0.0,ETH-27SEP19-200-C,185.6,82.82,0.067,30.0,0.073,404.0,88.14,0.21132,-0.30421,0.05684,0.00857,0.44164
189.6,ETH-27DEC19,1566989940228,open,2.79,0.0,2.688,2.925,2.80143,100.68,None,0.0,ETH-27DEC19-720-P,185.6,0.0,0.003,5.0,0.0,0.0,0.0,0.05737,-0.02389,-2.37304,0.00048,-0.97795
187.15,ETH-27SEP19,1566989940242,open,0.12,909.0,0.079,0.149,0.116355,86.02,0.126,0.0,ETH-27SEP19-180-C,185.6,82.05,0.112,96.0,0.121,206.0,90.25,0.20532,-0.29557,0.07574,0.00833,0.61077
187.15,ETH-27SEP19,1566989940244,open,0.14,2866.0,0.097,0.18,0.139267,86.02,0.138,0.0,ETH-27SEP19-200-P,185.6,81.34,0.134,96.0,0.142,110.0,88.44,0.21132,-0.30421,-0.10687,0.00857,-0.55836
186.06,SYN.ETH-6SEP19,1566989940249,open,0.04,46.0,0.014,0.069,0.041275,81.44,0.042,0.0,ETH-6SEP19-190-C,185.6,77.76,0.039,200.0,0.044,299.0,85.84,0.11516,-0.52833,0.01893,0.0168,0.45959
10454.87,SYN.BTC-27MAR20,1566989940251,open,1.16,0.0,1.096,1.2475,1.16947674,88.92,None,0.0,BTC-27MAR20-22000-P,10120.17,0.0,0.0,0.0,0.0,0.0,0.0,23.81736,-4.99787,-118.0801,4e-05,-0.7762
187.15,ETH-27SEP19,1566989940257,open,1.77,12.0,1.698,1.865,1.778888,125.0,1.193,0.0,ETH-27SEP19-520-P,185.6,0.0,0.0,0.0,0.0,0.0,0.0,0.00591,-0.01236,-0.42512,0.00016,-0.9963
10454.87,SYN.BTC-27MAR20,1566989940259,open,1.71,0.0,1.641,1.7995,1.71619231,90.97,None,0.0,BTC-27MAR20-28000-P,10120.17,0.0,0.0,0.0,0.0,0.0,0.0,17.8343,-3.82857,-156.27122,3e-05,-0.85878
189.6,ETH-27DEC19,1566989940279,open,0.04,5529.0,0.016,0.06,0.036484,85.46,0.038,0.0,ETH-27DEC19-120-P,185.6,84.16,0.035,200.0,0.038,180.0,86.77,0.218,-0.07707,-0.09813,0.00214,-0.1198
185.7,SYN.ETH-30AUG19,1566989940281,open,0.09,402.0,0.057,0.116,0.087323,93.33,0.092,0.0,ETH-30AUG19-170-C,185.6,0.0,0.084,40.0,0.09,40.0,113.33,0.02125,-0.52866,0.00787,0.01285,0.91205
189.6,ETH-27DEC19,1566989940283,open,2.37,0.0,2.279,2.493,2.381031,97.92,None,0.0,ETH-27DEC19-640-P,185.6,0.0,0.0,0.0,0.0,0.0,0.0,0.07474,-0.03027,-2.10393,0.00064,-0.96976
187.15,ETH-27SEP19,1566989940283,open,2.2,27.0,2.113,2.305,2.206079,125.0,1.044,0.0,ETH-27SEP19-600-P,185.6,0.0,0.0,0.0,0.0,0.0,0.0,0.00187,-0.00391,-0.49096,5e-05,-0.99896
189.6,ETH-27DEC19,1566989940287,open,0.23,2769.0,0.17,0.281,0.227877,85.34,0.225,0.0,ETH-27DEC19-200-P,185.6,81.88,0.22,164.0,0.231,14.0,86.72,0.43123,-0.15223,-0.42286,0.00424,-0.44558
189.6,ETH-27DEC19,1566989940289,open,2.58,0.0,2.483,2.709,2.591377,100.01,None,0.0,ETH-27DEC19-680-P,185.6,0.0,0.0,0.0,0.0,0.0,0.0,0.06743,-0.0279,-2.23821,0.00057,-0.97327
187.15,ETH-27SEP19,1566989940289,open,2.84,0.0,2.735,2.966,2.847195,125.0,None,0.0,ETH-27SEP19-720-P,185.6,0.0,0.0,0.0,0.0,0.0,0.0,0.00034,-0.00071,-0.58931,1e-05,-0.99983
187.15,ETH-27SEP19,1566989940295,open,2.41,0.0,2.32,2.525,2.419765,125.0,None,0.0,ETH-27SEP19-640-P,185.6,0.0,0.0,0.0,0.0,0.0,0.0,0.00105,-0.0022,-0.52377,3e-05,-0.99944
187.15,ETH-27SEP19,1566989940315,open,0.5,727.0,0.456,0.556,0.504084,90.13,0.534,0.0,ETH-27SEP19-280-P,185.6,0.0,0.001,20.0,0.0,0.0,0.0,0.07646,-0.11534,-0.21878,0.00296,-0.92413
189.6,ETH-27DEC19,1566989940315,open,0.17,834.0,0.123,0.216,0.173024,85.34,0.181,0.0,ETH-27DEC19-200-C,185.6,83.57,0.169,194.0,0.181,26.0,88.85,0.43123,-0.15223,0.23947,0.00424,0.55442
187.15,ETH-27SEP19,1566989940315,open,3.05,0.0,2.943,3.186,3.060921,125.0,None,0.0,ETH-27SEP19-760-P,185.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0002,-0.00041,-0.62206,1e-05,-0.99991
187.15,ETH-27SEP19,1566989940315,open,0.02,2888.0,0.007,0.043,0.022772,86.19,0.025,0.0,ETH-27SEP19-240-C,185.6,83.86,0.021,200.0,0.025,238.0,89.03,0.14434,-0.2082,0.02531,0.00584,0.18797
