underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
10005.93,SYN.BTC-26JUL19,1563879539980,open,0.04,598.4,0.001,0.084,0.04250918,120.98,0.0495,0.0,BTC-26JUL19-10000-P,10000.63,113.88,0.04,0.3,0.057,10.0,161.99,3.53697,-74.39692,-0.40906,0.00037,-0.47639
10005.93,SYN.BTC-26JUL19,1563879539983,open,0.04,598.4,0.001,0.084,0.04250918,120.98,0.0495,0.0,BTC-26JUL19-10000-P,10000.63,113.88,0.04,0.3,0.0485,0.2,137.93,3.53697,-74.39692,-0.40906,0.00037,-0.47639
10123.41,BTC-27SEP19,1563879539968,open,0.01,103.7,0.0005,0.046,0.00620015,110.79,0.006,0.0,BTC-27SEP19-26000-C,10000.63,105.51,0.0045,20.0,0.0075,39.0,114.24,3.59085,-3.01965,0.58972,2e-05,0.03848
10250.85,BTC-27DEC19,1563879539989,open,0.09,244.8,0.048,0.1345,0.09120324,99.85,0.074,0.0,BTC-27DEC19-7000-P,10000.63,94.79,0.0825,10.1,0.091,14.9,99.74,17.72055,-5.6397,-12.01066,4e-05,-0.18141
10123.41,BTC-27SEP19,1563879539998,open,0.07,504.2,0.027,0.112,0.06958454,101.43,0.0615,0.0,BTC-27SEP19-8000-P,10000.63,96.6,0.0635,12.6,0.0785,0.2,108.4,12.83638,-9.88192,-5.34755,7e-05,-0.2231
10071.2,SYN.BTC-30AUG19,1563879539997,open,0.02,154.1,0.0005,0.0605,0.01993629,104.69,0.02,0.0,BTC-30AUG19-7000-P,10000.63,96.82,0.0155,10.0,0.0205,24.0,105.64,5.94581,-8.21736,-1.31769,5e-05,-0.10615
10123.41,BTC-27SEP19,1563879540048,open,0.16,228.9,0.117,0.21,0.16351267,101.43,0.165,0.0,BTC-27SEP19-10000-P,10000.63,99.9,0.161,0.1,0.167,0.2,103.55,16.65461,-12.82126,-10.36255,9e-05,-0.40365
10005.93,SYN.BTC-26JUL19,1563879540055,open,0.07,91.9,0.032,0.1115,0.07157081,120.26,0.0645,0.0,BTC-26JUL19-9500-C,10000.63,0.0,0.038,1.0,0.148,1.6,352.19,3.06337,-64.05317,0.49952,0.00032,0.70521
10005.93,SYN.BTC-26JUL19,1563879540057,open,0.07,91.9,0.032,0.1115,0.07157081,120.26,0.0645,0.0,BTC-26JUL19-9500-C,10000.63,0.0,0.038,1.0,0.079,0.3,144.06,3.06337,-64.05317,0.49952,0.00032,0.70521
10123.41,BTC-27SEP19,1563879540060,open,0.07,504.2,0.027,0.112,0.06958454,101.43,0.0615,0.0,BTC-27SEP19-8000-P,10000.63,96.6,0.0635,12.6,0.071,19.3,102.54,12.83638,-9.88192,-5.34755,7e-05,-0.2231
