underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,estimated_delivery_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
206.44,SYN.ETH-31JUL20,1590663540764,open,0.0,0.1485,0.226,0.188156,72.57,None,0.0,ETH-31JUL20-180-C,206.14,206.14,59.98,0.171,1.0,0.0,0.0,0.0,0.28721,-0.16315,0.19461,0.00531,0.72685
9175.68,SYN.BTC-5JUN20,1590663540841,open,0.04,80.5,0.0125,0.0735,0.03990579,60.65,0.0435,0.0,BTC-5JUN20-9250-P,9166.33,9166.33,59.16,0.039,0.5,0.042,0.5,64.29,5.37139,-20.68292,-1.10519,0.00049,-0.51835
9167.41,SYN.BTC-29MAY20,1590663540862,open,0.05,192.4,0.017,0.077,0.04736081,76.57,0.044,0.0,BTC-29MAY20-8750-C,9166.33,9166.33,0.0,0.0455,0.2,0.0465,0.1,64.68,0.80857,-30.95482,0.18673,0.00052,0.8964
9167.41,SYN.BTC-29MAY20,1590663540881,open,0.01,432.9,0.0001,0.0305,0.00708694,56.22,0.0085,0.0,BTC-29MAY20-9250-C,9166.33,9166.33,50.22,0.006,45.0,0.0085,41.6,63.64,1.7063,-47.96244,0.08147,0.00151,0.37754
9183.95,SYN.BTC-12JUN20,1590663540919,open,0.0,0.0525,0.13,0.08943783,63.86,None,0.0,BTC-12JUN20-9750-P,9166.33,9166.33,29.09,0.0665,0.1,0.4475,8.0,500.0,6.82945,-14.65987,-2.78702,0.00031,-0.65522
9200.43,BTC-26JUN20,1590663541673,open,0.16,610.6,0.1245,0.1995,0.16170658,76.67,0.138,0.0,BTC-26JUN20-8000-C,9166.33,9166.33,73.43,0.159,7.1,0.1675,7.0,83.43,7.75681,-10.29783,4.46551,0.00015,0.77522
9200.43,BTC-26JUN20,1590663541679,open,0.16,610.6,0.1245,0.1995,0.16170658,76.67,0.138,0.0,BTC-26JUN20-8000-C,9166.33,9166.33,73.43,0.159,17.9,0.1675,7.0,83.43,7.75681,-10.29783,4.46551,0.00015,0.77522
9200.43,BTC-26JUN20,1590663541684,open,0.16,610.6,0.1245,0.1995,0.16170658,76.67,0.138,0.0,BTC-26JUN20-8000-C,9166.33,9166.33,73.43,0.159,7.1,0.1675,7.0,83.43,7.75681,-10.29783,4.46551,0.00015,0.77522
9200.43,BTC-26JUN20,1590663541718,open,0.16,610.6,0.1245,0.1995,0.16170658,76.67,0.138,0.0,BTC-26JUN20-8000-C,9166.33,9166.33,73.43,0.159,7.0,0.1675,7.0,83.43,7.75681,-10.29783,4.46551,0.00015,0.77522
207.46,ETH-25SEP20,1590663541826,open,1.92,0.0,1.7315,2.1005,1.903008,98.63,None,0.0,ETH-25SEP20-600-P,206.13,206.13,0.0,0.0005,5.0,0.0,0.0,0.0,0.13268,-0.05458,-1.94035,0.00095,-0.94478
205.81,ETH-26JUN20,1590663541826,open,1.54,0.0,1.384,1.6905,1.527505,128.11,None,0.0,ETH-26JUN20-520-P,206.13,206.13,0.0,1.282,5.0,1.9325,5.0,500.0,0.01321,-0.0293,-0.41016,0.00031,-0.99163
206.05,SYN.ETH-5JUN20,1590663541826,open,0.18,0.0,0.151,0.2065,0.178867,90.29,None,0.0,ETH-5JUN20-170-C,206.13,206.13,46.27,0.175,1.0,0.2025,29.0,167.3,0.03824,-0.21922,0.03363,0.00462,0.93529
205.97,SYN.ETH-12JUN20,1590663541826,open,0.0,0.1375,0.218,0.17662,71.18,None,0.0,ETH-12JUN20-240-P,206.13,206.13,59.6,0.1715,1.0,0.2115,2.0,126.35,0.10139,-0.24257,-0.08529,0.00824,-0.83947
207.46,ETH-25SEP20,1590663541826,open,1.16,0.0,1.012,1.2985,1.145623,90.96,None,0.0,ETH-25SEP20-440-P,206.13,206.13,0.0,0.0005,5.0,0.0,0.0,0.0,0.23595,-0.08951,-1.38108,0.00184,-0.88134
205.81,ETH-26JUN20,1590663541826,open,1.73,0.0,1.567,1.896,1.721675,133.41,None,0.0,ETH-26JUN20-560-P,206.13,206.13,0.0,1.477,5.0,2.1275,5.0,500.0,0.01067,-0.02464,-0.44207,0.00024,-0.99343
205.81,ETH-26JUN20,1590663541826,open,2.52,2.0,2.3005,2.7215,2.498449,133.41,3.3685,0.0,ETH-26JUN20-720-P,206.13,206.13,0.0,2.256,5.0,2.906,5.0,500.0,0.00162,-0.00374,-0.56948,4e-05,-0.99918
205.97,SYN.ETH-12JUN20,1590663541826,open,0.0,0.228,0.3135,0.269017,81.83,None,0.0,ETH-12JUN20-260-P,206.13,206.13,58.26,0.2635,1.0,0.302,2.0,145.16,0.06873,-0.18904,-0.09878,0.00486,-0.90783
206.13,SYN.ETH-29MAY20,1590663541827,open,0.07,1305.0,0.0365,0.101,0.068013,78.24,0.059,0.0,ETH-29MAY20-220-P,206.13,206.13,0.0,0.0655,60.0,0.0715,1.0,121.02,0.00982,-0.38424,-0.00505,0.01231,-0.95352
208.21,ETH-25DEC20,1590663541826,open,2.12,0.0,1.9955,2.2285,2.104732,94.83,None,0.0,ETH-25DEC20-640-P,206.13,206.13,0.0,0.0005,5.0,0.0,0.0,0.0,0.30824,-0.06931,-3.59573,0.0013,-0.88444
207.46,ETH-25SEP20,1590663541826,open,0.13,1044.0,0.07,0.1835,0.125636,79.53,0.136,0.0,ETH-25SEP20-240-C,206.13,206.13,77.27,0.1205,271.0,0.1305,271.0,81.66,0.47232,-0.15667,0.23016,0.0042,0.46343
207.46,ETH-25SEP20,1590663541827,open,0.44,684.0,0.3365,0.5385,0.432875,81.05,1.22,0.0,ETH-25SEP20-280-P,206.13,206.13,74.82,0.42,1.0,0.4895,13.0,106.94,0.43548,-0.14722,-0.74485,0.0038,-0.66031
206.05,SYN.ETH-5JUN20,1590663541827,open,0.18,0.0,0.133,0.2095,0.169809,76.95,None,0.0,ETH-5JUN20-240-P,206.13,206.13,57.11,0.166,1.0,0.2005,19.0,152.87,0.05236,-0.25579,-0.04765,0.00743,-0.90195
