underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,estimated_delivery_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
8692.54,BTC-26JUN20,1590404340152,open,0.11,18.1,0.0625,0.143,0.10179983,77.61,0.108,0.0,BTC-26JUN20-8500-C,8690.06,8690.06,75.62,0.0995,14.5,0.104,24.1,79.53,10.01958,-12.19797,3.66116,0.0002,0.58408
8692.54,BTC-26JUN20,1590404340152,open,0.06,106.4,0.0225,0.09,0.05277613,74.65,0.0555,0.0,BTC-26JUN20-9500-C,8690.06,8690.06,71.74,0.0495,30.0,0.0525,22.2,74.4,9.81922,-11.49718,2.52199,0.0002,0.385
8690.13,SYN.BTC-26MAY20,1590404340172,open,0.02,34.0,0.008,0.0725,0.0390344,74.9,0.0325,0.0,BTC-26MAY20-9000-P,8690.08,8690.08,61.38,0.0375,1.0,0.0415,1.0,92.74,1.09515,-41.01591,-0.18025,0.00081,-0.82552
8767.31,BTC-25SEP20,1590404340172,open,0.01,115.6,0.0005,0.025,0.00897942,116.18,0.0075,0.0,BTC-25SEP20-3000-P,8690.08,8690.08,113.38,0.008,30.0,0.01,10.0,118.93,3.1638,-1.49568,-1.05983,1e-05,-0.02693
8690.36,SYN.BTC-29MAY20,1590404340172,open,0.41,0.0,0.3965,0.4865,0.43866865,139.28,None,0.0,BTC-29MAY20-12500-P,8690.08,8690.08,0.0,0.0,0.0,0.0,0.0,0.0,0.17288,-3.10635,-1.32119,2e-05,-0.99307
8690.91,SYN.BTC-5JUN20,1590404340172,open,0.01,458.7,0.0005,0.026,0.00693272,83.23,0.007,0.0,BTC-5JUN20-10500-C,8690.08,8690.08,80.19,0.006,61.0,0.008,71.3,86.48,2.75911,-10.55695,0.25827,0.00015,0.10667
8690.91,SYN.BTC-5JUN20,1590404340172,open,0.06,228.1,0.034,0.108,0.06877714,69.91,0.064,0.0,BTC-5JUN20-9000-P,8690.08,8690.08,68.73,0.068,16.4,0.0715,0.5,73.94,5.82965,-18.73576,-1.70772,0.00037,-0.59067
8690.13,SYN.BTC-26MAY20,1590404340172,open,0.02,20.5,0.0015,0.059,0.02690628,69.56,0.0215,0.0,BTC-26MAY20-8875-P,8690.08,8690.08,63.86,0.026,18.6,0.0295,6.0,84.87,1.41773,-49.3113,-0.15698,0.00112,-0.726
8690.36,SYN.BTC-29MAY20,1590404340172,open,0.47,1.1,0.4525,0.544,0.49602288,139.29,0.38,0.0,BTC-29MAY20-13000-P,8690.08,8690.08,0.0,0.0,0.0,0.0,0.0,0.0,0.08508,-1.52884,-1.37762,1e-05,-0.99687
8690.91,SYN.BTC-5JUN20,1590404340172,open,0.01,35.2,0.0005,0.0345,0.01129331,98.31,0.011,0.0,BTC-5JUN20-7250-P,8690.08,8690.08,96.04,0.0105,25.0,0.012,20.0,100.28,3.07858,-13.9144,-0.3515,0.00014,-0.12444
