underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,estimated_delivery_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
188.04,SYN.ETH-1MAY20,1587725940033,open,0.0,797.0,0.0005,0.017,0.002274,99.51,0.0015,0.0,ETH-1MAY20-240-C,188.01,188.01,97.24,0.002,600.0,0.0025,100.0,101.27,0.02352,-0.17022,0.00144,0.00355,0.04287
188.01,SYN.ETH-25APR20,1587725940033,open,0.08,0.0,0.059,0.127,0.091789,112.6,None,0.0,ETH-25APR20-205-P,188.01,188.01,0.0,0.0005,15.0,0.0,0.0,0.0,0.01121,-0.63114,-0.00465,0.01174,-0.93831
188.01,SYN.ETH-25APR20,1587725940033,open,0.0,0.0,0.0005,0.016,0.001441,112.6,None,0.0,ETH-25APR20-205-C,188.01,188.01,92.18,0.0005,2.0,0.003,300.0,133.97,0.01121,-0.27098,0.00027,0.01174,0.06169
188.01,SYN.ETH-25APR20,1587725940049,open,0.0,0.0,0.0005,0.0155,0.000489,112.66,None,0.0,ETH-25APR20-210-C,188.01,188.01,0.0,0.0,0.0,0.0025,300.0,153.7,0.00521,-0.09202,0.00011,0.00545,0.02404
188.01,SYN.ETH-25APR20,1587725940049,open,0.11,1.0,0.0845,0.153,0.117431,112.66,0.1505,0.0,ETH-25APR20-210-P,188.01,188.01,0.0,0.0005,15.0,0.151,1.0,383.71,0.00521,-0.29337,-0.00493,0.00545,-0.97596
188.06,SYN.ETH-8MAY20,1587725940062,open,0.0,2.0,0.0005,0.0195,0.00496,101.59,0.007,0.0,ETH-8MAY20-260-C,188.01,188.01,97.33,0.004,300.0,0.006,600.0,105.72,0.04494,-0.16451,0.00409,0.00329,0.06223
188.06,SYN.ETH-8MAY20,1587725940068,open,0.0,0.0,0.0005,0.0185,0.003939,105.74,None,0.0,ETH-8MAY20-270-C,188.01,188.01,100.65,0.003,300.0,0.005,600.0,110.72,0.03743,-0.14262,0.00325,0.00263,0.04936
188.06,SYN.ETH-8MAY20,1587725940068,open,0.43,0.0,0.3945,0.49,0.439628,105.74,None,0.0,ETH-8MAY20-270-P,188.01,188.01,72.82,0.436,1.0,1.1935,10.0,500.0,0.03743,-0.14262,-0.09939,0.00263,-0.95064
188.04,SYN.ETH-1MAY20,1587725940076,open,0.0,1.0,0.0005,0.016,0.001239,113.37,0.0025,0.0,ETH-1MAY20-260-C,188.01,188.01,109.89,0.001,300.0,0.0015,5.0,116.71,0.0138,-0.11377,0.00075,0.00183,0.02249
188.04,SYN.ETH-1MAY20,1587725940119,open,0.0,112.0,0.0005,0.0165,0.001917,109.32,0.0025,0.0,ETH-1MAY20-250-C,188.01,188.01,98.68,0.001,600.0,0.003,600.0,118.38,0.01954,-0.15531,0.00114,0.00268,0.03413
189.84,ETH-25SEP20,1587725940267,open,0.22,1086.0,0.1445,0.307,0.221367,99.38,0.2845,0.0,ETH-25SEP20-180-P,188.01,188.01,97.14,0.216,227.0,0.2275,227.0,101.96,0.453,-0.14628,-0.45142,0.003,-0.3427
189.84,ETH-25SEP20,1587725940275,open,0.17,460.0,0.1045,0.2445,0.174216,100.11,0.16,0.0,ETH-25SEP20-240-C,188.01,188.01,97.14,0.1665,355.0,0.1735,274.0,99.84,0.49143,-0.15987,0.24936,0.00323,0.48577
189.84,ETH-25SEP20,1587725940288,open,0.04,1114.0,0.0105,0.0825,0.038061,102.65,0.0455,0.0,ETH-25SEP20-480-C,188.01,188.01,100.9,0.0355,300.0,0.041,3.0,104.61,0.28084,-0.09368,0.08553,0.0018,0.14492
189.84,ETH-25SEP20,1587725940291,open,0.03,859.0,0.0065,0.0655,0.02705,105.11,0.028,0.0,ETH-25SEP20-560-C,188.01,188.01,102.93,0.0245,300.0,0.0275,181.0,105.5,0.22688,-0.07749,0.06382,0.00142,0.10679
191.29,SYN.ETH-25DEC20,1587725940389,open,0.03,2284.0,0.008,0.068,0.02965,102.89,0.033,0.0,ETH-25DEC20-800-C,188.01,188.01,99.15,0.0245,300.0,0.034,1.0,105.79,0.27679,-0.05815,0.09145,0.0011,0.10091
