underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
5395.21,SYN.BTC-20MAR20,1584269939988,open,0.07,85.6,0.04,0.11,0.08645504,158.85,0.077,0.0,BTC-20MAR20-5250-C,5430.89,147.89,0.0815,20.0,0.0895,20.0,165.75,2.4168,-39.37042,0.36653,0.00039,0.59499
5417.37,SYN.BTC-17MAR20,1584269939990,open,0.3,0.02,0.081,0.0620959,159.86,0.0505,0.0,BTC-17MAR20-5250-C,5430.89,146.49,0.0585,20.0,0.0665,20.0,176.03,1.46663,-62.49874,0.15802,0.00061,0.62973
126.19,SYN.ETH-16MAR20,1584269939992,open,0.01,80.0,0.0005,0.0505,0.022682,90.4,0.019,0.0,ETH-16MAR20-125-C,126.26,92.07,0.023,37.0,0.0465,38.0,214.14,0.02398,-1.08399,0.00173,0.06945,0.59313
126.19,SYN.ETH-16MAR20,1584269939993,open,0.01,80.0,0.0005,0.0505,0.022682,90.4,0.019,0.0,ETH-16MAR20-125-C,126.26,92.07,0.023,37.0,0.0455,271.0,208.97,0.02398,-1.08399,0.00173,0.06945,0.59313
126.19,SYN.ETH-16MAR20,1584269939995,open,0.0,4.0,0.0005,0.0155,0.001884,99.18,0.008,0.0,ETH-16MAR20-135-C,126.26,85.89,0.001,58.0,0.009,24.0,161.94,0.00971,-0.23777,0.00025,0.02562,0.08606
126.19,SYN.ETH-16MAR20,1584269939996,open,0.01,80.0,0.0005,0.0505,0.022682,90.4,0.019,0.0,ETH-16MAR20-125-C,126.26,92.07,0.023,38.0,0.0455,271.0,208.97,0.02398,-1.08399,0.00173,0.06945,0.59313
126.1,SYN.ETH-17MAR20,1584269939997,open,0.0,0.0005,0.0275,0.0128,158.56,None,0.0,ETH-17MAR20-115-P,126.26,154.52,0.012,331.0,0.0245,331.0,213.39,0.02475,-1.0461,-0.00133,0.0191,-0.19277
126.1,SYN.ETH-17MAR20,1584269939999,open,0.0,0.0015,0.0535,0.029844,150.22,None,0.0,ETH-17MAR20-130-C,126.26,134.42,0.0255,326.0,0.0395,281.0,184.5,0.03513,-1.40681,0.00246,0.02862,0.40953
5343.45,BTC-27MAR20,1584269940004,open,0.08,92.6,0.043,0.1135,0.09401721,148.41,0.08,0.0,BTC-27MAR20-5500-C,5430.89,142.83,0.09,21.6,0.0975,21.6,153.26,3.84387,-24.01757,0.72385,0.00028,0.51036
5417.37,SYN.BTC-17MAR20,1584269940007,open,2.0,0.0005,0.027,0.01721918,166.77,0.0185,0.0,BTC-17MAR20-5000-P,5430.89,156.46,0.015,20.0,0.02,20.0,179.24,1.18657,-52.74989,-0.06954,0.00047,-0.23258
5395.21,SYN.BTC-20MAR20,1584269940010,open,0.1,31.8,0.068,0.137,0.11615109,166.51,0.09,0.0,BTC-20MAR20-5000-C,5430.89,150.1,0.1095,18.6,0.1195,18.6,174.68,2.20459,-37.64388,0.41247,0.00034,0.68847
5395.21,SYN.BTC-20MAR20,1584269940012,open,0.07,85.6,0.04,0.11,0.08645504,158.85,0.077,0.0,BTC-20MAR20-5250-C,5430.89,150.13,0.0825,20.0,0.0895,20.0,165.75,2.4168,-39.37042,0.36653,0.00039,0.59499
125.86,SYN.ETH-20MAR20,1584269940012,open,0.08,327.0,0.0515,0.138,0.098681,162.52,0.081,0.0,ETH-20MAR20-120-C,126.26,147.01,0.092,253.0,0.112,291.0,193.01,0.05463,-0.91041,0.00903,0.01588,0.63604
125.86,SYN.ETH-20MAR20,1584269940015,open,0.05,103.0,0.019,0.099,0.06069,162.45,0.056,0.0,ETH-20MAR20-130-C,126.26,152.19,0.056,271.0,0.0655,27.0,172.86,0.05786,-0.96381,0.00686,0.01683,0.46877
5343.45,BTC-27MAR20,1584269940015,open,0.08,92.6,0.043,0.1135,0.09401721,148.41,0.08,0.0,BTC-27MAR20-5500-C,5430.89,142.83,0.09,21.6,0.0985,21.6,154.65,3.84387,-24.01757,0.72385,0.00028,0.51036
5417.37,SYN.BTC-17MAR20,1584269940017,open,2.0,0.0005,0.027,0.01721918,166.77,0.0185,0.0,BTC-17MAR20-5000-P,5430.89,151.72,0.014,20.0,0.02,20.0,179.24,1.18657,-52.74989,-0.06954,0.00047,-0.23258
125.27,ETH-27MAR20,1584269940017,open,0.12,352.0,0.0665,0.1475,0.137995,164.94,0.139,0.0,ETH-27MAR20-120-C,126.26,151.16,0.1285,305.0,0.147,346.0,178.0,0.08635,-0.59968,0.01945,0.01025,0.61532
126.19,SYN.ETH-16MAR20,1584269940019,open,0.0,4.0,0.0005,0.0155,0.001881,99.18,0.008,0.0,ETH-16MAR20-135-C,126.26,85.89,0.001,61.0,0.009,24.0,161.94,0.00971,-0.23777,0.00025,0.02562,0.08606
125.27,ETH-27MAR20,1584269940019,open,0.09,163.0,0.0335,0.112,0.102026,164.28,0.086,0.0,ETH-27MAR20-130-C,126.26,152.38,0.0935,316.0,0.1085,361.0,173.23,0.09012,-0.62333,0.01659,0.01074,0.50921
5424.76,SYN.BTC-16MAR20,1584269940020,open,0.04,17.2,0.032,0.0875,0.06451442,151.95,0.0425,0.0,BTC-16MAR20-5125-C,5430.89,98.42,0.058,16.6,0.076,16.6,225.53,0.76914,-58.43378,0.09422,0.00072,0.78843
126.19,SYN.ETH-16MAR20,1584269940019,open,0.07,0.0,0.0605,0.12,0.09388,169.33,None,0.0,ETH-16MAR20-115-C,126.26,0.0,0.075,29.0,0.1095,29.0,289.53,0.01257,-1.06435,0.00237,0.01943,0.87713
