underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,estimated_delivery_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
9601.08,BTC-26JUN20,1592909939996,open,0.0,2071.2,0.0001,0.015,0.0,99.91,0.0005,0.0,BTC-26JUN20-24000-C,9588.13,9588.13,0.0,0.0,0.0,0.0005,20.0,377.81,0.0,0.0,0.0,0.0,0.0
9601.06,BTC-26JUN20,1592909939999,open,0.0,1850.3,0.0001,0.015,0.0,138.62,0.0005,0.0,BTC-26JUN20-2500-P,9588.13,9588.13,0.0,0.0,0.0,0.0005,23.5,500.0,0.0,0.0,0.0,0.0,0.0
9601.07,BTC-26JUN20,1592909940006,open,0.0,863.5,0.0001,0.015,0.0,138.63,0.0005,0.0,BTC-26JUN20-3000-P,9588.13,9588.13,0.0,0.0,0.0,0.0005,20.0,500.0,0.0,0.0,0.0,0.0,0.0
9601.07,BTC-26JUN20,1592909940001,open,0.0,1279.2,0.0001,0.015,0.0,100.04,0.0005,0.0,BTC-26JUN20-26000-C,9588.13,9588.13,0.0,0.0,0.0,0.0005,20.0,405.89,0.0,0.0,0.0,0.0,0.0
9601.07,BTC-26JUN20,1592909940007,open,0.0,951.7,0.0001,0.015,0.0,100.07,0.0005,0.0,BTC-26JUN20-30000-C,9588.13,9588.13,0.0,0.0,0.0,0.0005,21.0,455.22,0.0,0.0,0.0,0.0,0.0
9601.06,BTC-26JUN20,1592909940004,open,0.0,627.5,0.0001,0.015,0.0,100.03,0.0005,0.0,BTC-26JUN20-28000-C,9588.13,9588.13,0.0,0.0,0.0,0.0005,20.0,431.57,0.0,0.0,0.0,0.0,0.0
9601.06,BTC-26JUN20,1592909940008,open,0.0,3649.9,0.0001,0.015,0.0,100.1,0.0005,0.0,BTC-26JUN20-32000-C,9588.13,9588.13,0.0,0.0,0.0,0.0005,35.0,477.13,0.0,0.0,0.0,0.0,0.0
9601.06,BTC-26JUN20,1592909940011,open,0.0,1221.3,0.0001,0.015,0.0,138.62,0.0005,0.0,BTC-26JUN20-4000-P,9588.13,9588.13,0.0,0.0,0.0,0.0005,35.0,399.69,0.0,0.0,0.0,0.0,0.0
9601.08,BTC-26JUN20,1592909940009,open,0.0,1351.1,0.0001,0.015,0.0,138.62,0.0005,0.0,BTC-26JUN20-3500-P,9588.13,9588.13,0.0,0.0,0.0,0.0005,20.0,456.87,0.0,0.0,0.0,0.0,0.0
9601.07,BTC-26JUN20,1592909940016,open,0.0,2678.6,0.0001,0.015,0.0,138.63,0.0005,0.0,BTC-26JUN20-5000-P,9588.13,9588.13,0.0,0.0,0.0,0.0005,85.7,304.14,0.0,-1e-05,0.0,0.0,0.0
9601.06,BTC-26JUN20,1592909940019,open,0.0,4625.9,0.0001,0.015,0.00017008,138.62,0.0005,0.0,BTC-26JUN20-7000-P,9588.13,9588.13,0.0,0.0,0.0,0.001,43.5,174.34,0.10717,-1.63186,-0.00336,1e-05,-0.00428
9601.07,BTC-26JUN20,1592909940017,open,0.0,2308.5,0.0001,0.015,1.51e-06,138.63,0.001,0.0,BTC-26JUN20-6000-P,9588.13,9588.13,0.0,0.0,0.0,0.0005,55.0,225.51,0.00182,-0.01454,-4e-05,0.0,-5e-05
9601.07,BTC-26JUN20,1592909940014,open,0.0,1310.5,0.0001,0.015,0.0,138.63,0.0005,0.0,BTC-26JUN20-4500-P,9588.13,9588.13,0.0,0.0,0.0,0.0005,55.0,349.29,0.0,0.0,0.0,0.0,0.0
9601.07,BTC-26JUN20,1592909940021,open,0.0,1538.5,0.0001,0.0155,0.00090462,138.63,0.0005,0.0,BTC-26JUN20-7500-P,9588.13,9588.13,127.03,0.0005,50.2,0.0015,20.0,150.73,0.40016,-8.68535,-0.01528,4e-05,-0.01929
9601.07,BTC-26JUN20,1592909940022,open,0.0,1538.5,0.0001,0.0155,0.00090462,138.63,0.0005,0.0,BTC-26JUN20-7500-P,9588.13,9588.13,127.03,0.0005,50.2,0.0015,40.0,150.73,0.40016,-8.68535,-0.01528,4e-05,-0.01929
9601.06,BTC-26JUN20,1592909940024,open,0.0,3839.5,0.0001,0.016,0.00123477,112.83,0.001,0.0,BTC-26JUN20-8000-P,9588.13,9588.13,108.77,0.001,34.5,0.0015,30.0,116.91,0.58991,-11.57309,-0.0241,7e-05,-0.03063
9601.07,BTC-26JUN20,1592909940033,open,0.0,3327.6,0.0001,0.0225,0.00374689,65.37,0.0035,0.0,BTC-26JUN20-9000-P,9588.13,9588.13,64.01,0.0035,40.5,0.004,10.0,66.73,1.76874,-20.10376,-0.09851,0.00037,-0.12648
9601.08,BTC-26JUN20,1592909940027,open,0.0,1440.3,0.0001,0.017,0.00196654,88.89,0.002,0.0,BTC-26JUN20-8500-P,9588.13,9588.13,83.95,0.0015,84.0,0.0025,30.0,93.85,0.97084,-15.00539,-0.04437,0.00015,-0.05668
