underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,estimated_delivery_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
6973.82,SYN.BTC-18APR20,1587034740012,open,23.8,0.0005,0.032,0.00969743,78.6,0.0065,0.0,BTC-18APR20-6750-P,6973.61,6973.61,73.61,0.0085,31.0,0.011,0.2,84.12,1.65875,-34.75505,-0.10091,0.00084,-0.27189
6973.82,SYN.BTC-18APR20,1587034740015,open,3.3,0.0005,0.0405,0.01479441,74.29,0.0095,0.0,BTC-18APR20-6875-P,6973.61,6973.61,67.84,0.013,29.0,0.017,0.2,82.44,1.90971,-37.8163,-0.14296,0.00103,-0.38414
6973.82,SYN.BTC-18APR20,1587034740031,open,3.3,0.0005,0.0405,0.01479441,74.29,0.0095,0.0,BTC-18APR20-6875-P,6973.61,6973.61,67.84,0.013,29.0,0.017,20.2,82.44,1.90971,-37.8163,-0.14296,0.00103,-0.38414
6970.95,SYN.BTC-1MAY20,1587034740052,open,0.0,0.122,0.2055,0.16264666,73.17,None,0.0,BTC-1MAY20-8000-P,6973.61,6973.61,50.28,0.152,5.0,0.2025,5.0,132.16,3.88434,-9.55263,-2.74789,0.00027,-0.80464
6974.04,SYN.BTC-17APR20,1587034740067,open,0.03,527.1,0.008,0.065,0.03641257,79.91,0.0345,0.0,BTC-17APR20-6750-C,6973.61,6973.61,59.37,0.034,5.0,0.0385,5.0,94.03,0.94654,-37.81949,0.12832,0.00102,0.80338
6964.76,SYN.BTC-29MAY20,1587034740085,open,0.14,184.7,0.1055,0.1935,0.15024941,86.46,0.1565,0.0,BTC-29MAY20-6500-C,6973.61,6973.61,84.28,0.1475,10.0,0.151,19.8,87.03,8.8556,-8.92887,4.07596,0.00018,0.64848
6964.76,SYN.BTC-29MAY20,1587034740087,open,0.09,176.6,0.044,0.1275,0.08357192,86.46,0.0785,0.0,BTC-29MAY20-6500-P,6973.61,6973.61,86.03,0.083,15.0,0.086,15.0,88.39,8.8556,-8.92887,-3.55943,0.00018,-0.35152
6957.96,BTC-26JUN20,1587034740088,open,0.04,1020.1,0.013,0.077,0.0399117,85.46,0.0405,0.0,BTC-26JUN20-10000-C,6973.61,6973.61,83.61,0.0375,18.0,0.04,18.0,85.55,9.06006,-5.46223,2.42302,0.00011,0.21922
6964.76,SYN.BTC-29MAY20,1587034740090,open,0.06,1184.0,0.026,0.0985,0.05896153,91.06,0.059,0.0,BTC-29MAY20-6000-P,6973.61,6973.61,90.21,0.058,19.0,0.0605,39.0,92.45,7.79009,-8.27195,-2.63475,0.00015,-0.2631
6957.96,BTC-26JUN20,1587034740091,open,0.04,313.2,0.0115,0.066,0.03439679,105.44,0.0455,0.0,BTC-26JUN20-4500-P,6973.61,6973.61,104.41,0.0335,18.0,0.036,37.8,107.23,6.16733,-4.58749,-2.09891,6e-05,-0.12094
