underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
7507.3,SYN.BTC-13DEC19,1575802740413,open,0.07,88.6,0.0515,0.096,0.07288093,59.34,0.0585,0.0,BTC-13DEC19-7000-C,7504.45,49.36,0.0705,2.0,0.073,1.0,59.79,1.98542,-12.08243,0.78348,0.00044,0.85415
7507.3,SYN.BTC-13DEC19,1575802740417,open,0.07,88.6,0.0515,0.096,0.07288093,59.34,0.0585,0.0,BTC-13DEC19-7000-C,7504.45,49.36,0.0705,3.0,0.073,1.0,59.79,1.98542,-12.08243,0.78348,0.00044,0.85415
7507.3,SYN.BTC-13DEC19,1575802740430,open,0.04,235.1,0.0255,0.072,0.04478924,52.61,0.039,0.0,BTC-13DEC19-7250-C,7504.45,47.87,0.043,2.0,0.0455,1.0,54.45,2.88444,-15.56186,0.6842,0.00073,0.72706
7507.3,SYN.BTC-13DEC19,1575802740435,open,0.04,235.1,0.0255,0.072,0.04478924,52.61,0.039,0.0,BTC-13DEC19-7250-C,7504.45,47.87,0.043,3.0,0.0455,1.0,54.45,2.88444,-15.56186,0.6842,0.00073,0.72706
7515.48,BTC-27DEC19,1575802740897,open,0.61,73.0,0.566,0.6355,0.5981722,95.05,0.64,0.0,BTC-27DEC19-12000-P,7504.45,0.0,0.5915,2.0,0.604,2.0,124.56,0.82247,-2.0709,-6.13424,3e-05,-0.98014
7647.53,BTC-27MAR20,1575802740903,open,2.96,0.0,2.8475,3.0245,2.9291109,114.54,None,0.0,BTC-27MAR20-30000-P,7504.45,0.0,0.001,1.0,0.0,0.0,0.0,2.96391,-1.54483,-89.73068,1e-05,-0.96861
7647.53,BTC-27MAR20,1575802740918,open,2.43,0.0,2.3345,2.488,2.40542165,103.51,None,0.0,BTC-27MAR20-26000-P,7504.45,0.0,0.001,1.0,0.0,0.0,0.0,2.90921,-1.37034,-77.69075,2e-05,-0.96931
7647.53,BTC-27MAR20,1575802740918,open,2.69,0.0,2.5915,2.762,2.66954273,114.54,None,0.0,BTC-27MAR20-28000-P,7504.45,0.0,0.001,1.0,0.0,0.0,0.0,3.61385,-1.88359,-83.55742,2e-05,-0.96003
7515.48,BTC-27DEC19,1575802740955,open,0.74,98.8,0.696,0.769,0.73052248,99.59,0.7,0.0,BTC-27DEC19-13000-P,7504.45,0.0,0.7245,2.0,0.737,2.0,140.13,0.47695,-1.25816,-6.68483,2e-05,-0.98946
7515.48,BTC-27DEC19,1575802741002,open,0.0,23.2,0.0005,0.012,0.00241715,78.09,0.0025,0.0,BTC-27DEC19-10500-C,7504.45,75.66,0.002,20.5,0.003,0.2,81.1,1.3633,-2.82013,0.13202,6e-05,0.03639
