underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
8099.7,SYN.BTC-29NOV19,1569581940014,open,0.1,0.0995,0.1855,0.14314561,91.22,0.15,0.0,BTC-29NOV19-8000-P,8059.38,88.66,0.139,32.6,0.149,13.4,94.85,13.0849,-9.4919,-7.74788,0.00013,-0.41215
165.94,SYN.ETH-11OCT19,1569581940016,open,0.0,0.001,0.018,0.006315,115.11,None,0.0,ETH-11OCT19-120-P,165.84,113.73,0.006,500.0,0.014,500.0,142.21,0.03844,-0.15945,-0.00417,0.00319,-0.0598
165.89,SYN.ETH-4OCT19,1569581940029,open,0.01,670.0,0.001,0.025,0.008211,108.69,0.005,0.0,ETH-4OCT19-200-C,165.84,90.8,0.004,501.0,0.01,500.0,114.96,0.04534,-0.35837,0.00347,0.00805,0.11923
168.1,ETH-27MAR20,1569581940048,open,0.07,496.0,0.03,0.109,0.068019,98.62,0.065,0.0,ETH-27MAR20-360-C,165.84,97.2,0.065,300.0,0.074,10.0,101.39,0.35846,-0.09719,0.13392,0.00258,0.2279
166.04,SYN.ETH-25OCT19,1569581940058,open,0.02,3359.0,0.006,0.038,0.019506,111.47,0.022,0.0,ETH-25OCT19-120-P,165.84,108.59,0.018,500.0,0.025,500.0,121.36,0.08822,-0.17639,-0.01686,0.00376,-0.11347
166.05,SYN.ETH-25OCT19,1569581940074,open,0.35,483.0,0.301,0.405,0.352774,103.15,0.337,0.0,ETH-25OCT19-220-P,165.84,0.0,0.322,16.0,0.395,16.0,150.25,0.12815,-0.23709,-0.14629,0.0059,-0.80082
8206.13,BTC-27MAR20,1569581940080,open,0.11,225.0,0.068,0.1635,0.11575919,86.01,0.115,0.0,BTC-27MAR20-12000-C,8059.38,84.98,0.113,13.0,0.12,6.4,87.59,21.93935,-5.18757,10.54273,8e-05,0.37359
8063.79,SYN.BTC-4OCT19,1569581940090,open,0.01,33.5,0.0005,0.018,0.0051423,97.39,0.006,0.0,BTC-4OCT19-9750-C,8059.38,91.85,0.004,0.1,0.0055,40.1,99.0,1.7662,-12.50882,0.12574,0.00015,0.08792
8063.79,SYN.BTC-4OCT19,1569581940111,open,0.01,244.4,0.001,0.029,0.01074886,120.08,0.013,0.0,BTC-4OCT19-6750-P,8059.38,122.71,0.0115,40.0,0.014,69.0,131.14,2.2492,-19.64068,-0.20277,0.00015,-0.12273
166.5,ETH-27DEC19,1569581940121,open,0.43,0.0,0.401,0.464,0.434261,105.02,None,0.0,ETH-27DEC19-100-C,165.84,0.0,0.0,0.0,0.0,0.0,0.0,0.15462,-0.08935,0.18957,0.00213,0.89156
168.1,ETH-27MAR20,1569581940125,open,1.2,6.0,1.116,1.305,1.209474,98.56,1.165,0.0,ETH-27MAR20-360-P,165.84,80.28,1.175,6.0,1.257,6.0,118.94,0.35823,-0.09707,-1.66004,0.00258,-0.77237
166.04,SYN.ETH-25OCT19,1569581940125,open,0.21,12.0,0.164,0.237,0.202988,105.68,0.192,0.0,ETH-25OCT19-140-C,165.84,0.0,0.0,0.0,0.0,0.0,0.0,0.14022,-0.2658,0.07157,0.0063,0.76736
