underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,estimated_delivery_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
9660.48,SYN.BTC-29MAY20,1589021940006,open,0.24,240.7,0.2065,0.277,0.24059173,105.31,0.2405,0.0,BTC-29MAY20-7500-C,9640.43,9640.43,92.8,0.235,6.0,0.243,6.0,110.23,4.62681,-12.25794,3.34011,9e-05,0.87553
9641.8,SYN.BTC-10MAY20,1589021940037,open,0.0,59.9,0.0005,0.025,0.00382661,106.81,0.004,0.0,BTC-10MAY20-9125-P,9640.43,9640.43,103.75,0.0035,5.0,0.004,20.0,108.37,1.05244,-36.79954,-0.03333,0.00044,-0.14025
9642.78,SYN.BTC-11MAY20,1589021940039,open,15.0,0.001,0.0475,0.0171444,83.93,0.0165,0.0,BTC-11MAY20-9500-P,9640.43,9640.43,79.76,0.016,5.2,0.018,20.0,87.03,2.65316,-59.36236,-0.202,0.00066,-0.3905
9642.78,SYN.BTC-11MAY20,1589021940040,open,0.2,0.0035,0.061,0.02800301,76.51,0.0245,0.0,BTC-11MAY20-9750-P,9640.43,9640.43,69.38,0.026,17.0,0.031,16.0,87.12,2.71619,-55.40018,-0.2959,0.00074,-0.56913
9660.48,SYN.BTC-29MAY20,1589021940044,open,0.03,782.9,0.0075,0.0605,0.02881527,80.26,0.028,0.0,BTC-29MAY20-11000-C,9640.43,9640.43,78.57,0.0275,20.5,0.0305,20.5,82.42,7.51358,-15.17118,1.2918,0.00018,0.27438
9653.6,SYN.BTC-22MAY20,1589021940046,open,0.03,11.1,0.006,0.058,0.02624558,87.19,0.021,0.0,BTC-22MAY20-8750-P,9640.43,9640.43,85.09,0.025,10.0,0.0275,20.0,89.3,5.73243,-19.4096,-0.93262,0.0002,-0.24762
9653.04,SYN.BTC-22MAY20,1589021940053,open,0.01,2.4,0.0005,0.0285,0.00750976,103.14,0.011,0.0,BTC-22MAY20-12750-C,9640.43,9640.43,101.46,0.007,20.0,0.008,25.0,104.73,2.94882,-11.81055,0.28156,9e-05,0.09019
9653.04,SYN.BTC-22MAY20,1589021940053,open,0.33,0.0,0.284,0.3805,0.3282607,103.14,None,0.0,BTC-22MAY20-12750-P,9640.43,9640.43,0.0,0.0005,13.8,2.2845,0.1,500.0,2.94882,-11.81055,-4.21611,9e-05,-0.90981
9653.04,SYN.BTC-22MAY20,1589021940059,open,0.01,3.9,0.0005,0.0265,0.00650548,104.86,0.006,0.0,BTC-22MAY20-13000-C,9640.43,9640.43,103.0,0.006,20.0,0.007,25.0,106.63,2.66526,-10.85259,0.24627,8e-05,0.07882
9653.04,SYN.BTC-22MAY20,1589021940059,open,0.36,0.0,0.309,0.406,0.3531535,104.86,None,0.0,BTC-22MAY20-13000-P,9640.43,9640.43,0.0,0.0005,13.8,2.2795,0.1,500.0,2.66526,-10.85259,-4.3396,8e-05,-0.92118
