underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,estimated_delivery_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
224.06,ETH-25SEP20,1593341940036,open,1.89,3.0,1.6955,2.0515,1.859331,93.8,1.8575,0.0,ETH-25SEP20-640-P,222.64,222.64,67.45,1.8565,1.0,1.8705,1.0,118.95,0.05549,-0.02928,-1.54867,0.00048,-0.97913
222.83,SYN.ETH-10JUL20,1593341940065,open,0.18,2.0,0.1355,0.213,0.171344,61.84,0.191,0.0,ETH-10JUL20-260-P,222.64,222.64,46.64,0.168,1.0,0.199,22.0,119.34,0.06646,-0.17306,-0.07824,0.00665,-0.90778
222.83,SYN.ETH-10JUL20,1593341940065,open,0.07,3.0,0.0475,0.1105,0.07384,54.9,0.07,0.0,ETH-10JUL20-210-C,222.64,222.64,49.99,0.071,1.0,0.096,35.0,90.38,0.12995,-0.30036,0.04842,0.01465,0.74163
222.65,SYN.ETH-29JUN20,1593341940173,open,0.09,0.0,0.074,0.128,0.101774,78.41,None,0.0,ETH-29JUN20-200-C,222.64,222.64,0.0,0.0,0.0,0.152,1.0,499.64,0.00083,-0.03261,0.00479,0.00089,0.99755
9055.41,SYN.BTC-10JUL20,1593341940363,open,0.09,0.1,0.054,0.126,0.08692493,48.79,0.068,0.0,BTC-10JUL20-9750-P,9049.99,9049.99,0.0,0.055,0.1,0.136,1.5,124.3,4.74752,-9.75146,-2.57465,0.00036,-0.78694
223.17,SYN.ETH-31JUL20,1593341940670,open,0.45,5.0,0.394,0.49,0.437945,68.81,0.449,0.0,ETH-31JUL20-320-P,222.64,222.64,0.0,0.4135,17.0,0.4555,2.0,102.33,0.06941,-0.07263,-0.27893,0.00225,-0.9497
9055.41,SYN.BTC-10JUL20,1593341940676,open,0.12,0.0,0.0765,0.1505,0.11122084,50.99,None,0.0,BTC-10JUL20-10000-P,9049.95,9049.95,0.0,0.0,0.0,0.0,0.0,0.0,3.82234,-8.20526,-2.8296,0.00028,-0.84918
9052.21,SYN.BTC-3JUL20,1593341940676,open,0.12,0.2,0.0895,0.1485,0.11863603,72.18,0.115,0.0,BTC-3JUL20-8000-C,9049.95,9049.95,0.0,0.0005,0.5,0.1315,0.1,126.63,1.30879,-9.68729,0.9885,0.00017,0.93612
9064.99,SYN.BTC-31JUL20,1593341940676,open,0.55,0.2,0.5,0.6025,0.54737399,75.58,0.562,0.0,BTC-31JUL20-14000-P,9049.95,9049.95,49.76,0.5445,0.1,0.554,0.1,94.67,2.13738,-2.45689,-12.34251,4e-05,-0.96428
9064.99,SYN.BTC-31JUL20,1593341940676,open,0.34,0.0,0.288,0.3805,0.33049825,63.28,None,0.0,BTC-31JUL20-12000-P,9049.95,9049.95,48.52,0.3255,1.5,0.34,1.5,79.67,4.17676,-4.01968,-10.1817,9e-05,-0.91651
9055.41,SYN.BTC-10JUL20,1593341940676,open,0.01,80.0,0.0001,0.029,0.00824273,65.06,0.009,0.0,BTC-10JUL20-8000-P,9049.95,9049.95,63.11,0.0075,1.8,0.009,0.8,66.99,3.50122,-9.59066,-0.41468,0.0002,-0.13251
9050.39,SYN.BTC-29JUN20,1593341940676,open,0.01,34.8,0.0001,0.04,0.01089324,40.0,0.011,0.0,BTC-29JUN20-9000-C,9049.95,9049.95,32.49,0.0095,1.5,0.011,16.5,40.57,1.69332,-33.8665,0.13137,0.00215,0.61591
9055.41,SYN.BTC-10JUL20,1593341940676,open,0.1,0.0,0.069,0.134,0.10043725,60.76,0.11,0.0,BTC-10JUL20-8250-C,9049.95,9049.95,30.99,0.09,6.0,0.1335,6.0,118.72,4.3277,-11.07077,2.11177,0.00027,0.8172
9077.76,SYN.BTC-28AUG20,1593341940676,open,0.35,0.0,0.2945,0.401,0.34264877,62.93,None,0.0,BTC-28AUG20-12000-P,9049.95,9049.95,0.0,0.0,0.0,0.0,0.0,0.0,9.35306,-4.83466,-17.76621,0.00011,-0.8308
9055.41,SYN.BTC-10JUL20,1593341940676,open,0.28,0.0,0.2335,0.3155,0.27160518,70.34,None,0.0,BTC-10JUL20-11500-P,9049.95,9049.95,0.0,0.0,0.0,0.0,0.0,0.0,1.24311,-3.68125,-3.64528,7e-05,-0.96564
9213.84,BTC-26MAR21,1593341940676,open,0.51,0.0,0.4725,0.555,0.50907105,80.85,None,0.0,BTC-26MAR21-5000-C,9049.95,9049.95,62.81,0.4825,8.0,0.5395,8.0,98.61,14.93665,-2.22904,26.03918,3e-05,0.88988
9077.76,SYN.BTC-28AUG20,1593341940676,open,0.3,0.0,0.2715,0.3385,0.3022141,75.35,None,0.0,BTC-28AUG20-6500-C,9049.95,9049.95,0.0,0.2705,7.0,0.3305,7.0,106.88,6.86212,-4.24706,8.93524,7e-05,0.89238
9055.41,SYN.BTC-10JUL20,1593341940676,open,0.12,0.0,0.094,0.1575,0.12479292,65.06,None,0.0,BTC-10JUL20-8000-C,9049.95,9049.95,0.0,0.1135,6.0,0.1385,6.0,94.75,3.50122,-9.59066,2.18821,0.0002,0.86749
9077.76,SYN.BTC-28AUG20,1593341940676,open,0.03,165.7,0.0085,0.0565,0.02549941,70.92,0.026,0.0,BTC-28AUG20-7000-P,9049.95,9049.95,69.86,0.0245,6.8,0.0265,9.9,71.97,8.59189,-5.00473,-2.63668,9e-05,-0.14865
9090.54,BTC-25SEP20,1593341940676,open,0.73,15.0,0.712,0.7415,0.72672738,121.98,0.7195,0.0,BTC-25SEP20-2500-C,9049.95,9049.95,0.0,0.7225,0.2,0.843,0.3,390.4,0.89922,-0.61707,5.8889,0.0,0.99277
9213.84,BTC-26MAR21,1593341940676,open,1.04,0.1,0.941,1.1495,1.03257424,79.08,1.035,0.0,BTC-26MAR21-18000-P,9049.95,9049.95,0.0,0.0,0.0,1.07,0.1,91.72,25.7616,-3.76032,-121.18462,5e-05,-0.7397
9055.41,SYN.BTC-10JUL20,1593341940676,open,0.3,0.0,0.26,0.3445,0.29921193,75.42,None,0.0,BTC-10JUL20-11750-P,9049.95,9049.95,0.0,0.0,0.0,0.0,0.0,0.0,1.184,-3.75953,-3.73243,6e-05,-0.96761
9052.21,SYN.BTC-3JUL20,1593341940676,open,0.09,0.5,0.0625,0.1235,0.09257194,66.01,0.1215,0.0,BTC-3JUL20-8250-C,9049.95,9049.95,0.0,0.08,0.1,0.0,0.0,0.0,1.90045,-12.86559,0.97048,0.00026,0.89515
9156.06,BTC-25DEC20,1593341940676,open,0.49,10.5,0.4565,0.5305,0.48915205,85.39,0.497,0.0,BTC-25DEC20-5000-C,9049.95,9049.95,56.65,0.462,8.0,0.5135,8.0,104.25,10.88658,-2.58393,18.75171,3e-05,0.90473
