underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,estimated_delivery_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
9480.71,SYN.BTC-18JUN20,1592391539998,open,0.0,94.5,0.0001,0.019,0.00196613,53.74,0.002,0.0,BTC-18JUN20-9750-C,9479.14,9479.14,49.39,0.0015,30.5,0.0025,52.2,58.28,1.06655,-18.72455,0.03291,0.00092,0.14666
9480.71,SYN.BTC-18JUN20,1592391539999,open,0.0,94.5,0.0001,0.019,0.00196613,53.74,0.002,0.0,BTC-18JUN20-9750-C,9479.14,9479.14,49.39,0.0015,30.5,0.0025,52.3,58.28,1.06655,-18.72455,0.03291,0.00092,0.14666
9481.5,SYN.BTC-19JUN20,1592391539999,open,0.0,529.7,0.0001,0.0185,0.00248259,84.31,0.003,0.0,BTC-19JUN20-8750-P,9479.07,9479.07,79.81,0.002,55.2,0.003,30.0,88.64,1.07744,-23.53865,-0.04367,0.00028,-0.08713
9480.24,SYN.BTC-18JUN20,1592391540002,open,0.01,39.1,0.0001,0.0385,0.01028385,47.19,0.01,0.0,BTC-18JUN20-9500-P,9479.07,9479.07,43.03,0.0095,18.5,0.011,0.3,50.73,1.84681,-43.57691,-0.12318,0.00181,-0.53129
9576.58,BTC-25SEP20,1592391540001,open,2.75,0.5,2.6505,2.89,2.76240757,107.31,5.18,0.0,BTC-25SEP20-36000-P,9479.07,9479.07,0.0,0.0,0.0,0.0,0.0,0.0,2.30506,-1.23829,-98.09886,1e-05,-0.98116
9481.5,SYN.BTC-19JUN20,1592391540093,open,0.01,909.6,0.0001,0.03,0.00726837,59.24,0.007,0.0,BTC-19JUN20-9250-P,9479.07,9479.07,58.05,0.007,0.8,0.0075,3.8,60.15,2.26035,-35.69301,-0.13663,0.00083,-0.27314
9523.52,SYN.BTC-31JUL20,1592391540156,open,0.07,915.6,0.035,0.1045,0.06672868,63.27,0.0705,0.0,BTC-31JUL20-10000-C,9479.07,9479.07,62.76,0.066,3.2,0.0675,2.0,63.85,13.08904,-9.43804,4.44597,0.00019,0.45507
9523.52,SYN.BTC-31JUL20,1592391540157,open,0.06,298.1,0.0335,0.105,0.06477722,66.78,0.0645,0.0,BTC-31JUL20-9000-P,9479.07,9479.07,66.17,0.064,28.0,0.0655,31.4,67.33,12.34632,-9.39637,-4.85663,0.00017,-0.35944
233.57,SYN.ETH-18JUN20,1592391540174,open,0.06,0.0,0.03,0.0885,0.059326,81.32,None,0.0,ETH-18JUN20-220-C,233.5,233.5,0.0,0.05,15.0,0.0705,17.0,178.32,0.01433,-0.58251,0.00491,0.01346,0.93603
233.57,SYN.ETH-18JUN20,1592391540174,open,0.08,0.0,0.0515,0.1075,0.079871,81.33,None,0.0,ETH-18JUN20-215-C,233.5,233.5,0.0,0.0595,2.0,0.104,2.0,295.77,0.00504,-0.2049,0.00506,0.00473,0.98211
233.57,SYN.ETH-18JUN20,1592391540174,open,0.11,0.0,0.0735,0.1275,0.10106,81.33,None,0.0,ETH-18JUN20-210-C,233.5,233.5,0.0,0.0815,2.0,0.124,2.0,327.6,0.00123,-0.04982,0.00502,0.00115,0.99643
233.57,SYN.ETH-18JUN20,1592391540174,open,0.0,1.0,0.0001,0.016,0.001118,81.32,0.003,0.0,ETH-18JUN20-220-P,233.5,233.5,68.9,0.0005,400.0,0.002,4.0,93.57,0.01433,-0.2612,-0.00036,0.01346,-0.06397
233.57,SYN.ETH-18JUN20,1592391540174,open,0.0,106.0,0.0001,0.02,0.002416,70.73,0.002,0.0,ETH-18JUN20-225-P,233.5,233.5,61.21,0.0015,400.0,0.0035,24.0,80.03,0.02503,-0.5642,-0.00078,0.02704,-0.13655
233.57,SYN.ETH-18JUN20,1592391540174,open,0.04,20.0,0.0115,0.0685,0.039219,70.73,0.0425,0.0,ETH-18JUN20-225-C,233.5,233.5,59.12,0.038,1.0,0.0415,80.0,90.32,0.02503,-0.88534,0.00462,0.02704,0.86345
233.57,SYN.ETH-18JUN20,1592391540174,open,0.0,70.0,0.0001,0.015,4.4e-05,81.33,0.001,0.0,ETH-18JUN20-210-P,233.5,233.5,0.0,0.0,0.0,0.001,70.0,125.75,0.00123,-0.0102,-2e-05,0.00115,-0.00357
233.57,SYN.ETH-18JUN20,1592391540174,open,0.0,0.0,0.0001,0.015,0.000259,81.33,None,0.0,ETH-18JUN20-215-P,233.5,233.5,0.0,0.0,0.0,0.0025,300.0,126.49,0.00504,-0.06055,-0.0001,0.00473,-0.01789
233.57,SYN.ETH-18JUN20,1592391540174,open,0.0,160.0,0.0001,0.0225,0.003285,63.04,0.004,0.0,ETH-18JUN20-240-C,233.5,233.5,52.96,0.002,2.0,0.004,320.0,68.37,0.03141,-0.76725,0.00107,0.03807,0.19366
233.57,SYN.ETH-18JUN20,1592391540177,open,0.03,43.0,0.002,0.05,0.02163,64.18,0.0175,0.0,ETH-18JUN20-230-C,233.5,233.5,48.83,0.019,19.0,0.0235,258.0,75.36,0.04017,-1.28918,0.00376,0.04782,0.69331
233.57,SYN.ETH-18JUN20,1592391540177,open,0.03,0.0,0.006,0.063,0.030695,63.04,None,0.0,ETH-18JUN20-240-P,233.5,233.5,56.81,0.03,1.0,0.0315,70.0,68.08,0.03141,-0.99,-0.00469,0.03807,-0.80634
233.57,SYN.ETH-18JUN20,1592391540177,open,0.0,7.0,0.0001,0.015,2.2e-05,63.19,0.001,0.0,ETH-18JUN20-255-C,233.5,233.5,0.0,0.0,0.0,0.002,300.0,122.55,0.00085,-0.00516,1e-05,0.00103,0.00239
233.57,SYN.ETH-18JUN20,1592391540177,open,0.0,450.0,0.0001,0.015,0.000159,63.14,0.0015,0.0,ETH-18JUN20-250-C,233.5,233.5,0.0,0.0,0.0,0.002,309.0,101.19,0.00421,-0.03711,8e-05,0.0051,0.01452
233.57,SYN.ETH-18JUN20,1592391540180,open,0.0,87.0,0.0001,0.0155,0.000842,63.09,0.001,0.0,ETH-18JUN20-245-C,233.5,233.5,0.0,0.0,0.0,0.0015,1.0,72.49,0.01414,-0.19655,0.00035,0.01712,0.06288
233.57,SYN.ETH-18JUN20,1592391540343,open,0.01,260.0,0.0001,0.03,0.006231,64.18,0.007,0.0,ETH-18JUN20-230-P,233.5,233.5,59.66,0.0055,1.0,0.007,260.0,68.39,0.04017,-1.28918,-0.00175,0.04782,-0.30669
235.1,SYN.ETH-31JUL20,1592391540668,open,0.01,3790.0,0.0001,0.0415,0.013985,79.75,0.0145,0.0,ETH-31JUL20-340-C,233.5,233.5,78.28,0.013,620.0,0.015,50.0,81.24,0.15903,-0.14452,0.02879,0.003,0.11583
235.1,SYN.ETH-31JUL20,1592391540670,open,0.02,4933.0,0.003,0.048,0.017999,75.69,0.023,0.0,ETH-31JUL20-320-C,233.5,233.5,75.09,0.0175,259.0,0.0185,50.0,76.34,0.18866,-0.16274,0.03684,0.00375,0.14835
9480.24,SYN.BTC-18JUN20,1592391540733,open,0.0,15.7,0.0001,0.0225,0.00300787,58.06,0.003,0.0,BTC-18JUN20-9250-P,9479.07,9479.07,54.12,0.0025,12.4,0.0035,31.0,61.68,1.25909,-28.43363,-0.04384,0.00101,-0.18975
235.1,SYN.ETH-31JUL20,1592391540759,open,0.42,0.0,0.389,0.44,0.411588,97.48,None,0.0,ETH-31JUL20-140-C,233.5,233.5,0.0,0.4045,1.0,0.4195,1.0,117.56,0.07631,-0.08477,0.15379,0.00118,0.95569
235.1,SYN.ETH-31JUL20,1592391540759,open,0.13,1379.0,0.092,0.171,0.127101,68.41,0.133,0.0,ETH-31JUL20-220-C,233.5,233.5,64.86,0.1225,3.0,0.1325,10.0,72.69,0.30036,-0.23417,0.14917,0.00661,0.65488
