underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
8109.62,BTC-27SEP19,1560423539687,open,0.49,0.2,0.446,0.5255,0.48574029,81.61,0.26,0.0,BTC-27SEP19-4250-C,8098.68,0.0,0.471,1.3,0.5,1.3,103.62,4.17938,-1.61074,11.02615,3e-05,0.95447
8109.68,BTC-27SEP19,1560423539689,open,2.21,0.0,2.0945,2.352,2.22332695,89.5,None,0.0,BTC-27DEC19-26000-P,8098.68,0.0,2.187,1.3,2.2545,1.3,111.66,8.3801,-1.90483,-137.74142,3e-05,-0.92559
8109.62,BTC-27SEP19,1560423539710,open,0.15,210.8,0.103,0.1945,0.14856119,73.2,0.147,0.0,BTC-27SEP19-8000-P,8098.68,71.75,0.1455,3.6,0.1525,8.6,75.09,16.96334,-5.86381,-13.10144,0.00012,-0.40841
8090.32,BTC-28JUN19,1560423539712,open,0.38,688.1,0.3425,0.422,0.38247844,101.22,0.37,0.0,BTC-28JUN19-5000-C,8098.68,0.0,0.25,1.9,0.3905,6.0,164.6,0.31836,-1.08313,2.01304,1e-05,0.993
8109.62,BTC-27SEP19,1560423539718,open,1.22,1.0,1.14,1.318,1.22916194,82.63,1.5815,0.0,BTC-27SEP19-18000-P,8098.68,0.0,1.209,1.3,1.2535,1.3,108.85,5.08749,-1.98521,-51.06418,3e-05,-0.94169
8109.68,BTC-27SEP19,1560423539720,open,2.21,0.0,2.0945,2.352,2.22332695,89.5,None,0.0,BTC-27DEC19-26000-P,8098.68,0.0,2.1865,1.3,2.2545,1.3,111.66,8.3801,-1.90483,-137.74142,3e-05,-0.92559
8109.56,BTC-27SEP19,1560423539722,open,1.46,0.0,1.374,1.5715,1.47280588,85.08,None,0.0,BTC-27SEP19-20000-P,8098.68,0.0,1.451,1.3,1.4995,1.3,117.59,3.829,-1.53847,-57.20557,2e-05,-0.95914
8109.62,BTC-27SEP19,1560423539724,open,0.6,0.0,0.563,0.6425,0.60273089,90.32,None,0.0,BTC-27SEP19-3250-C,8098.68,0.0,0.5875,1.3,0.617,1.3,127.51,1.82984,-0.78046,8.94786,1e-05,0.98312
8098.68,index_price,1560423539744,open,0.02,102.6,0.0005,0.062,0.0224859,71.27,0.0215,0,BTC-21JUN19-8500-C,8098.68,67.57,0.0205,24.5,0.024,0.5,74.07,4.36403,-19.74671,0.55667,0.00043,0.34104
257.31,index_price,1560423539757,open,0.08,528.0,0.028,0.107,0.067983,83.34,0.074,0,ETH-14JUN19-240-C,257.31,0.0,0.066,60.0,0.071,60.0,124.62,0.01133,-0.53915,0.00549,0.00856,0.95786
