underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
5875.67,SYN.BTC-24MAR20,1584961140025,open,0.08,0.0,0.011,0.1285,0.07471435,177.07,None,0.0,BTC-24MAR20-5500-C,5879.16,0.0,0.0005,1.0,0.0,0.0,0.0,0.83026,-73.5051,0.10078,0.00057,0.78965
123.54,SYN.ETH-24MAR20,1584961140025,open,0.08,20.0,0.013,0.126,0.077463,167.2,0.09,0.0,ETH-24MAR20-115-C,123.66,0.0,0.0005,5.0,0.0,0.0,0.0,0.01587,-1.32662,0.0022,0.02592,0.82019
5875.67,SYN.BTC-24MAR20,1584961140025,open,0.01,28.0,0.0005,0.0505,0.01076753,177.0,0.01,0.0,BTC-24MAR20-5500-P,5879.16,164.2,0.009,29.0,0.0125,20.0,189.04,0.83007,-63.26646,-0.03116,0.00057,-0.21027
5860.9,SYN.BTC-3APR20,1584961140027,open,0.23,5.0,0.147,0.3095,0.22768976,136.35,0.1385,0.0,BTC-3APR20-7000-P,5879.16,0.0,0.07,2.0,1.078,1.7,500.0,3.29501,-20.65424,-1.68629,0.00024,-0.73792
5860.9,SYN.BTC-3APR20,1584961140027,open,0.42,7.8,0.332,0.519,0.4218194,152.55,0.3985,0.0,BTC-3APR20-8250-P,5879.16,0.0,0.0,0.0,1.0225,2.5,500.0,2.04336,-14.33071,-2.27053,0.00013,-0.87835
122.92,SYN.ETH-24APR20,1584961140033,open,0.03,1639.0,0.007,0.053,0.028323,136.84,0.03,0.0,ETH-24APR20-200-C,123.66,133.52,0.026,449.0,0.0305,150.0,139.84,0.08776,-0.18837,0.01395,0.00486,0.15828
122.92,SYN.ETH-24APR20,1584961140035,open,0.01,1117.0,0.0005,0.028,0.013212,141.17,0.0135,0.0,ETH-24APR20-240-C,123.66,137.18,0.0115,489.0,0.015,158.0,145.05,0.05475,-0.12124,0.00733,0.00294,0.08147
5875.67,SYN.BTC-24MAR20,1584961140035,open,0.09,0.0,0.028,0.145,0.0935565,192.58,None,0.0,BTC-24MAR20-5375-C,5879.16,0.0,0.007,1.0,0.0,0.0,0.0,0.70243,-67.63904,0.10512,0.00044,0.83923
5875.67,SYN.BTC-24MAR20,1584961140035,open,0.01,26.6,0.0005,0.0395,0.00833574,192.51,0.01,0.0,BTC-24MAR20-5375-P,5879.16,181.01,0.007,20.0,0.0095,10.0,202.04,0.70218,-48.97808,-0.02382,0.00044,-0.16068
5875.67,SYN.BTC-24MAR20,1584961140035,open,0.11,0.1,0.05,0.1625,0.11298339,207.62,0.115,0.0,BTC-24MAR20-5250-C,5879.16,0.0,0.0055,1.0,0.0,0.0,0.0,0.58723,-60.9606,0.10764,0.00034,0.87657
123.54,SYN.ETH-24MAR20,1584961140037,open,0.12,0.0,0.053,0.1615,0.114194,191.17,None,0.0,ETH-24MAR20-110-C,123.66,0.0,0.0005,5.0,0.0,0.0,0.0,0.01055,-1.00813,0.00233,0.01507,0.90094
5860.9,SYN.BTC-3APR20,1584961140047,open,0.3,0.0,0.2175,0.391,0.30236149,141.93,None,0.0,BTC-3APR20-7500-P,5879.16,0.0,0.0005,1.0,0.904,2.5,500.0,2.7305,-17.81675,-1.94547,0.00019,-0.81167
5860.9,SYN.BTC-3APR20,1584961140047,open,0.02,61.4,0.002,0.0555,0.02274913,142.05,0.0255,0.0,BTC-3APR20-7500-C,5879.16,138.24,0.021,43.4,0.0245,37.8,145.75,2.73274,-17.84593,0.2896,0.00019,0.18858
5860.9,SYN.BTC-3APR20,1584961140057,open,0.02,14.4,0.0015,0.0485,0.01851863,143.79,0.022,0.0,BTC-3APR20-7750-C,5879.16,141.32,0.0175,38.2,0.0195,0.1,146.12,2.44424,-16.15803,0.24408,0.00017,0.15829
5852.42,SYN.BTC-24APR20,1584961140059,open,0.29,87.6,0.224,0.337,0.28705445,138.63,0.2965,0.0,BTC-24APR20-4500-C,5879.16,88.63,0.25,13.0,0.3075,7.0,162.79,4.82302,-10.48807,2.62826,0.00012,0.80129
123.16,ETH-27MAR20,1584961140148,open,0.01,5044.0,0.0005,0.022,0.007003,176.77,0.007,0.0,ETH-27MAR20-160-C,123.66,170.54,0.006,415.0,0.008,300.0,182.6,0.02048,-0.46698,0.00108,0.00719,0.08922
123.09,SYN.ETH-3APR20,1584961140151,open,0.08,5.0,0.022,0.121,0.07128,137.07,0.124,0.0,ETH-3APR20-130-C,123.66,129.3,0.066,467.0,0.0765,417.0,144.64,0.08423,-0.53079,0.01408,0.01361,0.45524
122.92,SYN.ETH-24APR20,1584961140152,open,0.05,1419.0,0.0145,0.075,0.043399,135.28,0.0485,0.0,ETH-24APR20-180-C,123.66,131.38,0.04,659.0,0.046,451.0,138.17,0.10905,-0.23142,0.01953,0.00611,0.22539
122.75,ETH-25SEP20,1584961140154,open,0.22,538.0,0.144,0.299,0.222898,122.98,0.205,0.0,ETH-25SEP20-100-P,123.66,119.29,0.2145,405.0,0.231,255.0,126.56,0.27876,-0.09222,-0.29603,0.00295,-0.25067
122.75,ETH-25SEP20,1584961140155,open,0.03,615.0,0.004,0.0495,0.026353,130.7,0.028,0.0,ETH-25SEP20-680-C,123.66,127.57,0.023,450.0,0.03,150.0,133.85,0.13687,-0.04812,0.03695,0.00136,0.08547
122.75,ETH-25SEP20,1584961140157,open,0.02,187.0,0.001,0.0305,0.015528,132.28,0.0275,0.0,ETH-25SEP20-880-C,123.66,128.1,0.0125,150.0,0.019,450.0,136.5,0.09491,-0.03377,0.02355,0.00093,0.0532
5852.42,SYN.BTC-24APR20,1584961140157,open,0.06,209.6,0.021,0.105,0.06250635,125.39,0.0625,0.0,BTC-24APR20-7500-C,5879.16,123.95,0.061,25.6,0.064,11.0,126.82,6.13676,-12.07058,1.28617,0.00016,0.31416
5852.42,SYN.BTC-24APR20,1584961140157,open,0.22,42.3,0.1375,0.2935,0.21641897,125.28,0.196,0.0,BTC-24APR20-6500-P,5879.16,114.24,0.2035,18.4,0.245,20.9,149.57,6.86638,-13.4934,-3.86181,0.00018,-0.53918
5852.42,SYN.BTC-24APR20,1584961140157,open,0.23,207.8,0.162,0.28,0.22820686,132.67,0.227,0.0,BTC-24APR20-5000-C,5879.16,91.13,0.1885,14.0,0.252,8.0,156.59,5.77158,-12.01081,2.53872,0.00015,0.72493
5852.42,SYN.BTC-24APR20,1584961140157,open,0.18,166.6,0.1135,0.232,0.17941171,129.69,0.17,0.0,BTC-24APR20-5500-C,5879.16,124.81,0.174,26.3,0.181,43.3,131.13,6.48136,-13.18556,2.3449,0.00017,0.63821
5852.42,SYN.BTC-24APR20,1584961140157,open,0.08,279.5,0.035,0.1335,0.08252801,132.64,0.083,0.0,BTC-24APR20-5000-P,5879.16,129.57,0.0795,36.7,0.0855,32.1,135.65,5.77143,-12.00804,-1.82761,0.00015,-0.27506
122.92,SYN.ETH-24APR20,1584961140176,open,0.05,327.0,0.013,0.079,0.047577,142.66,0.0395,0.0,ETH-24APR20-90-P,123.66,138.53,0.0445,476.0,0.0505,150.0,146.53,0.09227,-0.20648,-0.02346,0.0049,-0.171
122.92,SYN.ETH-24APR20,1584961140176,open,0.32,0.0,0.251,0.358,0.315449,142.72,None,0.0,ETH-24APR20-90-C,123.66,0.0,0.0005,4.0,0.0,0.0,0.0,0.09229,-0.2066,0.05512,0.0049,0.82895
122.92,SYN.ETH-24APR20,1584961140176,open,0.45,0.0,0.399,0.478,0.446984,151.28,None,0.0,ETH-24APR20-70-C,123.66,0.0,0.0005,4.0,0.0,0.0,0.0,0.04826,-0.11452,0.05195,0.00242,0.93096
122.92,SYN.ETH-24APR20,1584961140176,open,0.38,1.0,0.321,0.4155,0.377932,145.88,0.4035,0.0,ETH-24APR20-80-C,123.66,0.0,0.0005,4.0,0.0,0.0,0.0,0.06953,-0.1591,0.05467,0.00361,0.88723
122.92,SYN.ETH-24APR20,1584961140176,open,0.02,3982.0,0.0015,0.031,0.016417,151.2,0.0155,0.0,ETH-24APR20-70-P,123.66,146.18,0.0145,450.0,0.0185,430.0,156.38,0.04822,-0.11436,-0.00917,0.00242,-0.06897
