underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,estimated_delivery_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
240.29,SYN.ETH-5JUN20,1591181940082,open,0.27,0.0,0.2125,0.2885,0.248648,115.63,None,0.0,ETH-5JUN20-300-P,240.2,240.2,0.0,0.0,0.0,0.8495,5.0,500.0,0.00213,-0.06561,-0.01537,0.00062,-0.99581
240.63,SYN.ETH-12JUN20,1591181940084,open,0.13,245.0,0.1055,0.17,0.136269,82.74,0.0925,0.0,ETH-12JUN20-210-C,240.18,240.18,38.39,0.1275,1.0,0.1515,24.0,121.0,0.07998,-0.37282,0.04285,0.00687,0.86856
241.9,SYN.ETH-31JUL20,1591181940084,open,0.04,2821.0,0.014,0.076,0.035695,78.12,0.044,0.0,ETH-31JUL20-320-C,240.18,240.18,76.69,0.034,171.0,0.0375,297.0,79.6,0.2914,-0.19666,0.07394,0.00402,0.22847
240.63,SYN.ETH-12JUN20,1591181940084,open,0.07,1279.0,0.0405,0.1065,0.070649,74.35,0.0695,0.0,ETH-12JUN20-230-C,240.18,240.18,68.68,0.0675,525.0,0.0745,768.0,81.11,0.13543,-0.56727,0.03523,0.01294,0.67275
240.29,SYN.ETH-5JUN20,1591181940084,open,0.18,1.0,0.132,0.206,0.166176,110.49,0.1695,0.0,ETH-5JUN20-280-P,240.18,240.18,0.0,0.147,20.0,0.1955,20.0,290.71,0.01149,-0.33837,-0.01404,0.0035,-0.97071
240.24,SYN.ETH-4JUN20,1591181940084,open,0.01,244.0,0.0001,0.042,0.014828,73.43,0.015,0.0,ETH-4JUN20-240-C,240.18,240.18,63.95,0.013,462.0,0.017,12.0,84.44,0.0469,-1.72166,0.0029,0.04612,0.51835
241.9,SYN.ETH-31JUL20,1591181940084,open,0.42,0.0,0.406,0.4555,0.428163,88.59,None,0.0,ETH-31JUL20-140-C,240.18,240.18,0.0,0.4095,29.0,0.44,29.0,113.8,0.08654,-0.06624,0.20318,0.00105,0.95789
240.63,SYN.ETH-12JUN20,1591181940084,open,0.2,2.0,0.187,0.244,0.214091,98.9,0.1945,0.0,ETH-12JUN20-190-C,240.18,240.18,0.0,0.192,23.0,0.219,1.0,121.72,0.04103,-0.2286,0.04283,0.00295,0.94618
240.63,SYN.ETH-12JUN20,1591181940084,open,0.01,1998.0,0.0001,0.023,0.005217,88.35,0.009,0.0,ETH-12JUN20-200-P,240.18,240.18,82.74,0.004,825.0,0.0065,500.0,93.66,0.0553,-0.27522,-0.00493,0.00445,-0.07909
242.85,ETH-25SEP20,1591181940084,open,0.17,243.0,0.11,0.221,0.155951,73.55,0.168,0.0,ETH-25SEP20-240-P,240.18,240.18,71.02,0.1505,582.0,0.1605,374.0,75.63,0.52652,-0.17004,-0.42689,0.00389,-0.40743
241.31,ETH-26JUN20,1591181940084,open,0.02,7034.0,0.004,0.0495,0.0187,84.8,0.018,0.0,ETH-26JUN20-300-C,240.18,240.18,82.92,0.0175,693.0,0.02,620.0,86.74,0.15794,-0.29272,0.02423,0.0051,0.17895
241.31,ETH-26JUN20,1591181940084,open,0.04,3369.0,0.021,0.0845,0.046043,76.12,0.042,0.0,ETH-26JUN20-260-C,240.18,240.18,73.95,0.044,450.0,0.048,335.0,78.14,0.23066,-0.3838,0.05104,0.0083,0.38356
242.85,ETH-25SEP20,1591181940084,open,2.18,0.0,2.04,2.252,2.136221,99.12,None,0.0,ETH-25SEP20-760-P,240.18,240.18,0.0,0.0005,5.0,0.0,0.0,0.0,0.11022,-0.04797,-2.3481,0.0006,-0.96278
241.31,ETH-26JUN20,1591181940084,open,1.19,0.0,1.093,1.2295,1.157036,135.04,None,0.0,ETH-26JUN20-520-P,240.18,240.18,0.0,0.6565,5.0,1.657,5.0,500.0,0.02646,-0.0781,-0.32351,0.00054,-0.98222
242.85,ETH-25SEP20,1591181940084,open,0.87,0.0,0.7735,0.929,0.840674,82.96,None,0.0,ETH-25SEP20-440-P,240.18,240.18,0.0,0.0005,5.0,0.0,0.0,0.0,0.31153,-0.11348,-1.28355,0.00204,-0.85335
242.85,ETH-25SEP20,1591181940084,open,1.52,0.0,1.336,1.663,1.483461,92.65,None,0.0,ETH-25SEP20-600-P,240.18,240.18,0.0,0.0005,5.0,0.0,0.0,0.0,0.1786,-0.07266,-1.83,0.00105,-0.93175
