underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
4785.67,index_price,1554202740028,open,0.23,6.0,0.24253164,0.24769659,0.2429622,74.55,0.11,0,BTC-12APR19-3625-C,4785.67,0.0,0.2375,32.2,0.247,32.2,111.27,0.20975,-0.79168,0.9673,5e-05,0.99
4787.2,BTC-28JUN19,1554202740114,open,0.23,0.0,0.18642478,0.23185627,0.20782052,57.1,None,0.0,BTC-28JUN19-5500-P,4785.67,53.89,0.202,10.8,0.2185,10.8,62.89,8.73588,-2.87072,-9.66266,0.00028,-0.64021
4785.67,index_price,1554202740123,open,0.01,34.1,0.0005723,0.02160447,0.00368016,64.82,0.0035,0,BTC-12APR19-4125-P,4785.67,56.44,0.002,30.0,0.0045,7.0,68.21,1.103,-3.61995,-0.10059,0.00027,-0.074
4787.13,BTC-28JUN19,1554202740155,open,0.0,1357.9,3e-08,4.154e-05,0.00030717,90.0,0.0005,0.0,BTC-28JUN19-1500-P,4785.67,0.0,0.0,0.0,0.001,7.4,103.32,0.15485,-0.08021,-0.02744,0.0,-0.0021
4784.96,BTC-27SEP19,1554202740155,open,0.0,2099.5,6.031e-05,0.00133291,0.00202,79.6,0.0015,0.0,BTC-27SEP19-1500-P,4785.67,72.18,0.001,10.0,0.003,35.4,84.67,0.81241,-0.18178,-0.25712,1e-05,-0.00901
4784.96,BTC-27SEP19,1554202740155,open,0.01,681.6,0.00142198,0.01287103,0.00874995,69.97,0.008,0.0,BTC-27SEP19-12000-C,4785.67,66.6,0.0065,18.0,0.011,1.0,72.86,3.48408,-0.68529,0.97848,4e-05,0.05071
4785.67,index_price,1554202740155,open,0.04,67.4,0.0208829,0.0433898,0.03285765,58.54,0.033,0,BTC-26APR19-4500-P,4785.67,55.93,0.0305,28.7,0.035,0.4,60.89,4.33913,-5.31923,-1.08424,0.00049,-0.3135
4787.13,BTC-28JUN19,1554202740174,open,0.0,306.4,4.7e-07,0.00029823,0.00140118,87.69,0.001,0.0,BTC-28JUN19-14000-C,4785.67,0.0,0.0,0.0,0.0025,40.0,94.01,0.66986,-0.33806,0.10799,1e-05,0.01088
4787.13,BTC-28JUN19,1554202740195,open,0.02,689.3,0.00977731,0.03370273,0.01730584,59.14,0.0155,0.0,BTC-28JUN19-3500-P,4785.67,56.55,0.015,39.7,0.0215,25.4,63.55,4.37469,-1.48904,-1.44384,0.00014,-0.10941
4785.67,index_price,1554202740195,open,0.0,7.2,0.0,0.00116588,0.00017139,90.05,0.001,0,BTC-12APR19-3250-P,4785.67,0.0,0.0,0.0,0.0005,7.4,102.12,0.08508,-0.38793,-0.0049,2e-05,-0.00361
