underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
7222.88,SYN.BTC-3JAN20,1577789940018,open,0.0,133.7,0.0005,0.0105,0.0003659,106.85,0.0005,0.0,BTC-3JAN20-9000-C,7219.2,0.0,0.0,0.0,0.001,47.0,123.13,0.19365,-2.64288,0.00636,4e-05,0.01155
7222.88,SYN.BTC-3JAN20,1577789940018,open,0.24,4.0,0.222,0.275,0.24640599,106.85,0.2695,0.0,BTC-3JAN20-9000-P,7219.2,0.0,0.2255,3.0,0.2665,3.0,248.16,0.19369,-3.59848,-0.70271,4e-05,-0.98845
7222.88,SYN.BTC-3JAN20,1577789940020,open,0.28,0.0,0.256,0.3095,0.28089635,112.58,None,0.0,BTC-3JAN20-9250-P,7219.2,0.0,0.0005,3.0,0.0,0.0,0.0,0.13498,-2.642,-0.72456,3e-05,-0.99236
7222.88,SYN.BTC-3JAN20,1577789940020,open,0.0,147.3,0.0005,0.0105,0.00024403,112.57,0.0005,0.0,BTC-3JAN20-9250-C,7219.2,0.0,0.0,0.0,0.0005,10.3,123.02,0.13493,-1.76263,0.00421,3e-05,0.00764
7231.85,SYN.BTC-10JAN20,1577789940021,open,0.0,13.1,0.0005,0.011,0.00124952,68.53,0.002,0.0,BTC-10JAN20-9000-C,7219.2,66.13,0.001,100.0,0.0015,2.0,70.66,0.80459,-2.79172,0.05584,8e-05,0.02979
7231.85,SYN.BTC-10JAN20,1577789940021,open,0.24,0.0,0.2205,0.2745,0.24574554,68.54,None,0.0,BTC-10JAN20-9000-P,7219.2,0.0,0.0,0.0,0.0,0.0,0.0,0.80474,-2.79239,-2.37925,8e-05,-0.97021
7591.37,SYN.BTC-25SEP20,1577789940155,open,0.35,2.0,0.303,0.3945,0.3448817,74.91,0.346,0.0,BTC-25SEP20-6000-C,7219.2,71.07,0.3345,6.0,0.3695,6.0,84.01,20.52399,-2.859,22.88278,6e-05,0.75408
7591.37,SYN.BTC-25SEP20,1577789940155,open,0.13,4.5,0.0955,0.1865,0.13525235,74.91,0.134,0.0,BTC-25SEP20-6000-P,7219.2,72.41,0.1285,11.3,0.1375,19.5,75.74,20.52399,-2.859,-21.31596,6e-05,-0.24592
7591.37,SYN.BTC-25SEP20,1577789940155,open,0.59,1.0,0.527,0.6725,0.59290329,78.52,0.59,0.0,BTC-25SEP20-11000-P,7219.2,0.0,0.015,1.0,0.715,0.1,114.36,25.40826,-3.71006,-65.84088,8e-05,-0.58448
7591.37,SYN.BTC-25SEP20,1577789940155,open,0.28,0.9,0.2365,0.3385,0.28312977,74.91,0.2905,0.0,BTC-25SEP20-7000-C,7219.2,73.9,0.28,11.0,0.2935,6.0,78.26,23.51545,-3.27571,21.78999,7e-05,0.67278
