underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,estimated_delivery_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
9122.13,SYN.BTC-28MAY20,1590577140030,open,0.08,0.0,0.013,0.0795,0.04485735,82.69,None,0.0,BTC-28MAY20-9500-P,9121.54,9121.54,36.72,0.0415,0.1,0.0615,1.0,186.47,1.1008,-45.51437,-0.19298,0.00067,-0.83691
9128.04,SYN.BTC-5JUN20,1590577140031,open,0.11,0.0,0.101,0.168,0.13407702,85.23,None,0.0,BTC-5JUN20-8000-C,9121.54,9121.54,0.0,0.04,1.0,0.3855,11.5,500.0,3.24143,-15.56304,1.60062,0.00019,0.85519
206.11,ETH-26JUN20,1590577140126,open,0.98,1.0,0.8315,1.0715,0.943395,109.58,0.854,0.0,ETH-26JUN20-400-P,206.08,206.08,0.0,0.7035,1.0,1.337,2.0,500.0,0.03458,-0.06342,-0.32362,0.00091,-0.9749
9329.94,BTC-25DEC20,1590577140228,open,0.3,30.9,0.253,0.3775,0.31434303,85.34,0.3025,0.0,BTC-25DEC20-8000-C,9121.54,9121.54,78.48,0.2965,5.0,0.342,5.0,96.03,24.22091,-4.87788,21.58042,6e-05,0.71281
9128.04,SYN.BTC-5JUN20,1590577140389,open,0.11,0.0,0.101,0.168,0.13407984,85.23,None,0.0,BTC-5JUN20-8000-C,9121.54,9121.54,0.0,0.0565,0.1,0.3855,11.5,500.0,3.24143,-15.56304,1.60062,0.00019,0.85519
9122.13,SYN.BTC-28MAY20,1590577140430,open,0.05,1.0,0.0005,0.053,0.02173703,69.08,0.047,0.0,BTC-28MAY20-9250-P,9121.54,9121.54,59.34,0.02,16.0,0.0235,1.1,78.74,1.6491,-56.9635,-0.14775,0.0012,-0.65338
9122.87,SYN.BTC-29MAY20,1590577140431,open,0.03,1495.5,0.0005,0.0425,0.01429462,71.56,0.0145,0.0,BTC-29MAY20-9000-P,9121.54,9121.54,68.65,0.0135,0.1,0.015,20.0,74.12,2.50158,-47.71593,-0.18762,0.00082,-0.38591
9122.13,SYN.BTC-28MAY20,1590577140433,open,0.02,6.1,0.013,0.0745,0.04414186,84.62,0.024,0.0,BTC-28MAY20-8750-C,9121.54,9121.54,68.65,0.0425,1.0,0.045,0.2,91.74,1.05352,-44.57489,0.17581,0.00062,0.84745
9122.13,SYN.BTC-28MAY20,1590577140435,open,0.02,5.2,0.0005,0.0335,0.00792262,69.98,0.008,0.0,BTC-28MAY20-9000-P,9121.54,9121.54,64.8,0.007,7.3,0.0075,1.0,67.61,1.63857,-57.32969,-0.07631,0.00117,-0.34076
9122.13,SYN.BTC-28MAY20,1590577140525,open,0.08,0.0,0.013,0.0795,0.04485388,82.69,None,0.0,BTC-28MAY20-9500-P,9121.54,9121.54,36.72,0.0415,0.1,0.061,0.5,183.7,1.1008,-45.51437,-0.19298,0.00067,-0.83691
206.11,ETH-26JUN20,1590577140640,open,0.98,1.0,0.8315,1.0715,0.943395,109.58,0.854,0.0,ETH-26JUN20-400-P,206.08,206.08,0.0,0.712,1.0,1.337,2.0,500.0,0.03458,-0.06342,-0.32362,0.00091,-0.9749
206.11,ETH-26JUN20,1590577140901,open,0.78,2.0,0.649,0.8675,0.751126,103.53,0.6785,0.0,ETH-26JUN20-360-P,206.08,206.08,0.0,0.5065,5.0,1.1505,1.0,500.0,0.05225,-0.09053,-0.28844,0.00145,-0.95861
206.1,ETH-26JUN20,1590577140905,open,0.01,11304.0,0.0005,0.0285,0.008968,98.46,0.0105,0.0,ETH-26JUN20-140-P,206.08,206.08,95.71,0.008,460.0,0.01,850.0,101.22,0.0748,-0.12326,-0.01249,0.00219,-0.06505
9143.61,BTC-26JUN20,1590577140997,open,0.01,2426.7,0.0005,0.028,0.00949632,106.99,0.0095,0.0,BTC-26JUN20-6000-P,9121.54,9121.54,105.57,0.009,13.5,0.01,63.0,108.39,3.24037,-5.80202,-0.54316,4e-05,-0.06308
9122.19,SYN.BTC-28MAY20,1590577141037,open,0.04,1.2,0.0005,0.043,0.01383152,69.97,0.013,0.0,BTC-28MAY20-9125-P,9121.54,9121.54,63.17,0.0125,7.0,0.015,20.3,75.96,1.78248,-62.35721,-0.11174,0.00128,-0.49675
208.05,ETH-25DEC20,1590577141158,open,0.02,196.0,0.006,0.04,0.020719,97.69,0.028,0.0,ETH-25DEC20-80-P,206.08,206.08,95.42,0.019,520.0,0.0225,450.0,99.96,0.16043,-0.03698,-0.084,0.00065,-0.04883
208.05,ETH-25DEC20,1590577141158,open,0.63,314.0,0.6135,0.6605,0.636214,97.69,0.64,0.0,ETH-25DEC20-80-C,206.08,206.08,75.68,0.6225,34.0,0.651,34.0,114.85,0.16043,-0.03698,0.38038,0.00065,0.95117
