underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
10158.33,SYN.BTC-6SEP19,1566557940101,open,0.0,0.0005,0.0145,0.00416612,88.74,None,0.0,BTC-6SEP19-13500-C,10136.44,83.23,0.003,16.2,0.005,0.5,92.16,2.35019,-7.51474,0.21446,7e-05,0.0597
10158.33,SYN.BTC-6SEP19,1566557940101,open,0.0,0.3035,0.366,0.33312456,88.73,None,0.0,BTC-6SEP19-13500-P,10136.44,0.0,0.0,0.0,0.0,0.0,0.0,2.35011,-7.51439,-4.91765,7e-05,-0.9403
10334.62,BTC-27DEC19,1566557940104,open,0.09,448.1,0.052,0.124,0.08748564,87.11,0.091,0.0,BTC-27DEC19-8000-P,10136.44,85.41,0.0845,4.9,0.089,8.1,87.97,18.18938,-6.29406,-11.12751,6e-05,-0.22473
10147.55,SYN.BTC-30AUG19,1566557940101,open,0.0,434.6,0.0005,0.0115,0.00171128,95.79,0.0015,0.0,BTC-30AUG19-13000-C,10136.44,93.7,0.0015,99.5,0.002,36.3,98.42,1.06362,-7.40925,0.06268,6e-05,0.0345
10158.33,SYN.BTC-6SEP19,1566557940101,open,0.0,0.053,0.1175,0.08543458,85.18,None,0.0,BTC-6SEP19-10500-P,10136.44,78.13,0.08,4.7,0.084,0.4,83.32,7.84844,-24.08869,-2.43936,0.00023,-0.54624
10158.33,SYN.BTC-6SEP19,1566557940101,open,0.0,0.0005,0.0125,0.00267405,90.75,None,0.0,BTC-6SEP19-7500-P,10136.44,85.97,0.002,14.6,0.0035,0.3,95.74,1.55471,-5.08379,-0.14811,4e-05,-0.03568
10158.33,SYN.BTC-6SEP19,1566557940101,open,13.0,0.0065,0.0455,0.02339111,85.4,0.0215,0.0,BTC-6SEP19-11500-C,10136.44,80.7,0.0205,5.1,0.0245,14.6,87.16,6.34766,-19.5335,0.89077,0.00019,0.25406
10479.63,SYN.BTC-27MAR20,1566557940101,open,0.1,15.6,0.0485,0.1445,0.09461382,92.72,0.094,0.0,BTC-27MAR20-20000-C,10136.44,92.11,0.093,0.2,0.0995,14.6,94.55,27.74991,-5.9319,12.30432,5e-05,0.29222
10147.55,SYN.BTC-30AUG19,1566557940104,open,0.06,79.8,0.0365,0.0965,0.06669924,85.0,0.061,0.0,BTC-30AUG19-10500-P,10136.44,76.14,0.062,4.4,0.0655,3.7,82.75,5.40579,-33.41433,-1.26035,0.00033,-0.59264
10158.33,SYN.BTC-6SEP19,1566557940101,open,0.0,0.247,0.2825,0.2643638,90.75,None,0.0,BTC-6SEP19-7500-C,10136.44,0.0,0.01,1.0,0.0,0.0,0.0,1.55476,-5.084,2.70306,4e-05,0.96432
10158.33,SYN.BTC-6SEP19,1566557940102,open,0.0,0.0055,0.042,0.02124969,85.24,None,0.0,BTC-6SEP19-9000-P,10136.44,80.24,0.0185,4.6,0.022,4.1,86.57,5.68438,-17.45926,-0.88729,0.00017,-0.20851
10158.33,SYN.BTC-6SEP19,1566557940102,open,0.2,0.0435,0.102,0.07362099,85.01,0.075,0.0,BTC-6SEP19-10000-C,10136.44,78.32,0.0685,5.0,0.073,4.5,84.2,7.77786,-23.82589,1.91883,0.00023,0.5705
10334.62,BTC-27DEC19,1566557940117,open,1.51,0.0,1.4725,1.6055,1.53482786,96.54,None,0.0,BTC-27DEC19-26000-P,10136.44,0.0,0.0045,10.0,2.298,0.2,500.0,9.81352,-3.76312,-87.15321,3e-05,-0.91052
10334.62,BTC-27DEC19,1566557940120,open,1.33,0.0,1.285,1.415,1.34636875,95.38,None,0.0,BTC-27DEC19-24000-P,10136.44,0.0,0.006,1.0,2.112,0.2,500.0,11.44369,-4.33542,-79.69003,3e-05,-0.88957
190.78,SYN.ETH-6SEP19,1566557940135,open,1.0,0.017,0.074,0.044284,91.27,0.032,0.0,ETH-6SEP19-180-P,190.65,80.99,0.037,200.0,0.044,200.0,90.87,0.13611,-0.44762,-0.02778,0.01078,-0.33879
190.97,ETH-27SEP19,1566557940214,open,0.06,1428.0,0.028,0.089,0.058473,90.43,0.057,0.0,ETH-27SEP19-220-C,190.65,88.28,0.056,110.0,0.062,679.0,93.48,0.2202,-0.28548,0.05447,0.00699,0.357
190.71,SYN.ETH-30AUG19,1566557940216,open,0.07,1153.0,0.04,0.112,0.075987,85.18,0.065,0.0,ETH-30AUG19-200-P,190.65,79.35,0.073,240.0,0.078,200.0,89.07,0.09828,-0.60878,-0.02558,0.01684,-0.63617
190.97,ETH-27SEP19,1566557940220,open,0.04,8507.0,0.018,0.067,0.040598,90.35,0.039,0.0,ETH-27SEP19-160-P,190.65,87.49,0.038,256.0,0.043,391.0,92.96,0.17465,-0.22623,-0.0475,0.00555,-0.2197
190.71,SYN.ETH-30AUG19,1566557940222,open,0.04,41.0,0.016,0.076,0.044672,85.16,0.041,0.0,ETH-30AUG19-190-P,190.65,80.26,0.042,240.0,0.046,1.0,87.6,0.104,-0.64406,-0.01827,0.01782,-0.46395
190.97,ETH-27SEP19,1566557940224,open,1.89,24.0,1.848,2.024,1.93306,127.98,1.356,0.0,ETH-27SEP19-560-P,190.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0098,-0.01798,-0.53413,0.00022,-0.99416
190.97,ETH-27SEP19,1566557940241,open,0.15,949.0,0.099,0.173,0.138474,89.91,0.147,0.0,ETH-27SEP19-180-C,190.65,86.91,0.135,110.0,0.143,302.0,93.81,0.22137,-0.28534,0.09106,0.00707,0.63751
190.97,ETH-27SEP19,1566557940243,open,0.13,3117.0,0.094,0.18,0.138227,89.83,0.144,0.0,ETH-27SEP19-200-P,190.65,86.4,0.134,302.0,0.142,200.0,92.89,0.23541,-0.30318,-0.11846,0.00752,-0.51099
193.33,ETH-27DEC19,1566557940257,open,2.07,0.0,2.017,2.223,2.115201,102.24,0.953,0.0,ETH-27DEC19-600-P,190.65,0.0,0.0,0.0,0.0,0.0,0.0,0.12875,-0.05228,-2.03942,0.00098,-0.94364
193.33,ETH-27DEC19,1566557940257,open,0.06,412.0,0.023,0.089,0.054195,97.8,0.051,0.0,ETH-27DEC19-360-C,190.65,95.31,0.05,174.0,0.058,652.0,100.0,0.33013,-0.12825,0.10602,0.00262,0.21322
193.33,ETH-27DEC19,1566557940279,open,0.37,812.0,0.313,0.448,0.382961,94.28,0.395,0.0,ETH-27DEC19-240-P,190.65,91.28,0.376,48.0,0.393,120.0,98.58,0.45001,-0.16852,-0.61889,0.0037,-0.54529
190.97,ETH-27SEP19,1566557940283,open,2.09,27.0,2.051,2.24,2.142306,130.0,1.044,0.0,ETH-27SEP19-600-P,190.65,0.0,0.0,0.0,0.0,0.0,0.0,0.00707,-0.01317,-0.57264,0.00016,-0.99595
193.33,ETH-27DEC19,1566557940289,open,2.47,0.0,2.417,2.643,2.525151,103.73,None,0.0,ETH-27DEC19-680-P,190.65,0.0,0.0,0.0,0.0,0.0,0.0,0.09624,-0.03965,-2.32418,0.00072,-0.9608
190.97,ETH-27SEP19,1566557940289,open,2.71,0.0,2.661,2.887,2.770322,130.0,None,0.0,ETH-27SEP19-720-P,190.65,0.0,0.0,0.0,0.0,0.0,0.0,0.00192,-0.00358,-0.6878,4e-05,-0.99904
193.33,ETH-27DEC19,1566557940291,open,0.04,1911.0,0.015,0.072,0.040499,98.63,0.049,0.0,ETH-27DEC19-400-C,190.65,96.2,0.037,110.0,0.044,464.0,100.97,0.28412,-0.11131,0.0844,0.00223,0.16708
190.97,ETH-27SEP19,1566557940295,open,2.3,0.0,2.254,2.455,2.351579,130.0,None,0.0,ETH-27SEP19-640-P,190.65,0.0,0.0,0.0,0.0,0.0,0.0,0.00456,-0.0085,-0.61111,0.0001,-0.99751
190.97,ETH-27SEP19,1566557940315,open,0.04,2267.0,0.014,0.063,0.037382,91.52,0.04,0.0,ETH-27SEP19-240-C,190.65,88.05,0.034,366.0,0.04,513.0,94.15,0.18862,-0.24749,0.03927,0.00591,0.2526
190.71,SYN.ETH-30AUG19,1566557940315,open,0.01,1060.0,0.001,0.022,0.006886,85.76,0.005,0.0,ETH-30AUG19-220-C,190.65,78.58,0.005,200.0,0.008,694.0,89.59,0.0536,-0.33426,0.00421,0.00912,0.12407
190.97,ETH-27SEP19,1566557940317,open,1.47,0.0,1.441,1.595,1.514942,122.56,None,0.0,ETH-27SEP19-480-P,190.65,0.0,0.0,0.0,0.0,0.0,0.0,0.01902,-0.03342,-0.45664,0.00045,-0.98756
193.33,ETH-27DEC19,1566557940317,open,0.02,2140.0,0.004,0.034,0.014942,101.98,0.012,0.0,ETH-27DEC19-560-C,190.65,99.42,0.013,100.0,0.017,190.0,104.5,0.15231,-0.0617,0.03666,0.00116,0.06992
193.33,ETH-27DEC19,1566557940323,open,0.11,529.0,0.055,0.143,0.099809,95.03,0.103,0.0,ETH-27DEC19-280-C,190.65,92.81,0.095,184.0,0.102,200.0,96.03,0.42063,-0.15877,0.16696,0.00343,0.35023
193.33,ETH-27DEC19,1566557940325,open,2.88,0.0,2.818,3.065,2.936204,104.11,None,0.0,ETH-27DEC19-760-P,190.65,0.0,0.0,0.0,0.0,0.0,0.0,0.06989,-0.0289,-2.60664,0.00052,-0.9734
190.97,ETH-27SEP19,1566557940325,open,2.5,0.0,2.458,2.671,2.560928,130.0,None,0.0,ETH-27SEP19-680-P,190.65,0.0,0.0,0.0,0.0,0.0,0.0,0.00295,-0.0055,-0.64949,7e-05,-0.99846
190.78,SYN.ETH-6SEP19,1566557940357,open,0.0,0.032,0.099,0.065141,86.62,None,0.0,ETH-6SEP19-190-P,190.65,79.97,0.06,200.0,0.068,200.0,90.32,0.14752,-0.46045,-0.03785,0.01231,-0.45675
10334.62,BTC-27DEC19,1566557940494,open,0.03,255.0,0.01,0.061,0.03130737,94.4,0.0315,0.0,BTC-27DEC19-22000-C,10136.44,93.77,0.0305,6.0,0.034,20.0,96.43,13.42965,-5.03577,3.83105,4e-05,0.1388
190.78,SYN.ETH-6SEP19,1566557940689,open,0.0,0.011,0.061,0.034633,91.27,None,0.0,ETH-6SEP19-210-C,190.65,80.19,0.027,200.0,0.034,228.0,90.36,0.13407,-0.44094,0.02114,0.01062,0.32617
195.69,SYN.ETH-27MAR20,1566557940724,open,0.06,12.0,0.023,0.096,0.056555,99.21,0.051,0.0,ETH-27MAR20-520-C,190.65,96.45,0.051,29.0,0.061,399.0,101.33,0.40296,-0.09216,0.14961,0.00179,0.18523
190.78,SYN.ETH-6SEP19,1566557940787,open,0.0,0.093,0.176,0.135393,91.27,None,0.0,ETH-6SEP19-210-P,190.65,79.06,0.127,240.0,0.137,200.0,93.55,0.13407,-0.44094,-0.05869,0.01062,-0.67383
195.69,SYN.ETH-27MAR20,1566557940809,open,1.68,0.0,1.607,1.826,1.713819,99.21,None,0.0,ETH-27MAR20-520-P,190.65,0.0,0.0,0.0,0.0,0.0,0.0,0.40296,-0.09216,-2.94012,0.00179,-0.81477
195.69,SYN.ETH-27MAR20,1566557940894,open,0.05,11.0,0.018,0.085,0.048205,99.52,0.056,0.0,ETH-27MAR20-560-C,190.65,95.57,0.041,405.0,0.053,405.0,102.01,0.36975,-0.08484,0.13212,0.00163,0.16183
190.78,SYN.ETH-6SEP19,1566557940924,open,10.0,0.006,0.045,0.022887,91.28,0.02,0.0,ETH-6SEP19-220-C,190.65,81.14,0.017,200.0,0.023,260.0,91.47,0.11518,-0.37886,0.01562,0.00912,0.23829
190.78,SYN.ETH-6SEP19,1566557941041,open,0.0,0.133,0.219,0.176064,91.28,None,0.0,ETH-6SEP19-220-P,190.65,75.23,0.167,200.0,0.18,200.0,97.66,0.11518,-0.37886,-0.06801,0.00912,-0.76171
195.69,SYN.ETH-27MAR20,1566557941072,open,0.04,126.0,0.014,0.075,0.040939,99.58,0.037,0.0,ETH-27MAR20-600-C,190.65,96.0,0.035,410.0,0.045,110.0,101.88,0.33735,-0.07745,0.11633,0.00149,0.14099
10334.64,BTC-27DEC19,1566557941108,open,0.05,263.0,0.027,0.082,0.05312769,87.12,0.0505,0.0,BTC-27DEC19-7000-P,10136.43,85.59,0.051,4.9,0.055,13.2,88.46,14.4315,-4.99427,-7.40029,4e-05,-0.15451
10334.64,BTC-27DEC19,1566557941108,open,0.42,63.0,0.381,0.44,0.41082346,87.37,0.4965,0.0,BTC-27DEC19-6500-C,10136.43,0.0,0.355,1.0,0.93,0.5,500.0,12.3507,-4.28633,16.61601,4e-05,0.87703
