underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,estimated_delivery_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
9783.35,SYN.BTC-20MAY20,1589885940081,open,0.04,5.2,0.026,0.088,0.05724848,97.16,0.0395,0.0,BTC-20MAY20-9250-C,9781.83,9781.83,0.0,0.033,0.1,0.359,0.1,500.0,0.92856,-45.1072,0.19436,0.00042,0.88528
9847.37,BTC-26JUN20,1589885940152,open,0.07,363.1,0.041,0.1225,0.07920019,82.47,0.074,0.0,BTC-26JUN20-10500-C,9781.83,9781.83,81.15,0.0775,26.3,0.081,27.2,83.89,12.58051,-13.69681,3.85777,0.00015,0.45672
9785.29,SYN.BTC-21MAY20,1589885940161,open,0.0,0.018,0.0825,0.05038596,84.91,None,0.0,BTC-21MAY20-9375-C,9781.83,9781.83,68.47,0.047,5.0,0.0555,5.0,107.14,2.13734,-48.37481,0.36115,0.00051,0.76858
9785.29,SYN.BTC-21MAY20,1589885940162,open,0.0,0.0285,0.094,0.06145192,90.63,None,0.0,BTC-21MAY20-9250-C,9781.83,9781.83,67.14,0.0575,5.0,0.0655,1.0,110.44,1.86926,-45.16106,0.37918,0.00042,0.8155
9799.15,SYN.BTC-29MAY20,1589885940164,open,0.13,406.1,0.113,0.1865,0.14932393,100.89,0.1475,0.0,BTC-29MAY20-8500-C,9781.83,9781.83,88.88,0.1445,7.0,0.1525,1.0,108.23,4.13372,-21.114,1.79517,0.00016,0.82641
9799.15,SYN.BTC-29MAY20,1589885940165,open,0.38,95.0,0.369,0.417,0.39067896,165.22,0.4055,0.0,BTC-29MAY20-6000-C,9781.83,9781.83,0.0,0.3875,7.0,0.394,7.0,191.66,0.97786,-8.1799,1.5462,2e-05,0.97386
9786.81,SYN.BTC-22MAY20,1589885940167,open,0.09,519.4,0.0795,0.1445,0.11145616,108.46,0.112,0.0,BTC-22MAY20-8750-C,9781.83,9781.83,79.1,0.1075,6.0,0.1155,1.0,129.8,1.66394,-31.37787,0.5981,0.0002,0.88712
9785.29,SYN.BTC-21MAY20,1589885940168,open,0.0,0.018,0.0825,0.05038596,84.91,None,0.0,BTC-21MAY20-9375-C,9781.83,9781.83,65.82,0.0465,5.0,0.0555,5.0,107.14,2.13734,-48.37481,0.36115,0.00051,0.76858
9799.15,SYN.BTC-29MAY20,1589885940171,open,0.23,195.5,0.213,0.2775,0.2433691,127.37,0.252,0.0,BTC-29MAY20-7500-C,9781.83,9781.83,104.53,0.2385,7.0,0.2465,1.0,138.94,2.47792,-15.97941,1.78433,7e-05,0.91636
9799.15,SYN.BTC-29MAY20,1589885940173,open,0.18,494.6,0.162,0.231,0.1953521,113.19,0.1965,0.0,BTC-29MAY20-8000-C,9781.83,9781.83,94.83,0.19,7.0,0.199,0.5,123.82,3.19532,-18.31075,1.81928,0.00011,0.88153
