underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
12358.39,SYN.BTC-19JUL19,1562669939999,open,0.12,10.1,0.083,0.1725,0.12782544,105.75,0.0955,0.0,BTC-19JUL19-13500-P,12311.43,92.49,0.12,27.5,0.13,24.0,109.36,7.42218,-39.73989,-2.64469,0.00017,-0.6631
12358.39,SYN.BTC-19JUL19,1562669940017,open,0.09,39.6,0.0415,0.121,0.08113645,101.59,0.0865,0.0,BTC-19JUL19-12000-C,12311.43,98.22,0.079,5.0,0.0875,29.0,111.61,7.84095,-40.3307,1.74311,0.00019,0.60244
12391.47,SYN.BTC-26JUL19,1562669940026,open,0.16,160.9,0.11,0.1895,0.14956512,100.84,0.166,0.0,BTC-26JUL19-11000-C,12311.43,98.57,0.148,13.0,0.1565,8.0,110.75,8.562,-25.58186,3.40932,0.00012,0.74465
313.18,SYN.ETH-19JUL19,1562669940026,open,0.0,501.0,0.001,0.042,0.002063,116.63,0.002,0.0,ETH-19JUL19-220-P,311.82,103.69,0.001,9.0,0.003,5.0,124.94,0.0315,-0.18601,-0.00241,0.00102,-0.02639
12358.39,SYN.BTC-19JUL19,1562669940037,open,0.17,3.5,0.1245,0.204,0.16416348,102.57,0.192,0.0,BTC-19JUL19-10500-C,12311.43,99.44,0.163,8.0,0.171,8.0,119.5,4.6718,-24.26015,2.30399,0.00011,0.8532
12940.77,BTC-27DEC19,1562669940040,open,0.54,7.8,0.4895,0.613,0.55118009,100.34,0.725,0.0,BTC-27DEC19-18000-P,12311.43,97.86,0.5445,4.8,0.564,4.8,105.07,34.99168,-10.27358,-66.99343,4e-05,-0.55464
12940.77,BTC-27DEC19,1562669940042,open,0.67,3.7,0.614,0.748,0.68089475,101.7,0.6745,0.0,BTC-27DEC19-20000-P,12311.43,98.68,0.673,4.8,0.6935,4.8,106.47,33.98712,-10.11387,-78.16878,4e-05,-0.60939
12391.47,SYN.BTC-26JUL19,1562669940044,open,0.13,305.4,0.0845,0.164,0.12406213,100.84,0.13,0.0,BTC-26JUL19-11500-C,12311.43,97.52,0.1215,29.0,0.13,0.1,108.48,9.59415,-28.6646,3.15432,0.00013,0.67463
12391.47,SYN.BTC-26JUL19,1562669940052,open,0.05,251.4,0.0105,0.094,0.05211502,100.83,0.0415,0.0,BTC-26JUL19-11500-P,12311.43,95.5,0.048,15.0,0.055,13.5,104.55,9.59408,-28.66255,-2.16262,0.00013,-0.32536
12391.47,SYN.BTC-26JUL19,1562669940080,open,0.19,120.7,0.1385,0.218,0.17811192,100.85,0.2025,0.0,BTC-26JUL19-10500-C,12311.43,98.93,0.177,8.0,0.1855,8.0,113.05,7.26609,-21.71027,3.61139,0.0001,0.80847
313.18,SYN.ETH-19JUL19,1562669940083,open,0.02,90.0,0.001,0.057,0.017067,95.07,0.015,0.0,ETH-19JUL19-360-C,311.82,90.56,0.015,187.0,0.019,200.0,99.07,0.14769,-0.71087,0.01619,0.00585,0.20815
