underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,estimated_delivery_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
242.6,SYN.ETH-10JUN20,1591700340022,open,0.05,81.0,0.0225,0.087,0.052808,77.12,0.062,0.0,ETH-10JUN20-255-P,242.55,242.55,0.0,0.048,11.0,0.0565,16.0,110.66,0.02034,-0.78416,-0.00557,0.01868,-0.90337
242.71,SYN.ETH-12JUN20,1591700340039,open,0.27,0.0,0.24,0.3175,0.277327,98.38,0.296,0.0,ETH-12JUN20-310-P,242.55,242.55,0.0,0.2525,19.0,0.306,19.0,298.89,0.00191,-0.0327,-0.02437,0.00042,-0.9971
242.71,SYN.ETH-12JUN20,1591700340039,open,0.0,1618.0,0.0001,0.015,7.4e-05,98.38,0.0005,0.0,ETH-12JUN20-310-C,242.55,242.55,0.0,0.0,0.0,0.0005,398.0,121.9,0.00191,-0.01807,5e-05,0.00042,0.0029
242.6,SYN.ETH-10JUN20,1591700340039,open,0.11,0.0,0.0805,0.148,0.113068,90.03,None,0.0,ETH-10JUN20-270-P,242.55,242.55,0.0,0.0,0.0,0.0,0.0,0.0,0.00263,-0.1184,-0.00643,0.00207,-0.99191
242.6,SYN.ETH-10JUN20,1591700340039,open,0.0,7.0,0.0001,0.015,0.000117,90.03,0.0005,0.0,ETH-10JUN20-270-C,242.55,242.55,0.0,0.0,0.0,0.001,2.0,123.87,0.00263,-0.0283,5e-05,0.00207,0.00809
242.71,SYN.ETH-12JUN20,1591700340047,open,0.0,4487.0,0.0001,0.015,0.000243,98.35,0.0005,0.0,ETH-12JUN20-300-C,242.55,242.55,0.0,0.0,0.0,0.0005,300.0,107.86,0.00501,-0.05892,0.00016,0.0011,0.00856
242.71,SYN.ETH-12JUN20,1591700340047,open,0.23,0.0,0.2005,0.2765,0.236294,98.35,0.238,0.0,ETH-12JUN20-300-P,242.55,242.55,0.0,0.212,20.0,0.2645,20.0,273.85,0.00501,-0.08573,-0.02348,0.0011,-0.99144
242.71,SYN.ETH-12JUN20,1591700340051,open,0.36,0.0,0.32,0.4015,0.359661,98.39,0.35,0.0,ETH-12JUN20-330-P,242.55,242.55,0.0,0.0,0.0,0.0,0.0,0.0,0.00021,-0.00351,-0.02599,4e-05,-0.99974
242.71,SYN.ETH-12JUN20,1591700340051,open,0.0,4697.0,0.0001,0.015,6e-06,98.39,0.0005,0.0,ETH-12JUN20-330-C,242.55,242.55,0.0,0.0,0.0,0.0005,950.0,148.02,0.00021,-0.00134,0.0,4e-05,0.00026
243.47,ETH-26JUN20,1591700340092,open,0.19,4114.0,0.1585,0.221,0.187779,78.61,0.185,0.0,ETH-26JUN20-200-C,242.55,242.55,67.97,0.184,8.0,0.1885,4.0,80.41,0.09585,-0.22324,0.0795,0.00445,0.894
242.65,SYN.ETH-11JUN20,1591700340113,open,0.0,0.066,0.124,0.094802,86.61,None,0.0,ETH-11JUN20-220-C,242.55,242.55,0.0,0.0735,29.0,0.115,29.0,207.48,0.019,-0.43879,0.01062,0.00725,0.94624
242.65,SYN.ETH-11JUN20,1591700340113,open,0.0,0.0001,0.029,0.006527,64.28,None,0.0,ETH-11JUN20-235-P,242.55,242.55,59.53,0.0055,451.0,0.0075,320.0,68.61,0.05361,-0.91856,-0.00303,0.02756,-0.23624
242.65,SYN.ETH-11JUN20,1591700340113,open,0.0,0.0001,0.016,0.001445,86.61,None,0.0,ETH-11JUN20-220-P,242.55,242.55,80.36,0.001,850.0,0.002,450.0,93.1,0.019,-0.35061,-0.00069,0.00725,-0.05376
242.65,SYN.ETH-11JUN20,1591700340113,open,115.0,0.0001,0.041,0.012998,63.07,0.012,0.0,ETH-11JUN20-240-P,242.55,242.55,59.44,0.012,1.0,0.0135,320.0,64.88,0.06699,-1.12629,-0.00509,0.0351,-0.39524
242.65,SYN.ETH-11JUN20,1591700340113,open,122.0,0.004,0.055,0.023368,63.07,0.022,0.0,ETH-11JUN20-245-P,242.55,242.55,58.18,0.022,450.0,0.0245,240.0,67.09,0.06815,-1.1458,-0.00747,0.03571,-0.57548
242.65,SYN.ETH-11JUN20,1591700340113,open,12.0,0.0045,0.053,0.023933,63.07,0.0245,0.0,ETH-11JUN20-240-C,242.55,242.55,57.88,0.0225,450.0,0.025,450.0,66.94,0.06699,-1.12629,0.00724,0.0351,0.60476
242.65,SYN.ETH-11JUN20,1591700340115,open,0.0,0.027,0.0865,0.056109,72.42,None,0.0,ETH-11JUN20-230-C,242.55,242.55,65.26,0.055,450.0,0.057,450.0,77.7,0.03968,-0.76599,0.00996,0.01811,0.85484
242.65,SYN.ETH-11JUN20,1591700340115,open,2.0,0.0001,0.0195,0.002922,77.28,0.002,0.0,ETH-11JUN20-260-C,242.55,242.55,74.08,0.0025,450.0,0.0035,400.0,81.37,0.03302,-0.6802,0.00135,0.01412,0.11146
242.65,SYN.ETH-11JUN20,1591700340115,open,0.0,0.0615,0.131,0.094072,83.75,None,0.0,ETH-11JUN20-265-P,242.55,242.55,0.0,0.092,1.0,0.12,24.0,213.04,0.0247,-0.55145,-0.0127,0.00975,-0.92469
242.65,SYN.ETH-11JUN20,1591700340115,open,1.0,0.0001,0.017,0.002175,77.8,0.002,0.0,ETH-11JUN20-225-P,242.55,242.55,71.12,0.0015,850.0,0.003,850.0,84.74,0.0267,-0.52784,-0.00107,0.01134,-0.08347
242.65,SYN.ETH-11JUN20,1591700340115,open,0.0,0.0425,0.1105,0.074409,77.28,None,0.0,ETH-11JUN20-260-P,242.55,242.55,59.83,0.0725,1.0,0.101,25.0,197.49,0.03302,-0.6802,-0.01201,0.01412,-0.88854
242.65,SYN.ETH-11JUN20,1591700340115,open,0.0,0.0001,0.0165,0.00198,83.75,None,0.0,ETH-11JUN20-265-C,242.55,242.55,78.71,0.0015,450.0,0.0025,400.0,88.57,0.0247,-0.48035,0.00091,0.00975,0.07531
242.71,SYN.ETH-12JUN20,1591700340134,open,0.0,2925.0,0.0001,0.015,2.1e-05,98.38,0.0005,0.0,ETH-12JUN20-320-C,242.55,242.55,0.0,0.0,0.0,0.0005,839.0,135.26,0.00066,-0.00511,2e-05,0.00014,0.0009
242.71,SYN.ETH-12JUN20,1591700340134,open,0.31,0.0,0.28,0.3595,0.318475,98.38,0.375,0.0,ETH-12JUN20-320-P,242.55,242.55,0.0,0.293,18.0,0.3475,18.0,322.53,0.00066,-0.01123,-0.02519,0.00014,-0.9991
