underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,estimated_delivery_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
9078.88,BTC-26JUN20,1592218740000,open,0.32,126.9,0.284,0.371,0.32420835,89.27,0.2165,0.0,BTC-26JUN20-12000-P,9072.4,9072.4,0.0,0.0015,1.0,0.364,1.5,192.12,1.39224,-5.71403,-3.46988,6e-05,-0.95847
9134.74,BTC-25SEP20,1592218740008,open,0.22,304.8,0.167,0.2595,0.21167705,71.83,0.22,0.0,BTC-25SEP20-8000-C,9072.4,9072.4,70.09,0.2085,0.1,0.2165,8.5,74.48,16.64737,-5.869,12.5817,0.0001,0.70515
9078.88,BTC-26JUN20,1592218740023,open,0.32,126.9,0.284,0.371,0.32420835,89.27,0.2165,0.0,BTC-26JUN20-12000-P,9072.4,9072.4,0.0,0.0015,1.0,0.364,3.0,192.12,1.39224,-5.71403,-3.46988,6e-05,-0.95847
9078.88,BTC-26JUN20,1592218740029,open,0.32,126.9,0.284,0.371,0.32420835,89.27,0.2165,0.0,BTC-26JUN20-12000-P,9072.4,9072.4,0.0,0.0015,1.0,0.364,4.5,192.12,1.39224,-5.71403,-3.46988,6e-05,-0.95847
9078.88,BTC-26JUN20,1592218740057,open,0.32,126.9,0.284,0.371,0.32420835,89.27,0.2165,0.0,BTC-26JUN20-12000-P,9072.4,9072.4,0.0,0.0015,1.0,0.364,6.0,192.12,1.39224,-5.71403,-3.46988,6e-05,-0.95847
223.48,SYN.ETH-31JUL20,1592218740063,open,0.28,155.0,0.237,0.344,0.283989,73.56,0.311,0.0,ETH-31JUL20-280-P,222.23,222.23,62.7,0.273,2.0,0.31,1.0,95.67,0.24141,-0.19354,-0.29566,0.00523,-0.76858
223.48,SYN.ETH-31JUL20,1592218740064,open,0.28,155.0,0.237,0.344,0.283989,73.56,0.311,0.0,ETH-31JUL20-280-P,222.23,222.23,62.7,0.273,3.0,0.31,1.0,95.67,0.24141,-0.19354,-0.29566,0.00523,-0.76858
222.68,ETH-26JUN20,1592218740068,open,0.6,2.0,0.57,0.671,0.61717,111.64,0.6785,0.0,ETH-26JUN20-360-P,222.23,222.23,0.0,0.01,50.0,0.643,1.0,227.43,0.00868,-0.04456,-0.10675,0.00053,-0.99172
223.48,SYN.ETH-31JUL20,1592218740095,open,0.36,1.0,0.316,0.426,0.364474,76.57,0.359,0.0,ETH-31JUL20-300-P,222.23,222.23,49.96,0.3465,1.0,0.3805,1.0,92.6,0.20147,-0.16812,-0.33516,0.00419,-0.82871
9073.53,SYN.BTC-17JUN20,1592218740118,open,0.5,0.002,0.0505,0.02236014,63.28,0.0225,0.0,BTC-17JUN20-9000-C,9072.49,9072.49,54.83,0.02,25.3,0.0225,15.3,63.77,2.54247,-42.88782,0.26004,0.00095,0.58006
