underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
11475.4,BTC-28JUN19,1561460339986,open,0.0,1142.8,0.0005,0.04,4.34e-06,115.0,0.001,0.0,BTC-28JUN19-8000-P,11423.62,0.0,0.0,0.0,0.0005,1.1,177.73,0.00657,-0.04983,-0.00016,0.0,-0.00017
332.58,ETH-27SEP19,1561460340113,open,0.08,1508.0,0.035,0.12,0.077682,108.16,0.093,0.0,ETH-27SEP19-240-P,313.89,104.04,0.072,48.0,0.079,179.0,109.11,0.46126,-0.26572,-0.23103,0.0015,-0.19242
332.58,ETH-27SEP19,1561460340115,open,0.27,81.0,0.22,0.32,0.270041,108.91,0.409,0.0,ETH-27SEP19-360-P,313.89,105.9,0.264,36.0,0.279,36.0,113.38,0.66698,-0.3869,-0.61351,0.00215,-0.4472
321.18,SYN.ETH-26JUL19,1561460340130,open,0.22,168.0,0.168,0.264,0.215779,120.65,0.213,0.0,ETH-26JUL19-360-P,313.89,96.18,0.188,144.0,0.199,144.0,105.94,0.36851,-0.71998,-0.21064,0.0035,-0.55952
12128.43,BTC-27DEC19,1561460340136,open,0.0,106.4,0.0005,0.04,0.00045461,114.99,0.0005,0.0,BTC-27DEC19-1500-P,11423.62,116.24,0.0005,8.2,0.002,15.0,139.31,0.42708,-0.13282,-0.12149,0.0,-0.00152
316.11,ETH-28JUN19,1561460340137,open,0.01,970.0,0.001,0.049,0.009212,94.44,0.011,0.0,ETH-28JUN19-340-C,313.89,85.2,0.007,138.0,0.011,240.0,101.29,0.0795,-1.30539,0.00485,0.01069,0.20405
11941.4,BTC-27SEP19,1561460340149,open,0.01,307.4,0.0005,0.0485,0.00863168,98.53,0.0095,0.0,BTC-27SEP19-5500-P,11423.62,95.6,0.0075,15.0,0.01,13.0,101.83,4.77026,-2.50351,-1.36553,1e-05,-0.03583
332.58,ETH-27SEP19,1561460340145,open,0.13,526.0,0.085,0.174,0.129426,108.16,0.134,0.0,ETH-27SEP19-280-P,313.89,104.38,0.123,48.0,0.132,113.0,109.67,0.56606,-0.32609,-0.34873,0.00184,-0.27827
332.58,ETH-27SEP19,1561460340152,open,0.2,649.0,0.146,0.241,0.193623,108.16,0.189,0.0,ETH-27SEP19-320-P,313.89,104.69,0.187,48.0,0.199,92.0,110.98,0.6341,-0.36528,-0.47802,0.00206,-0.36521
332.58,ETH-27SEP19,1561460340160,open,0.16,313.0,0.114,0.206,0.160072,108.16,0.172,0.0,ETH-27SEP19-300-P,313.89,104.27,0.153,48.0,0.164,103.0,110.32,0.60471,-0.34835,-0.41232,0.00197,-0.32196
332.58,ETH-27SEP19,1561460340166,open,0.07,764.0,0.033,0.112,0.07286,113.75,0.073,0.0,ETH-27SEP19-560-C,313.89,110.82,0.068,139.0,0.077,187.0,116.21,0.55702,-0.33749,0.16808,0.00172,0.26936
332.58,ETH-27SEP19,1561460340173,open,0.06,2909.0,0.021,0.1,0.060184,113.75,0.062,0.0,ETH-27SEP19-600-C,313.89,111.68,0.057,142.0,0.061,3.0,114.28,0.51385,-0.31133,0.14643,0.00159,0.23137
12128.43,BTC-27DEC19,1561460340183,open,0.93,0.0,0.8395,0.992,0.91568392,99.13,None,0.0,BTC-27DEC19-22000-P,11423.62,0.0,0.0055,2.0,1.714,0.3,500.0,30.52136,-8.18316,-98.53994,4e-05,-0.68838
332.58,ETH-27SEP19,1561460340180,open,0.32,27.0,0.26,0.364,0.311571,109.22,0.48,0.0,ETH-27SEP19-380-P,313.89,106.46,0.306,36.0,0.321,36.0,113.88,0.67244,-0.39116,-0.68182,0.00216,-0.48553
321.18,SYN.ETH-26JUL19,1561460340188,open,0.09,1544.0,0.052,0.131,0.091385,99.5,0.099,0.0,ETH-26JUL19-340-C,313.89,105.2,0.098,144.0,0.103,414.0,109.52,0.37216,-0.59965,0.10537,0.00429,0.47922
11941.4,BTC-27SEP19,1561460340236,open,0.62,289.7,0.587,0.6665,0.62671145,102.05,0.51,0.0,BTC-27SEP19-4500-C,11423.62,0.0,0.6165,11.7,0.632,11.7,121.56,2.42381,-1.31746,10.97329,1e-05,0.984
11618.78,SYN.BTC-26JUL19,1561460340236,open,0.0,54.6,0.0005,0.043,0.00313721,109.29,0.004,0.0,BTC-26JUL19-6500-P,11423.62,101.28,0.002,6.0,0.004,55.8,114.26,1.87531,-3.31895,-0.26185,2e-05,-0.0235
12128.43,BTC-27DEC19,1561460340252,open,0.03,81.0,0.0005,0.066,0.02501556,93.73,0.0275,0.0,BTC-27DEC19-5500-P,11423.62,91.45,0.023,16.1,0.027,16.0,95.92,10.86379,-2.75404,-5.4919,2e-05,-0.06438
11475.44,BTC-28JUN19,1561460340309,open,0.15,3.0,0.092,0.1825,0.13710809,105.63,0.184,0.0,BTC-28JUN19-13000-P,11423.62,79.3,0.134,1.0,0.1395,6.0,119.5,1.783,-32.74658,-0.93797,0.00016,-0.90035
11941.4,BTC-27SEP19,1561460340311,open,0.11,180.0,0.0745,0.154,0.11442756,97.39,0.109,0.0,BTC-27SEP19-15000-C,11423.62,95.65,0.111,0.2,0.118,15.6,99.19,23.60919,-12.24653,9.23075,7e-05,0.41498
317.38,SYN.ETH-5JUL19,1561460340434,open,0.05,15.0,0.012,0.091,0.051099,103.49,0.056,0.0,ETH-5JUL19-330-C,313.89,98.72,0.048,293.0,0.057,330.0,112.57,0.20612,-1.08004,0.03363,0.00731,0.44276
317.38,SYN.ETH-5JUL19,1561460340466,open,0.01,816.0,0.001,0.051,0.011671,107.22,0.01,0.0,ETH-5JUL19-390-C,313.89,99.54,0.009,447.0,0.015,147.0,115.86,0.11622,-0.63094,0.01102,0.00398,0.14005
11511.28,SYN.BTC-5JUL19,1561460340668,open,0.02,178.2,0.0005,0.064,0.02438044,102.02,0.024,0.0,BTC-5JUL19-13000-C,11423.62,101.31,0.024,3.0,0.027,3.0,106.87,6.15169,-31.77498,0.73639,0.00017,0.26081
11475.44,BTC-28JUN19,1561460340735,open,0.0,93.0,0.0005,0.044,0.00411792,100.47,0.005,0.0,BTC-28JUN19-10250-P,11423.62,99.68,0.004,0.3,0.005,4.2,106.11,1.7209,-30.06334,-0.08957,0.00017,-0.09495
317.38,SYN.ETH-5JUL19,1561460340762,open,0.0,0.0,0.001,0.04,0.000833,115.95,None,0.0,ETH-5JUL19-210-P,313.89,0.0,0.0,0.0,0.002,367.0,132.76,0.01617,-0.09493,-0.00109,0.00051,-0.01189
11941.4,BTC-27SEP19,1561460340942,open,1.38,0.0,1.273,1.462,1.36762457,110.0,None,0.0,BTC-27SEP19-28000-P,11425.04,0.0,0.0005,1.0,0.0,0.0,0.0,11.07825,-6.49026,-69.46405,3e-05,-0.89413
11475.44,BTC-28JUN19,1561460340942,open,0.61,216.2,0.568,0.6475,0.60785681,0.0,0.508,0.0,BTC-28JUN19-4500-C,11425.04,0.0,0.4,1.0,0.0,0.0,0.0,0.0,0.0,0.35454,0.0,1.0
11475.44,BTC-28JUN19,1561460340942,open,0.03,10.0,0.0005,0.065,0.02410636,94.16,0.0215,0.0,BTC-28JUN19-11250-P,11425.04,83.53,0.0205,25.0,0.027,1.0,102.63,3.90821,-63.98067,-0.37444,0.0004,-0.39005
11475.44,BTC-28JUN19,1561460340943,open,0.05,0.0,0.0055,0.089,0.04712851,94.43,None,0.0,BTC-28JUN19-11750-P,11425.04,85.3,0.044,1.0,0.0505,1.0,104.2,3.94801,-64.82271,-0.58046,0.0004,-0.5949
11475.44,BTC-28JUN19,1561460340943,open,0.0,83.5,0.0005,0.04,0.00010878,115.0,0.0005,0.0,BTC-28JUN19-8750-P,11425.04,0.0,0.0,0.0,0.0005,5.7,137.93,0.10405,-1.24833,-0.00316,1e-05,-0.00339
12129.85,BTC-27DEC19,1561460340943,open,2.36,0.0,2.201,2.467,2.33402802,109.39,None,0.0,BTC-27DEC19-40000-P,11425.04,0.0,0.0005,3.0,0.0,0.0,0.0,17.91137,-5.29881,-197.07146,2e-05,-0.87358
11475.44,BTC-28JUN19,1561460340943,open,0.13,1240.2,0.091,0.1705,0.1309885,102.49,0.13,0.0,BTC-28JUN19-10000-C,11425.04,0.0,0.1285,6.0,0.134,6.0,125.56,1.20661,-21.50113,0.73182,0.00011,0.94043
12129.85,BTC-27DEC19,1561460340943,open,0.8,0.0,0.757,0.8365,0.79693129,112.0,None,0.0,BTC-27DEC19-2500-C,11425.04,0.0,0.012,3.0,0.986,0.5,500.0,2.02818,-0.61435,11.94438,0.0,0.99134
11941.4,BTC-27SEP19,1561460340943,open,0.58,793.4,0.5475,0.627,0.58706238,100.51,0.361,0.0,BTC-27SEP19-5000-C,11425.04,0.0,0.5755,11.3,0.593,11.3,116.92,3.51988,-1.88431,11.9196,1e-05,0.97516
12129.85,BTC-27DEC19,1561460340944,open,0.64,3.6,0.562,0.692,0.62694274,96.68,0.6285,0.0,BTC-27DEC19-18000-P,11425.04,93.26,0.6175,3.6,0.6325,3.6,98.69,33.54407,-8.77131,-74.81557,5e-05,-0.59078
11941.4,BTC-27SEP19,1561460340944,open,1.22,0.0,1.117,1.293,1.20517743,108.29,None,0.0,BTC-27SEP19-26000-P,11425.04,0.0,0.0005,1.0,0.0,0.0,0.0,12.58386,-7.25818,-63.83557,3e-05,-0.87331
11941.4,BTC-27SEP19,1561460340945,open,0.0,282.7,0.0005,0.0445,0.00438137,100.51,0.0075,0.0,BTC-27SEP19-4750-P,11425.04,94.12,0.003,15.0,0.0055,5.3,104.86,2.87442,-1.53877,-0.73458,1e-05,-0.01954
12129.85,BTC-27DEC19,1561460340946,open,0.72,4.0,0.678,0.7575,0.71776729,101.15,0.59,0.0,BTC-27DEC19-3500-C,11425.04,0.0,0.0045,10.0,0.78,1.0,199.11,3.90606,-1.06857,16.20537,1e-05,0.98153
11475.44,BTC-28JUN19,1561460340946,open,0.0,334.5,0.0005,0.0405,0.00084992,109.06,0.002,0.0,BTC-28JUN19-9500-P,11425.04,100.52,0.0005,3.9,0.001,4.7,112.04,0.54999,-9.75317,-0.02134,5e-05,-0.02275
11475.44,BTC-28JUN19,1561460340946,open,0.0,1052.6,0.0005,0.04,0.00015807,115.0,0.0005,0.0,BTC-28JUN19-15000-C,11425.04,0.0,0.0,0.0,0.0005,0.1,131.65,0.14838,-1.81392,0.00442,1e-05,0.00504
11941.4,BTC-27SEP19,1561460340946,open,0.71,261.1,0.669,0.7485,0.70882354,114.74,0.612,0.0,BTC-27SEP19-3500-C,11425.04,0.0,0.161,1.0,0.7155,0.1,149.29,1.35625,-0.82885,8.69099,0.0,0.9918
11511.28,SYN.BTC-5JUL19,1561460340942,open,0.03,73.1,0.0005,0.0735,0.03399856,100.34,0.0345,0.0,BTC-5JUL19-12500-C,11425.04,98.67,0.033,1.0,0.0365,1.2,104.48,6.92562,-35.1825,0.94819,0.00019,0.33843
11941.4,BTC-27SEP19,1561460340946,open,0.0,77.0,0.0005,0.042,0.00223652,111.11,0.0045,0.0,BTC-27SEP19-3750-P,11425.04,104.8,0.0015,15.0,0.003,5.8,116.38,1.57363,-0.93128,-0.36702,0.0,-0.00971
12129.85,BTC-27DEC19,1561460340947,open,0.84,0.0,0.797,0.8765,0.8366069,114.8,None,0.0,BTC-27DEC19-2000-C,11425.04,0.0,0.012,3.0,0.9875,0.5,500.0,1.12849,-0.35037,9.76433,0.0,0.99553
