underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,estimated_delivery_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
196.93,SYN.ETH-1MAY20,1588071540033,open,0.23,0.0,0.1835,0.261,0.220118,119.99,0.4155,0.0,ETH-1MAY20-240-P,196.93,196.93,0.0,0.0015,104.0,0.7205,10.0,500.0,0.0137,-0.28582,-0.01838,0.00374,-0.96439
7758.27,SYN.BTC-8MAY20,1588071540233,open,0.11,15.2,0.0765,0.143,0.11019938,73.19,0.09,0.0,BTC-8MAY20-7000-C,7757.8,7757.8,61.54,0.1055,1.0,0.113,6.0,79.48,3.35125,-12.41809,1.48949,0.00028,0.81977
198.63,ETH-25SEP20,1588071540400,open,0.45,712.0,0.404,0.511,0.459828,103.2,0.451,0.0,ETH-25SEP20-120-C,196.93,196.93,74.83,0.4235,1.0,0.4845,26.0,120.18,0.27951,-0.09623,0.32862,0.00167,0.86274
196.86,ETH-26JUN20,1588071540418,open,0.2,2620.0,0.1375,0.2605,0.201096,101.51,0.1945,0.0,ETH-26JUN20-180-C,196.93,196.93,80.24,0.17,85.0,0.231,85.0,121.94,0.28837,-0.24861,0.147,0.00454,0.66402
198.75,ETH-25DEC20,1588071540418,open,0.38,41.0,0.3315,0.452,0.393655,100.79,0.38,0.0,ETH-25DEC20-160-C,196.93,196.93,80.34,0.3405,64.0,0.43,64.0,114.98,0.51315,-0.10736,0.46727,0.00195,0.74993
196.86,ETH-26JUN20,1588071540420,open,0.24,503.0,0.155,0.3195,0.233,99.63,0.406,0.0,ETH-26JUN20-220-P,196.93,196.93,59.76,0.1705,1.0,0.3345,12.0,163.19,0.31447,-0.26606,-0.24259,0.00505,-0.53096
196.86,ETH-26JUN20,1588071540422,open,0.26,1227.0,0.1985,0.3175,0.260724,103.52,0.253,0.0,ETH-26JUN20-160-C,196.93,196.93,59.91,0.2105,1.0,0.4645,30.0,262.7,0.24575,-0.21605,0.15856,0.0038,0.76007
196.89,SYN.ETH-29MAY20,1588071540424,open,0.3,16.0,0.2765,0.3405,0.308503,109.79,0.306,0.0,ETH-29MAY20-140-C,196.93,196.93,57.26,0.29,1.0,0.358,5.0,182.47,0.10754,-0.19121,0.09689,0.00299,0.8902
196.86,ETH-26JUN20,1588071540424,open,0.33,268.0,0.276,0.3845,0.332847,107.53,0.316,0.0,ETH-26JUN20-140-C,196.93,196.93,74.88,0.305,51.0,0.3455,1.0,120.23,0.19032,-0.17381,0.16186,0.00283,0.84259
196.89,SYN.ETH-29MAY20,1588071540428,open,0.59,0.0,0.5805,0.6105,0.59535,146.24,None,0.0,ETH-29MAY20-80-C,196.93,196.93,0.0,0.4355,50.0,0.796,50.0,500.0,0.01513,-0.03583,0.06575,0.00032,0.9901
