underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
12054.49,BTC-27DEC19,1561892340292,open,0.03,55.2,0.0005,0.072,0.03245417,108.51,0.035,0.0,BTC-27DEC19-40000-C,11513.97,104.74,0.0275,5.0,0.0375,6.0,112.05,16.55478,-4.99312,4.97949,2e-05,0.11628
11883.24,BTC-27SEP19,1561892340292,open,0.04,358.3,0.006,0.0895,0.04790375,100.23,0.0465,0.0,BTC-27SEP19-8000-P,11513.97,93.12,0.04,5.0,0.053,29.0,104.65,13.51742,-7.62194,-5.65316,4e-05,-0.14747
11883.24,BTC-27SEP19,1561892340292,open,0.52,714.8,0.47,0.5495,0.50970965,103.02,0.556,0.0,BTC-27SEP19-6000-C,11513.97,0.0,0.0,0.0,0.9035,3.0,500.0,6.52007,-3.77879,12.59608,2e-05,0.94503
11883.24,BTC-27SEP19,1561892340292,open,0.0,282.7,0.0005,0.0445,0.00467588,104.03,0.004,0.0,BTC-27SEP19-4750-P,11513.97,86.51,0.0015,24.0,0.0075,24.0,114.08,2.90226,-1.69853,-0.7292,1e-05,-0.02053
12054.49,BTC-27DEC19,1561892340292,open,0.02,2.4,0.0005,0.061,0.02149732,110.14,0.026,0.0,BTC-27DEC19-48000-C,11513.97,105.57,0.017,6.0,0.026,6.0,114.2,12.66273,-3.8769,3.5165,2e-05,0.08069
12054.48,BTC-27DEC19,1561892340293,open,0.0,87.9,0.0005,0.0425,0.0024972,125.16,0.0055,0.0,BTC-27DEC19-2000-P,11513.97,0.0,0.0,0.0,0.005,1.0,140.74,1.54444,-0.5373,-0.53446,0.0,-0.0065
11534.24,SYN.BTC-5JUL19,1561892340292,open,0.0,201.5,0.0005,0.041,0.00098715,129.67,0.0005,0.0,BTC-5JUL19-8500-P,11513.97,0.0,0.0,0.0,0.002,9.8,145.79,0.57207,-7.60722,-0.02826,2e-05,-0.01736
12054.48,BTC-27DEC19,1561892340294,open,0.88,0.0,0.837,0.9165,0.8767018,130.01,None,0.0,BTC-27DEC19-1500-C,11513.97,0.0,0.017,0.3,0.989,0.5,500.0,0.79147,-0.28602,7.14199,0.0,0.99693
12054.48,BTC-27DEC19,1561892340293,open,0.01,145.1,0.0005,0.053,0.01272211,106.56,0.018,0.0,BTC-27DEC19-4000-P,11513.97,100.88,0.01,100.0,0.0155,6.0,111.79,6.11331,-1.81085,-2.67174,1e-05,-0.03225
12054.48,BTC-27DEC19,1561892340294,open,0.19,107.0,0.1455,0.225,0.18504539,101.78,0.196,0.0,BTC-27DEC19-16000-C,11513.97,97.83,0.174,9.0,0.1875,0.6,102.66,33.73398,-9.54418,17.78546,5e-05,0.48444
12054.48,BTC-27DEC19,1561892340294,open,0.44,205.7,0.3915,0.471,0.43112899,99.44,0.48,0.0,BTC-27DEC19-8000-C,11513.97,84.66,0.405,5.0,0.0,0.0,0.0,21.77751,-6.01947,23.42535,3e-05,0.82546
11883.23,BTC-27SEP19,1561892340294,open,0.08,248.7,0.029,0.1085,0.06889494,101.39,0.079,0.0,BTC-27SEP19-18000-C,11513.97,96.26,0.0605,5.0,0.0765,24.3,105.9,19.77399,-11.27941,6.13809,6e-05,0.28103
11883.23,BTC-27SEP19,1561892340294,open,0.0,371.7,0.0005,0.0405,0.00070046,130.0,0.0005,0.0,BTC-27SEP19-2500-P,11513.97,0.0,0.0,0.0,0.002,0.1,149.51,0.53207,-0.38913,-0.10628,0.0,-0.00297
11621.49,SYN.BTC-26JUL19,1561892340292,open,0.62,0.0,0.576,0.7065,0.64119033,107.25,None,0.0,BTC-26JUL19-19000-P,11513.97,0.0,0.0,0.0,0.0,0.0,0.0,3.55061,-7.35844,-13.05003,3e-05,-0.94279
11621.49,SYN.BTC-26JUL19,1561892340292,open,0.37,17.0,0.32,0.3995,0.35958453,102.23,0.246,0.0,BTC-26JUL19-7500-C,11513.97,0.0,0.005,0.1,0.0,0.0,0.0,2.6925,-5.31857,4.9427,3e-05,0.95952
12054.48,BTC-27DEC19,1561892340295,open,1.06,0.0,1.001,1.1675,1.08423878,104.69,None,0.0,BTC-27DEC19-24000-P,11513.97,0.0,0.0055,1.0,1.881,0.2,500.0,28.70457,-8.35284,-106.91586,4e-05,-0.71552
