underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,estimated_delivery_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
8879.24,SYN.BTC-27MAY20,1590490740245,open,0.0,20.6,0.0005,0.026,0.00442209,75.0,0.004,0.0,BTC-27MAY20-8625-P,8879.0,8879.0,68.24,0.0035,20.0,0.0055,31.5,82.43,1.25064,-39.26483,-0.04551,0.00088,-0.2092
8879.24,SYN.BTC-27MAY20,1590490740245,open,0.03,5.4,0.0005,0.05,0.02153561,66.91,0.0285,0.0,BTC-27MAY20-8750-C,8879.0,8879.0,58.03,0.02,16.2,0.0225,1.0,72.37,1.55816,-52.12923,0.13997,0.00123,0.67859
8879.24,SYN.BTC-27MAY20,1590490740249,open,0.01,34.7,0.0005,0.025,0.00425964,70.37,0.0045,0.0,BTC-27MAY20-9125-C,8879.0,8879.0,64.99,0.0035,1.0,0.005,20.2,75.39,1.28514,-37.82239,0.04579,0.00097,0.21922
8879.24,SYN.BTC-27MAY20,1590490740249,open,0.05,1.0,0.0255,0.092,0.05735211,80.0,0.05,0.0,BTC-27MAY20-9375-P,8879.0,8879.0,0.0,0.0535,1.0,0.0605,0.1,111.05,0.68165,-27.26531,-0.20696,0.00045,-0.91418
8879.53,SYN.BTC-28MAY20,1590490740808,open,0.0,0.0165,0.0835,0.04833131,72.9,None,0.0,BTC-28MAY20-9250-P,8879.0,8879.0,63.99,0.0465,0.7,0.05,0.1,80.42,1.90816,-37.08028,-0.37578,0.00065,-0.77519
8879.53,SYN.BTC-28MAY20,1590490740809,open,0.0,0.0075,0.07,0.03641571,67.49,None,0.0,BTC-28MAY20-9125-P,8879.0,8879.0,61.68,0.035,5.7,0.0385,0.7,75.77,2.1956,-39.50288,-0.33841,0.0008,-0.7052
8879.24,SYN.BTC-27MAY20,1590490740810,open,0.04,1.3,0.013,0.079,0.04481589,80.0,0.042,0.0,BTC-27MAY20-9250-P,8879.0,8879.0,43.99,0.042,0.1,0.047,0.1,97.12,1.0267,-41.06718,-0.19002,0.00068,-0.84718
8879.53,SYN.BTC-28MAY20,1590490740812,open,12.2,0.0005,0.039,0.01307187,66.33,0.017,0.0,BTC-28MAY20-9000-C,8879.0,8879.0,62.43,0.012,20.1,0.014,0.1,69.67,2.45526,-43.41373,0.17545,0.00091,0.39758
8879.24,SYN.BTC-27MAY20,1590490740835,open,0.01,48.6,0.0005,0.0315,0.00767719,68.08,0.007,0.0,BTC-27MAY20-9000-C,8879.0,8879.0,64.33,0.007,3.3,0.008,1.0,69.86,1.60898,-54.76708,0.07268,0.00125,0.34884
202.06,SYN.ETH-28MAY20,1590490740892,open,0.0,0.0055,0.057,0.027965,68.92,None,0.0,ETH-28MAY20-205-P,202.1,202.1,61.75,0.026,11.0,0.0295,450.0,74.45,0.05575,-1.0243,-0.00658,0.03856,-0.60552
