underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
227.02,SYN.ETH-28FEB20,1582801139960,open,0.03,742.0,0.002,0.067,0.031277,122.85,0.03,0.0,ETH-28FEB20-230-P,227.08,113.58,0.0295,30.0,0.033,180.0,131.81,0.0436,-2.67795,-0.0033,0.0287,-0.57392
8800.63,SYN.BTC-28FEB20,1582801139964,open,0.32,10.1,0.3045,0.3315,0.31821749,0.0,0.3835,0.0,BTC-28FEB20-6000-C,8797.78,0.0,0.307,4.0,0.328,4.0,500.0,0.0,0.0,0.14395,0.0,1.0
9166.82,BTC-26JUN20,1582801139967,open,0.28,125.4,0.251,0.3125,0.27924594,64.11,0.283,0.0,BTC-26JUN20-7000-C,8797.78,39.88,0.248,5.0,0.3085,5.0,82.56,13.75505,-3.67806,16.29872,8e-05,0.82062
228.21,SYN.ETH-13MAR20,1582801140018,open,0.0,0.0005,0.0265,0.009225,113.41,None,0.0,ETH-13MAR20-170-P,227.08,101.7,0.006,50.0,0.013,300.0,124.99,0.06893,-0.26275,-0.00836,0.00286,-0.08067
8828.94,SYN.BTC-6MAR20,1582801140022,open,0.11,102.6,0.086,0.141,0.11169725,63.95,0.11,0.0,BTC-6MAR20-9750-P,8797.78,0.0,0.0845,3.0,0.1405,3.0,125.83,3.10882,-12.62229,-1.81987,0.00029,-0.84359
9166.82,BTC-26JUN20,1582801140034,open,0.28,125.4,0.251,0.3125,0.27924594,64.11,0.283,0.0,BTC-26JUN20-7000-C,8797.78,39.88,0.248,5.0,0.3075,5.0,81.95,13.75505,-3.67806,16.29872,8e-05,0.82062
9166.82,BTC-26JUN20,1582801140037,open,0.28,125.4,0.251,0.3125,0.27924594,64.11,0.283,0.0,BTC-26JUN20-7000-C,8797.78,39.37,0.2475,5.0,0.3075,5.0,81.95,13.75505,-3.67806,16.29872,8e-05,0.82062
9166.82,BTC-26JUN20,1582801140039,open,0.28,125.4,0.251,0.3125,0.27924594,64.11,0.283,0.0,BTC-26JUN20-7000-C,8797.78,39.37,0.2475,5.0,0.308,5.0,82.25,13.75505,-3.67806,16.29872,8e-05,0.82062
229.51,ETH-27MAR20,1582801140094,open,0.01,6227.0,0.0015,0.0295,0.011022,106.91,0.008,0.0,ETH-27MAR20-360-C,227.08,102.22,0.009,455.0,0.013,325.0,111.1,0.104,-0.19252,0.01417,0.00233,0.08904
229.51,ETH-27MAR20,1582801140097,open,0.01,6227.0,0.0015,0.0295,0.011022,106.91,0.008,0.0,ETH-27MAR20-360-C,227.08,102.22,0.009,456.0,0.013,325.0,111.1,0.104,-0.19252,0.01417,0.00233,0.08904
