underlying_price,underlying_index,timestamp,state,settlement_price,open_interest,min_price,max_price,mark_price,mark_iv,last_price,interest_rate,instrument_name,index_price,bid_iv,best_bid_price,best_bid_amount,best_ask_price,best_ask_amount,ask_iv,vega,theta,rho,gamma,delta
142.79,ETH-27DEC19,1574852339992,open,0.01,3837.0,0.001,0.026,0.010678,96.52,0.013,0.0,ETH-27DEC19-100-P,142.81,92.29,0.009,660.0,0.012,160.0,99.65,0.05879,-0.09497,-0.01021,0.00365,-0.07664
144.41,ETH-27MAR20,1574852339994,open,0.48,20.0,0.442,0.498,0.469424,89.45,0.613,0.0,ETH-27MAR20-80-C,142.81,0.0,0.446,1.0,0.0,0.0,0.0,0.12361,-0.04574,0.21546,0.002,0.91995
142.79,ETH-27DEC19,1574852339994,open,0.07,4410.0,0.049,0.123,0.08425,83.1,0.091,0.0,ETH-27DEC19-140-P,142.81,79.3,0.08,714.0,0.089,354.0,87.35,0.15969,-0.22208,-0.05894,0.01151,-0.42001
142.79,ETH-27DEC19,1574852340084,open,0.26,4510.0,0.24,0.339,0.287742,87.89,0.4,0.0,ETH-27DEC19-180-P,142.81,59.07,0.268,340.0,0.292,1.0,92.9,0.1188,-0.17475,-0.12558,0.0081,-0.78676
145.67,SYN.ETH-26JUN20,1574852340119,open,0.14,518.0,0.103,0.206,0.152671,84.74,0.133,0.0,ETH-26JUN20-120-P,142.81,81.67,0.145,266.0,0.155,210.0,85.67,0.36465,-0.07292,-0.35455,0.00349,-0.26662
145.67,SYN.ETH-26JUN20,1574852340124,open,0.97,0.0,0.921,1.112,1.012829,92.83,None,0.0,ETH-26JUN20-280-P,142.81,0.0,0.922,1.0,1.845,1.0,500.0,0.37632,-0.08244,-1.46166,0.00329,-0.71575
145.67,SYN.ETH-26JUN20,1574852340126,open,0.4,357.0,0.346,0.498,0.421151,86.66,0.405,0.0,ETH-26JUN20-180-P,142.81,75.74,0.388,210.0,0.451,210.0,96.49,0.44275,-0.09055,-0.77566,0.00415,-0.49616
144.41,ETH-27MAR20,1574852340155,open,0.02,579.0,0.006,0.052,0.022826,101.71,0.026,0.0,ETH-27MAR20-360-C,142.81,98.86,0.02,561.0,0.027,560.0,105.6,0.14839,-0.06243,0.03805,0.00211,0.1024
142.79,ETH-27DEC19,1574852340162,open,3.37,0.0,3.352,3.62,3.481794,0.0,None,0.0,ETH-27DEC19-640-P,142.81,0.0,0.02,50.0,0.0,0.0,0.0,0.0,0.0,-0.52385,0.0,-1.0
144.41,ETH-27MAR20,1574852340182,open,0.16,858.0,0.105,0.203,0.153956,84.97,0.16,0.0,ETH-27MAR20-160-C,142.81,82.81,0.149,266.0,0.159,300.0,87.17,0.33133,-0.11645,0.17213,0.00565,0.51389
