cost,rmse,penalty,NU,SIGMA,THETA
0.122129,0.122129,0.000000,0.010000,0.612859,-0.600000
0.122129,0.122129,0.000000,0.010000,0.612859,-0.600000
0.122129,0.122129,0.000000,0.010000,0.612859,-0.600000
0.122129,0.122129,0.000000,0.010000,0.612859,-0.600000
0.818037,0.818037,0.000000,0.000010,1.529585,-0.600799
0.141548,0.141548,0.000000,0.007256,0.864615,-0.600219
0.041555,0.041555,0.000000,0.008734,0.729049,-0.600101
0.041555,0.041555,0.000000,0.008734,0.729049,-0.600101
0.041555,0.041555,0.000000,0.008734,0.729049,-0.600101
0.041555,0.041555,0.000000,0.008734,0.729049,-0.600101
inf,inf,0.000000,1.281988,3.643027,-0.602773
0.185862,0.185862,0.000000,0.136059,1.020446,-0.600368
0.051500,0.051500,0.000000,0.043194,0.807914,-0.600174
0.033717,0.033717,0.000000,0.022906,0.761482,-0.600131
0.033717,0.033717,0.000000,0.022906,0.761482,-0.600131
0.033717,0.033717,0.000000,0.022906,0.761482,-0.600131
0.033717,0.033717,0.000000,0.022906,0.761482,-0.600131
0.035640,0.035640,0.000000,0.029008,0.738474,-0.601176
0.031425,0.031425,0.000000,0.025496,0.751714,-0.600574
0.031425,0.031425,0.000000,0.025496,0.751714,-0.600574
0.031425,0.031425,0.000000,0.025496,0.751714,-0.600574
0.031425,0.031425,0.000000,0.025496,0.751714,-0.600574
0.031423,0.031423,0.000000,0.025391,0.751887,-0.600066
0.031423,0.031423,0.000000,0.025391,0.751887,-0.600066
0.031423,0.031423,0.000000,0.025391,0.751887,-0.600066
0.031423,0.031423,0.000000,0.025391,0.751887,-0.600066
