cost,rmse,penalty,NU,SIGMA,THETA
0.030588,0.030588,0.000000,0.010000,0.612859,-0.600000
0.030588,0.030588,0.000000,0.010000,0.612859,-0.600000
0.030588,0.030588,0.000000,0.010000,0.612859,-0.600000
0.030588,0.030588,0.000000,0.010000,0.612859,-0.600000
0.301880,0.301880,0.000000,0.536882,0.262474,-0.597076
0.139639,0.139639,0.000000,0.167036,0.508427,-0.599128
0.050716,0.050716,0.000000,0.051027,0.585576,-0.599772
0.028543,0.028543,0.000000,0.022465,0.604569,-0.599931
0.028543,0.028543,0.000000,0.022465,0.604569,-0.599931
0.028543,0.028543,0.000000,0.022465,0.604569,-0.599931
0.028543,0.028543,0.000000,0.022465,0.604569,-0.599931
0.028216,0.028216,0.000000,0.022606,0.613288,-0.596724
0.028216,0.028216,0.000000,0.022606,0.613288,-0.596724
0.028216,0.028216,0.000000,0.022606,0.613288,-0.596724
0.028216,0.028216,0.000000,0.022606,0.613288,-0.596724
0.033837,0.033837,0.000000,0.000010,0.596897,-0.586119
0.027776,0.027776,0.000000,0.018268,0.610141,-0.594688
0.027776,0.027776,0.000000,0.018268,0.610141,-0.594688
0.027776,0.027776,0.000000,0.018268,0.610141,-0.594688
0.027776,0.027776,0.000000,0.018268,0.610141,-0.594688
0.027631,0.027631,0.000000,0.016978,0.606090,-0.591298
0.027631,0.027631,0.000000,0.016978,0.606090,-0.591298
0.027631,0.027631,0.000000,0.016978,0.606090,-0.591298
0.027631,0.027631,0.000000,0.016978,0.606090,-0.591298
0.027615,0.027615,0.000000,0.017066,0.606654,-0.588050
0.027615,0.027615,0.000000,0.017066,0.606654,-0.588050
0.027615,0.027615,0.000000,0.017066,0.606654,-0.588050
0.027615,0.027615,0.000000,0.017066,0.606654,-0.588050
0.027573,0.027573,0.000000,0.017354,0.607684,-0.573555
0.027573,0.027573,0.000000,0.017354,0.607684,-0.573555
0.027573,0.027573,0.000000,0.017354,0.607684,-0.573555
0.027573,0.027573,0.000000,0.017354,0.607684,-0.573555
0.027469,0.027469,0.000000,0.017993,0.609564,-0.526529
0.027469,0.027469,0.000000,0.017993,0.609564,-0.526529
0.027469,0.027469,0.000000,0.017993,0.609564,-0.526529
0.027469,0.027469,0.000000,0.017993,0.609564,-0.526529
0.027280,0.027280,0.000000,0.019241,0.612246,-0.419386
0.027280,0.027280,0.000000,0.019241,0.612246,-0.419386
0.027280,0.027280,0.000000,0.019241,0.612246,-0.419386
0.027280,0.027280,0.000000,0.019241,0.612246,-0.419386
0.027056,0.027056,0.000000,0.020281,0.613481,-0.295786
0.027056,0.027056,0.000000,0.020281,0.613481,-0.295786
0.027056,0.027056,0.000000,0.020281,0.613481,-0.295786
0.027056,0.027056,0.000000,0.020281,0.613481,-0.295786
0.026707,0.026707,0.000000,0.020409,0.611855,-0.164397
0.026707,0.026707,0.000000,0.020409,0.611855,-0.164397
0.026707,0.026707,0.000000,0.020409,0.611855,-0.164397
0.026707,0.026707,0.000000,0.020409,0.611855,-0.164397
0.026487,0.026487,0.000000,0.019094,0.607638,-0.081890
0.026487,0.026487,0.000000,0.019094,0.607638,-0.081890
0.026487,0.026487,0.000000,0.019094,0.607638,-0.081890
0.026487,0.026487,0.000000,0.019094,0.607638,-0.081890
0.026462,0.026462,0.000000,0.019288,0.607241,-0.012984
0.026462,0.026462,0.000000,0.019288,0.607241,-0.012984
0.026462,0.026462,0.000000,0.019288,0.607241,-0.012984
0.026462,0.026462,0.000000,0.019288,0.607241,-0.012984
0.026460,0.026460,0.000000,0.019058,0.606821,0.004449
0.026460,0.026460,0.000000,0.019058,0.606821,0.004449
0.026460,0.026460,0.000000,0.019058,0.606821,0.004449
0.026460,0.026460,0.000000,0.019058,0.606821,0.004449
