cost,rmse,penalty,NU,SIGMA,THETA
0.464306,0.464306,0.000000,0.010000,0.612859,-0.600000
0.464306,0.464306,0.000000,0.010000,0.612859,-0.600000
0.464306,0.464306,0.000000,0.010000,0.612859,-0.600000
0.464306,0.464306,0.000000,0.010000,0.612859,-0.600000
0.503522,0.503522,0.000000,0.000010,1.563843,-0.597888
0.079867,0.079867,0.000000,0.005211,1.068747,-0.598988
0.079867,0.079867,0.000000,0.005211,1.068747,-0.598988
0.079867,0.079867,0.000000,0.005211,1.068747,-0.598988
0.079867,0.079867,0.000000,0.005211,1.068747,-0.598988
0.077381,0.077381,0.000000,0.000010,1.109580,-0.598577
0.077381,0.077381,0.000000,0.000010,1.109580,-0.598577
0.077381,0.077381,0.000000,0.000010,1.109580,-0.598577
0.077381,0.077381,0.000000,0.000010,1.109580,-0.598577
0.062734,0.062734,0.000000,0.000010,1.062786,-0.598824
0.062734,0.062734,0.000000,0.000010,1.062786,-0.598824
0.062734,0.062734,0.000000,0.000010,1.062786,-0.598824
0.062734,0.062734,0.000000,0.000010,1.062786,-0.598824
0.062717,0.062717,0.000000,0.000010,1.064586,-0.598833
0.062717,0.062717,0.000000,0.000010,1.064586,-0.598833
0.062717,0.062717,0.000000,0.000010,1.064586,-0.598833
0.062717,0.062717,0.000000,0.000010,1.064586,-0.598833
0.062716,0.062716,0.000000,0.000010,1.064256,-0.598851
