cost,rmse,penalty,NU,SIGMA,THETA
0.057569,0.057569,0.000000,0.010000,0.612859,-0.600000
0.057569,0.057569,0.000000,0.010000,0.612859,-0.600000
0.057569,0.057569,0.000000,0.010000,0.612859,-0.600000
0.057569,0.057569,0.000000,0.010000,0.612859,-0.600000
inf,inf,0.000000,0.899458,0.013231,-0.597061
0.072074,0.072074,0.000000,0.098946,0.552896,-0.599706
0.041717,0.041717,0.000000,0.049494,0.586234,-0.599870
0.041717,0.041717,0.000000,0.049494,0.586234,-0.599870
0.041717,0.041717,0.000000,0.049494,0.586234,-0.599870
0.041717,0.041717,0.000000,0.049494,0.586234,-0.599869
0.057740,0.057740,0.000000,0.091739,0.655652,-0.595350
0.041007,0.041007,0.000000,0.057311,0.599078,-0.599033
0.041007,0.041007,0.000000,0.057311,0.599078,-0.599033
0.041007,0.041007,0.000000,0.057311,0.599078,-0.599033
0.041007,0.041007,0.000000,0.057311,0.599078,-0.599033
0.039848,0.039848,0.000000,0.045144,0.594888,-0.588337
0.039848,0.039848,0.000000,0.045144,0.594888,-0.588337
0.039848,0.039848,0.000000,0.045144,0.594888,-0.588337
0.039848,0.039848,0.000000,0.045144,0.594888,-0.588337
0.039651,0.039651,0.000000,0.034432,0.592810,-0.572072
0.039651,0.039651,0.000000,0.034432,0.592810,-0.572072
0.039651,0.039651,0.000000,0.034432,0.592810,-0.572072
0.039651,0.039651,0.000000,0.034432,0.592810,-0.572072
0.039526,0.039526,0.000000,0.039108,0.594488,-0.570402
0.039526,0.039526,0.000000,0.039108,0.594488,-0.570402
0.039526,0.039526,0.000000,0.039108,0.594488,-0.570402
0.039526,0.039526,0.000000,0.039108,0.594488,-0.570402
0.039463,0.039463,0.000000,0.039807,0.594868,-0.560877
0.039463,0.039463,0.000000,0.039807,0.594868,-0.560877
0.039463,0.039463,0.000000,0.039807,0.594868,-0.560877
0.039463,0.039463,0.000000,0.039807,0.594868,-0.560877
0.039142,0.039142,0.000000,0.041861,0.596485,-0.510252
0.039142,0.039142,0.000000,0.041861,0.596485,-0.510252
0.039142,0.039142,0.000000,0.041861,0.596485,-0.510252
0.039142,0.039142,0.000000,0.041861,0.596485,-0.510252
0.038106,0.038106,0.000000,0.050116,0.603149,-0.269456
0.038106,0.038106,0.000000,0.050116,0.603149,-0.269456
0.038106,0.038106,0.000000,0.050116,0.603149,-0.269456
0.038106,0.038106,0.000000,0.050116,0.603149,-0.269456
0.037906,0.037906,0.000000,0.051492,0.601300,-0.168802
0.037906,0.037906,0.000000,0.051492,0.601300,-0.168802
0.037906,0.037906,0.000000,0.051492,0.601300,-0.168802
0.037906,0.037906,0.000000,0.051492,0.601300,-0.168802
0.037887,0.037887,0.000000,0.048541,0.597217,-0.179639
0.037887,0.037887,0.000000,0.048541,0.597217,-0.179639
0.037887,0.037887,0.000000,0.048541,0.597217,-0.179639
0.037887,0.037887,0.000000,0.048541,0.597217,-0.179639
0.037854,0.037854,0.000000,0.049045,0.598547,-0.162831
0.037854,0.037854,0.000000,0.049045,0.598547,-0.162831
0.037854,0.037854,0.000000,0.049045,0.598547,-0.162831
0.037854,0.037854,0.000000,0.049045,0.598547,-0.162831
0.037851,0.037851,0.000000,0.048580,0.598422,-0.156469
0.037851,0.037851,0.000000,0.048580,0.598422,-0.156469
0.037851,0.037851,0.000000,0.048580,0.598422,-0.156469
0.037851,0.037851,0.000000,0.048580,0.598422,-0.156469
0.037851,0.037851,0.000000,0.048118,0.598211,-0.154318
