cost,rmse,penalty,NU,SIGMA,THETA
0.047319,0.047319,0.000000,0.010000,0.612859,-0.600000
0.047319,0.047319,0.000000,0.010000,0.612859,-0.600000
0.047319,0.047319,0.000000,0.010000,0.612859,-0.600000
0.047319,0.047319,0.000000,0.010000,0.612859,-0.600000
inf,inf,0.000000,1.161058,0.000010,-0.597025
0.077892,0.077892,0.000000,0.125106,0.551574,-0.599702
0.033284,0.033284,0.000000,0.059011,0.586764,-0.599873
0.033284,0.033284,0.000000,0.059011,0.586764,-0.599873
0.033284,0.033284,0.000000,0.059011,0.586764,-0.599873
0.033284,0.033284,0.000000,0.059011,0.586764,-0.599873
0.072548,0.072548,0.000000,0.119946,0.695419,-0.595423
0.032007,0.032007,0.000000,0.070635,0.607490,-0.599025
0.032007,0.032007,0.000000,0.070635,0.607490,-0.599025
0.032007,0.032007,0.000000,0.070635,0.607490,-0.599025
0.032007,0.032007,0.000000,0.070635,0.607490,-0.599024
0.026123,0.026123,0.000000,0.045086,0.595519,-0.584876
0.026123,0.026123,0.000000,0.045086,0.595519,-0.584876
0.026123,0.026123,0.000000,0.045086,0.595519,-0.584876
0.026123,0.026123,0.000000,0.045086,0.595519,-0.584876
0.044420,0.044420,0.000000,0.000342,0.582527,-0.556524
0.025145,0.025145,0.000000,0.038176,0.593512,-0.580497
0.025145,0.025145,0.000000,0.038176,0.593512,-0.580497
0.025145,0.025145,0.000000,0.038176,0.593512,-0.580497
0.025145,0.025145,0.000000,0.038176,0.593512,-0.580497
0.024884,0.024884,0.000000,0.031959,0.593502,-0.568496
0.024884,0.024884,0.000000,0.031959,0.593502,-0.568496
0.024884,0.024884,0.000000,0.031959,0.593502,-0.568496
0.024884,0.024884,0.000000,0.031959,0.593502,-0.568496
0.024792,0.024792,0.000000,0.034291,0.594281,-0.564106
0.024792,0.024792,0.000000,0.034291,0.594281,-0.564106
0.024792,0.024792,0.000000,0.034291,0.594281,-0.564106
0.024792,0.024792,0.000000,0.034291,0.594281,-0.564106
0.024709,0.024709,0.000000,0.035136,0.594483,-0.551638
0.024709,0.024709,0.000000,0.035136,0.594483,-0.551638
0.024709,0.024709,0.000000,0.035136,0.594483,-0.551638
0.024709,0.024709,0.000000,0.035136,0.594483,-0.551638
0.024242,0.024242,0.000000,0.038670,0.596512,-0.463558
0.024242,0.024242,0.000000,0.038670,0.596512,-0.463558
0.024242,0.024242,0.000000,0.038670,0.596512,-0.463558
0.024242,0.024242,0.000000,0.038670,0.596512,-0.463558
0.023828,0.023828,0.000000,0.043681,0.599891,-0.253002
0.023828,0.023828,0.000000,0.043681,0.599891,-0.253002
0.023828,0.023828,0.000000,0.043681,0.599891,-0.253002
0.023828,0.023828,0.000000,0.043681,0.599891,-0.253002
0.023655,0.023655,0.000000,0.040151,0.596507,-0.287619
0.023655,0.023655,0.000000,0.040151,0.596507,-0.287619
0.023655,0.023655,0.000000,0.040151,0.596507,-0.287619
0.023655,0.023655,0.000000,0.040151,0.596507,-0.287619
0.023585,0.023585,0.000000,0.038802,0.596005,-0.265054
0.023585,0.023585,0.000000,0.038802,0.596005,-0.265054
0.023585,0.023585,0.000000,0.038802,0.596005,-0.265054
0.023585,0.023585,0.000000,0.038802,0.596005,-0.265054
0.023559,0.023559,0.000000,0.037727,0.595971,-0.241129
0.023559,0.023559,0.000000,0.037727,0.595971,-0.241129
0.023559,0.023559,0.000000,0.037727,0.595971,-0.241129
0.023559,0.023559,0.000000,0.037727,0.595971,-0.241129
