cost,rmse,penalty,NU,SIGMA,THETA
0.895803,0.895803,0.000000,0.010000,0.612859,-0.600000
0.895803,0.895803,0.000000,0.010000,0.612859,-0.600000
0.895803,0.895803,0.000000,0.010000,0.612859,-0.600000
0.895803,0.895803,0.000000,0.010000,0.612859,-0.600000
0.285946,0.285946,0.000000,0.000010,1.467051,-0.599705
0.285946,0.285946,0.000000,0.000010,1.467051,-0.599705
0.285946,0.285946,0.000000,0.000010,1.467051,-0.599705
0.285946,0.285946,0.000000,0.000010,1.467051,-0.599705
0.286287,0.286287,0.000000,0.000010,1.440588,-0.599758
0.285786,0.285786,0.000000,0.000010,1.457509,-0.599724
0.285786,0.285786,0.000000,0.000010,1.457509,-0.599724
0.285786,0.285786,0.000000,0.000010,1.457509,-0.599724
0.285786,0.285786,0.000000,0.000010,1.457509,-0.599724
