cost,rmse,penalty,NU,SIGMA,THETA
0.169803,0.169803,0.000000,0.010000,0.612859,-0.600000
0.169803,0.169803,0.000000,0.010000,0.612859,-0.600000
0.169803,0.169803,0.000000,0.010000,0.612859,-0.600000
0.169803,0.169803,0.000000,0.010000,0.612859,-0.600000
0.743741,0.743741,0.000000,0.000010,1.489538,-0.602906
0.114106,0.114106,0.000000,0.007127,0.864970,-0.600836
0.114106,0.114106,0.000000,0.007127,0.864970,-0.600836
0.114106,0.114106,0.000000,0.007127,0.864970,-0.600836
0.114106,0.114106,0.000000,0.007127,0.864970,-0.600836
inf,inf,0.000000,0.818006,2.303476,-0.607618
0.155471,0.155471,0.000000,0.088215,1.008821,-0.601514
0.115540,0.115540,0.000000,0.033614,0.911959,-0.601057
0.110893,0.110893,0.000000,0.019665,0.887212,-0.600941
0.110893,0.110893,0.000000,0.019665,0.887212,-0.600941
0.110893,0.110893,0.000000,0.019665,0.887212,-0.600941
0.110893,0.110893,0.000000,0.019665,0.887212,-0.600941
0.074577,0.074577,0.000000,0.017335,0.747214,-0.606130
0.074577,0.074577,0.000000,0.017335,0.747214,-0.606130
0.074577,0.074577,0.000000,0.017335,0.747214,-0.606130
0.074577,0.074577,0.000000,0.017335,0.747214,-0.606130
0.064960,0.064960,0.000000,0.020554,0.804146,-0.608764
0.064959,0.064959,0.000000,0.020554,0.804146,-0.608764
0.064960,0.064960,0.000000,0.020554,0.804146,-0.608764
0.064960,0.064960,0.000000,0.020554,0.804146,-0.608764
0.063775,0.063775,0.000000,0.021344,0.791812,-0.612675
0.063775,0.063775,0.000000,0.021344,0.791812,-0.612675
0.063775,0.063775,0.000000,0.021344,0.791812,-0.612675
0.063775,0.063775,0.000000,0.021344,0.791812,-0.612675
0.063612,0.063612,0.000000,0.022740,0.793792,-0.617761
0.063612,0.063612,0.000000,0.022740,0.793792,-0.617761
0.063612,0.063612,0.000000,0.022740,0.793792,-0.617761
0.063612,0.063612,0.000000,0.022740,0.793792,-0.617761
0.063197,0.063197,0.000000,0.028618,0.801328,-0.645048
0.063197,0.063197,0.000000,0.028618,0.801328,-0.645048
0.063197,0.063197,0.000000,0.028618,0.801328,-0.645048
0.063197,0.063197,0.000000,0.028618,0.801328,-0.645048
0.063084,0.063084,0.000000,0.031785,0.804634,-0.666638
0.063084,0.063084,0.000000,0.031785,0.804634,-0.666638
0.063084,0.063084,0.000000,0.031785,0.804634,-0.666638
0.063084,0.063084,0.000000,0.031785,0.804634,-0.666638
0.062998,0.062998,0.000000,0.034451,0.807125,-0.693784
0.062998,0.062998,0.000000,0.034451,0.807125,-0.693784
0.062998,0.062998,0.000000,0.034451,0.807125,-0.693784
0.062998,0.062998,0.000000,0.034451,0.807125,-0.693784
0.062873,0.062873,0.000000,0.037536,0.809869,-0.740834
0.062873,0.062873,0.000000,0.037536,0.809869,-0.740834
0.062873,0.062873,0.000000,0.037536,0.809869,-0.740834
0.062873,0.062873,0.000000,0.037536,0.809869,-0.740834
0.062673,0.062673,0.000000,0.040974,0.812647,-0.824541
0.062673,0.062673,0.000000,0.040974,0.812647,-0.824541
0.062673,0.062673,0.000000,0.040974,0.812647,-0.824541
0.062673,0.062673,0.000000,0.040974,0.812647,-0.824541
0.062413,0.062413,0.000000,0.042239,0.812829,-0.922492
0.062413,0.062413,0.000000,0.042239,0.812829,-0.922492
0.062413,0.062413,0.000000,0.042239,0.812829,-0.922492
0.062413,0.062413,0.000000,0.042239,0.812829,-0.922492
0.061997,0.061997,0.000000,0.039224,0.808118,-1.039215
0.061997,0.061997,0.000000,0.039224,0.808118,-1.039215
0.061997,0.061997,0.000000,0.039224,0.808118,-1.039215
0.061997,0.061997,0.000000,0.039224,0.808118,-1.039215
0.061711,0.061711,0.000000,0.031900,0.799800,-1.130298
0.061711,0.061711,0.000000,0.031900,0.799800,-1.130298
0.061711,0.061711,0.000000,0.031900,0.799800,-1.130298
0.061711,0.061711,0.000000,0.031900,0.799800,-1.130298
0.061705,0.061705,0.000000,0.031769,0.800273,-1.149606
0.061705,0.061705,0.000000,0.031769,0.800273,-1.149606
0.061705,0.061705,0.000000,0.031769,0.800273,-1.149606
0.061705,0.061705,0.000000,0.031769,0.800273,-1.149606
