cost,rmse,penalty,NU,SIGMA,THETA
0.421567,0.421567,0.000000,0.010000,0.612859,-0.600000
0.421567,0.421567,0.000000,0.010000,0.612859,-0.600000
0.421567,0.421567,0.000000,0.010000,0.612859,-0.600000
0.421567,0.421567,0.000000,0.010000,0.612859,-0.600000
0.553597,0.553597,0.000000,0.000010,1.579285,-0.599499
0.039856,0.039856,0.000000,0.005620,1.036558,-0.599780
0.039856,0.039856,0.000000,0.005620,1.036558,-0.599780
0.039856,0.039856,0.000000,0.005620,1.036558,-0.599780
0.039856,0.039856,0.000000,0.005620,1.036558,-0.599780
0.031217,0.031217,0.000000,0.000010,1.030478,-0.598530
0.031217,0.031217,0.000000,0.000010,1.030478,-0.598530
0.031217,0.031217,0.000000,0.000010,1.030478,-0.598530
0.031217,0.031217,0.000000,0.000010,1.030478,-0.598530
0.030975,0.030975,0.000000,0.000010,1.026024,-0.596462
0.030975,0.030975,0.000000,0.000010,1.026024,-0.596462
0.030975,0.030975,0.000000,0.000010,1.026024,-0.596462
0.030975,0.030975,0.000000,0.000010,1.026024,-0.596462
0.030970,0.030970,0.000000,0.000010,1.026564,-0.596727
0.030970,0.030970,0.000000,0.000010,1.026564,-0.596727
0.030970,0.030970,0.000000,0.000010,1.026564,-0.596727
0.030970,0.030970,0.000000,0.000010,1.026564,-0.596727
