cost,rmse,penalty,NU,SIGMA,THETA
0.517457,0.517457,0.000000,0.010000,0.612859,-0.600000
0.517457,0.517457,0.000000,0.010000,0.612859,-0.600000
0.517457,0.517457,0.000000,0.010000,0.612859,-0.600000
0.517457,0.517457,0.000000,0.010000,0.612859,-0.600000
0.442253,0.442253,0.000000,0.000010,1.551099,-0.598556
0.098825,0.098825,0.000000,0.004543,1.125393,-0.599211
0.098826,0.098826,0.000000,0.004543,1.125393,-0.599211
0.098825,0.098825,0.000000,0.004543,1.125393,-0.599211
0.098825,0.098825,0.000000,0.004543,1.125393,-0.599211
0.080449,0.080449,0.000000,0.000010,1.150036,-0.599579
0.080449,0.080449,0.000000,0.000010,1.150036,-0.599579
0.080449,0.080449,0.000000,0.000010,1.150036,-0.599579
0.080449,0.080449,0.000000,0.000010,1.150036,-0.599579
0.072529,0.072529,0.000000,0.000010,1.120315,-0.598276
0.072530,0.072530,0.000000,0.000010,1.120315,-0.598276
0.072529,0.072529,0.000000,0.000010,1.120315,-0.598276
0.072529,0.072529,0.000000,0.000010,1.120315,-0.598276
0.072323,0.072323,0.000000,0.000010,1.114071,-0.598192
0.072323,0.072323,0.000000,0.000010,1.114071,-0.598192
0.072323,0.072323,0.000000,0.000010,1.114071,-0.598192
0.072323,0.072323,0.000000,0.000010,1.114071,-0.598192
0.072319,0.072319,0.000000,0.000010,1.114791,-0.598087
0.072319,0.072319,0.000000,0.000010,1.114791,-0.598087
0.072319,0.072319,0.000000,0.000010,1.114791,-0.598087
0.072319,0.072319,0.000000,0.000010,1.114791,-0.598087
