cost,rmse,penalty,NU,SIGMA,THETA
0.286836,0.286836,0.000000,0.010000,0.612859,-0.600000
0.286836,0.286836,0.000000,0.010000,0.612859,-0.600000
0.286836,0.286836,0.000000,0.010000,0.612859,-0.600000
0.286836,0.286836,0.000000,0.010000,0.612859,-0.600000
0.683584,0.683584,0.000000,0.000010,1.559730,-0.600973
0.046613,0.046613,0.000000,0.006523,0.942389,-0.600339
0.046613,0.046613,0.000000,0.006523,0.942389,-0.600339
0.046613,0.046613,0.000000,0.006523,0.942389,-0.600339
0.046613,0.046613,0.000000,0.006523,0.942389,-0.600339
inf,inf,0.000000,1.138284,3.640826,-0.605735
0.224185,0.224185,0.000000,0.119699,1.212232,-0.600878
0.082812,0.082812,0.000000,0.032134,1.003451,-0.600461
0.048276,0.048276,0.000000,0.012651,0.956999,-0.600368
0.045354,0.045354,0.000000,0.009057,0.948430,-0.600351
0.045354,0.045354,0.000000,0.009057,0.948430,-0.600351
0.045354,0.045354,0.000000,0.009057,0.948430,-0.600351
0.045354,0.045354,0.000000,0.009057,0.948430,-0.600351
0.125327,0.125327,0.000000,0.008931,0.782072,-0.603843
0.029332,0.029332,0.000000,0.009018,0.897050,-0.601429
0.029332,0.029332,0.000000,0.009018,0.897050,-0.601429
0.029332,0.029332,0.000000,0.009018,0.897050,-0.601429
0.029332,0.029332,0.000000,0.009018,0.897050,-0.601429
0.026822,0.026822,0.000000,0.008636,0.913742,-0.603929
0.026822,0.026822,0.000000,0.008636,0.913742,-0.603929
0.026822,0.026822,0.000000,0.008636,0.913742,-0.603929
0.026822,0.026822,0.000000,0.008636,0.913742,-0.603929
0.026440,0.026440,0.000000,0.008482,0.908526,-0.606637
0.026440,0.026440,0.000000,0.008483,0.908526,-0.606637
0.026440,0.026440,0.000000,0.008482,0.908526,-0.606637
0.026440,0.026440,0.000000,0.008482,0.908526,-0.606637
0.026427,0.026427,0.000000,0.008461,0.908709,-0.610141
0.026427,0.026427,0.000000,0.008461,0.908709,-0.610141
0.026427,0.026427,0.000000,0.008461,0.908709,-0.610141
0.026427,0.026427,0.000000,0.008461,0.908709,-0.610141
0.026333,0.026333,0.000000,0.008418,0.909328,-0.638554
0.026333,0.026333,0.000000,0.008418,0.909328,-0.638554
0.026333,0.026333,0.000000,0.008418,0.909328,-0.638554
0.026333,0.026333,0.000000,0.008418,0.909328,-0.638554
0.025861,0.025861,0.000000,0.008281,0.911649,-0.827515
0.025861,0.025861,0.000000,0.008281,0.911649,-0.827515
0.025861,0.025861,0.000000,0.008281,0.911649,-0.827515
0.025861,0.025861,0.000000,0.008281,0.911649,-0.827515
0.025320,0.025320,0.000000,0.008194,0.913720,-1.169198
0.025320,0.025320,0.000000,0.008194,0.913720,-1.169198
0.025320,0.025320,0.000000,0.008194,0.913720,-1.169198
0.025320,0.025320,0.000000,0.008194,0.913720,-1.169198
0.024801,0.024801,0.000000,0.008155,0.912384,-1.377912
0.024801,0.024801,0.000000,0.008155,0.912384,-1.377912
0.024801,0.024801,0.000000,0.008155,0.912384,-1.377912
0.024801,0.024801,0.000000,0.008155,0.912384,-1.377912
0.023987,0.023987,0.000000,0.008119,0.906155,-1.721718
0.023987,0.023987,0.000000,0.008119,0.906155,-1.721718
0.023987,0.023987,0.000000,0.008119,0.906155,-1.721718
0.023987,0.023987,0.000000,0.008119,0.906155,-1.721718
0.023939,0.023939,0.000000,0.008122,0.904862,-1.857261
0.023939,0.023939,0.000000,0.008122,0.904862,-1.857261
0.023939,0.023939,0.000000,0.008122,0.904862,-1.857261
0.023939,0.023939,0.000000,0.008122,0.904862,-1.857261
0.023934,0.023934,0.000000,0.008016,0.903837,-1.892324
0.023934,0.023934,0.000000,0.008016,0.903837,-1.892324
0.023934,0.023934,0.000000,0.008016,0.903837,-1.892324
0.023934,0.023934,0.000000,0.008016,0.903837,-1.892324
0.023933,0.023933,0.000000,0.008040,0.904007,-1.897566
