cost,rmse,penalty,NU,SIGMA,THETA
0.134783,0.134783,0.000000,0.010000,0.612859,-0.600000
0.134783,0.134783,0.000000,0.010000,0.612859,-0.600000
0.134783,0.134783,0.000000,0.010000,0.612859,-0.600000
0.134783,0.134783,0.000000,0.010000,0.612859,-0.600000
0.792983,0.792983,0.000000,0.000010,1.513920,-0.601953
0.134042,0.134042,0.000000,0.007234,0.862353,-0.600541
0.052112,0.052112,0.000000,0.008612,0.738016,-0.600271
0.052112,0.052112,0.000000,0.008612,0.738016,-0.600271
0.052112,0.052112,0.000000,0.008612,0.738016,-0.600271
0.052112,0.052112,0.000000,0.008612,0.738016,-0.600271
inf,inf,0.000000,1.531355,4.282648,-0.607889
0.218947,0.218947,0.000000,0.160887,1.092479,-0.601033
0.063583,0.063583,0.000000,0.053829,0.843271,-0.600497
0.040076,0.040076,0.000000,0.028130,0.783449,-0.600369
0.040076,0.040076,0.000000,0.028130,0.783449,-0.600369
0.040076,0.040076,0.000000,0.028130,0.783449,-0.600369
0.040076,0.040076,0.000000,0.028130,0.783449,-0.600369
0.037485,0.037485,0.000000,0.039389,0.753903,-0.601465
0.037485,0.037485,0.000000,0.039389,0.753903,-0.601465
0.037485,0.037485,0.000000,0.039389,0.753903,-0.601465
0.037485,0.037485,0.000000,0.039389,0.753903,-0.601465
0.033159,0.033159,0.000000,0.038392,0.771172,-0.600930
0.033159,0.033159,0.000000,0.038392,0.771172,-0.600930
0.033159,0.033159,0.000000,0.038392,0.771172,-0.600930
0.033159,0.033159,0.000000,0.038392,0.771172,-0.600930
0.033095,0.033095,0.000000,0.039535,0.773164,-0.600646
0.033095,0.033095,0.000000,0.039535,0.773164,-0.600646
0.033095,0.033095,0.000000,0.039535,0.773164,-0.600646
0.033095,0.033095,0.000000,0.039535,0.773164,-0.600646
0.033070,0.033070,0.000000,0.040915,0.774389,-0.600241
0.033070,0.033070,0.000000,0.040915,0.774389,-0.600241
0.033070,0.033070,0.000000,0.040915,0.774389,-0.600241
0.033070,0.033070,0.000000,0.040915,0.774389,-0.600241
0.033069,0.033069,0.000000,0.041134,0.774455,-0.600011
