cost,rmse,penalty,NU,SIGMA,THETA
0.138362,0.138362,0.000000,0.010000,0.612859,-0.600000
0.138362,0.138362,0.000000,0.010000,0.612859,-0.600000
0.138362,0.138362,0.000000,0.010000,0.612859,-0.600000
0.138362,0.138362,0.000000,0.010000,0.612859,-0.600000
0.363833,0.363833,0.000000,0.155003,1.194301,-0.600069
0.100183,0.100183,0.000000,0.054537,0.791448,-0.600021
0.100183,0.100183,0.000000,0.054537,0.791448,-0.600021
0.100183,0.100183,0.000000,0.054537,0.791448,-0.600021
0.100183,0.100183,0.000000,0.054537,0.791448,-0.600021
0.135541,0.135541,0.000000,0.704412,1.098756,-0.595702
0.071504,0.071504,0.000000,0.347802,0.930125,-0.598072
0.071504,0.071504,0.000000,0.347802,0.930125,-0.598072
0.071504,0.071504,0.000000,0.347802,0.930125,-0.598072
0.071504,0.071504,0.000000,0.347802,0.930125,-0.598072
0.053791,0.053791,0.000000,0.328670,0.824421,-0.632243
0.053791,0.053791,0.000000,0.328670,0.824421,-0.632243
0.053791,0.053791,0.000000,0.328670,0.824421,-0.632243
0.053791,0.053791,0.000000,0.328670,0.824421,-0.632243
0.045881,0.045881,0.000000,0.339754,0.863738,-0.598811
0.045881,0.045881,0.000000,0.339754,0.863738,-0.598811
0.045881,0.045881,0.000000,0.339754,0.863738,-0.598811
0.045881,0.045881,0.000000,0.339754,0.863738,-0.598811
0.044474,0.044474,0.000000,0.342323,0.859945,-0.562144
0.044474,0.044474,0.000000,0.342323,0.859945,-0.562144
0.044474,0.044474,0.000000,0.342323,0.859945,-0.562144
0.044474,0.044474,0.000000,0.342323,0.859945,-0.562144
0.042676,0.042676,0.000000,0.350454,0.848800,-0.432005
0.042676,0.042676,0.000000,0.350454,0.848800,-0.432005
0.042676,0.042676,0.000000,0.350454,0.848800,-0.432005
0.042676,0.042676,0.000000,0.350454,0.848800,-0.432005
0.042571,0.042571,0.000000,0.343589,0.843174,-0.448046
0.042571,0.042571,0.000000,0.343589,0.843174,-0.448046
0.042571,0.042571,0.000000,0.343589,0.843174,-0.448046
0.042571,0.042571,0.000000,0.343589,0.843174,-0.448046
0.042515,0.042515,0.000000,0.343053,0.845076,-0.445649
0.042515,0.042515,0.000000,0.343053,0.845076,-0.445649
0.042515,0.042515,0.000000,0.343053,0.845076,-0.445649
0.042515,0.042515,0.000000,0.343053,0.845076,-0.445649
0.042505,0.042505,0.000000,0.340716,0.844440,-0.442689
0.042505,0.042505,0.000000,0.340716,0.844440,-0.442689
0.042505,0.042505,0.000000,0.340716,0.844440,-0.442689
0.042505,0.042505,0.000000,0.340716,0.844440,-0.442689
0.042492,0.042492,0.000000,0.333904,0.842210,-0.437008
0.042492,0.042492,0.000000,0.333904,0.842210,-0.437008
0.042492,0.042492,0.000000,0.333904,0.842210,-0.437008
0.042492,0.042492,0.000000,0.333904,0.842210,-0.437008
0.042491,0.042491,0.000000,0.332785,0.841709,-0.436612
