cost,rmse,penalty,NU,SIGMA,THETA
0.105005,0.105005,0.000000,0.010000,0.612859,-0.600000
0.105005,0.105005,0.000000,0.010000,0.612859,-0.600000
0.105005,0.105005,0.000000,0.010000,0.612859,-0.600000
0.105005,0.105005,0.000000,0.010000,0.612859,-0.600000
0.503411,0.503411,0.000000,0.059303,1.267496,-0.601164
0.105074,0.105074,0.000000,0.022810,0.782946,-0.600302
0.072430,0.072430,0.000000,0.016401,0.697850,-0.600151
0.072430,0.072430,0.000000,0.016401,0.697850,-0.600151
0.072430,0.072430,0.000000,0.016401,0.697850,-0.600151
0.072430,0.072430,0.000000,0.016401,0.697850,-0.600151
1.064996,1.064996,0.000000,0.966728,1.773299,-0.599858
0.113740,0.113740,0.000000,0.221142,0.929548,-0.600088
0.057527,0.057527,0.000000,0.097961,0.790149,-0.600126
0.057527,0.057527,0.000000,0.097961,0.790149,-0.600126
0.057527,0.057527,0.000000,0.097961,0.790149,-0.600126
0.057527,0.057527,0.000000,0.097961,0.790149,-0.600126
0.046089,0.046089,0.000000,0.098508,0.746186,-0.591438
0.046089,0.046089,0.000000,0.098508,0.746186,-0.591438
0.046089,0.046089,0.000000,0.098508,0.746186,-0.591438
0.046089,0.046089,0.000000,0.098508,0.746186,-0.591438
0.045226,0.045226,0.000000,0.105001,0.754980,-0.573725
0.045226,0.045226,0.000000,0.105001,0.754980,-0.573725
0.045226,0.045226,0.000000,0.105001,0.754980,-0.573725
0.045226,0.045226,0.000000,0.105001,0.754980,-0.573725
0.043910,0.043910,0.000000,0.121444,0.767232,-0.514193
0.043910,0.043910,0.000000,0.121444,0.767232,-0.514193
0.043910,0.043910,0.000000,0.121444,0.767232,-0.514193
0.043910,0.043910,0.000000,0.121444,0.767232,-0.514193
0.042870,0.042870,0.000000,0.138551,0.774336,-0.432393
0.042870,0.042870,0.000000,0.138551,0.774336,-0.432393
0.042870,0.042870,0.000000,0.138551,0.774336,-0.432393
0.042870,0.042870,0.000000,0.138551,0.774336,-0.432393
0.042180,0.042180,0.000000,0.143937,0.771023,-0.382900
0.042180,0.042180,0.000000,0.143937,0.771023,-0.382900
0.042180,0.042180,0.000000,0.143937,0.771023,-0.382900
0.042180,0.042180,0.000000,0.143937,0.771023,-0.382900
0.041829,0.041829,0.000000,0.142297,0.765055,-0.347218
0.041829,0.041829,0.000000,0.142297,0.765055,-0.347218
0.041829,0.041829,0.000000,0.142297,0.765055,-0.347218
0.041829,0.041829,0.000000,0.142297,0.765055,-0.347218
0.041623,0.041623,0.000000,0.139511,0.761748,-0.311029
0.041623,0.041623,0.000000,0.139511,0.761748,-0.311029
0.041623,0.041623,0.000000,0.139511,0.761748,-0.311029
0.041623,0.041623,0.000000,0.139511,0.761748,-0.311029
0.041391,0.041391,0.000000,0.129634,0.755909,-0.271880
0.041391,0.041391,0.000000,0.129634,0.755909,-0.271880
0.041391,0.041391,0.000000,0.129634,0.755909,-0.271880
0.041391,0.041391,0.000000,0.129634,0.755909,-0.271880
0.041342,0.041342,0.000000,0.125374,0.754997,-0.258904
0.041342,0.041342,0.000000,0.125374,0.754997,-0.258904
0.041342,0.041342,0.000000,0.125374,0.754997,-0.258904
0.041342,0.041342,0.000000,0.125374,0.754997,-0.258904
0.041338,0.041338,0.000000,0.124621,0.755209,-0.264936
0.041338,0.041338,0.000000,0.124621,0.755209,-0.264936
0.041338,0.041338,0.000000,0.124621,0.755209,-0.264936
0.041338,0.041338,0.000000,0.124621,0.755209,-0.264936
0.041337,0.041337,0.000000,0.124974,0.755660,-0.267614
