cost,rmse,penalty,NU,SIGMA,THETA
0.051175,0.051175,0.000000,0.010000,0.612859,-0.600000
0.051175,0.051175,0.000000,0.010000,0.612859,-0.600000
0.051175,0.051175,0.000000,0.010000,0.612859,-0.600000
0.051175,0.051175,0.000000,0.010000,0.612859,-0.600000
inf,inf,0.000000,0.869449,0.000010,-0.597821
0.074852,0.074852,0.000000,0.095945,0.551574,-0.599782
0.040199,0.040199,0.000000,0.045479,0.587560,-0.599910
0.040199,0.040199,0.000000,0.045479,0.587560,-0.599910
0.040199,0.040199,0.000000,0.045479,0.587560,-0.599910
0.040199,0.040199,0.000000,0.045479,0.587560,-0.599910
0.043113,0.043113,0.000000,0.056846,0.620262,-0.595898
0.039398,0.039398,0.000000,0.049100,0.597977,-0.598632
0.039398,0.039398,0.000000,0.049100,0.597977,-0.598632
0.039397,0.039397,0.000000,0.049100,0.597977,-0.598632
0.039398,0.039398,0.000000,0.049100,0.597977,-0.598632
0.037965,0.037965,0.000000,0.014659,0.586522,-0.585682
0.037965,0.037965,0.000000,0.014659,0.586522,-0.585682
0.037965,0.037965,0.000000,0.014659,0.586522,-0.585682
0.037965,0.037965,0.000000,0.014659,0.586522,-0.585682
0.037202,0.037202,0.000000,0.035601,0.593899,-0.587468
0.037202,0.037202,0.000000,0.035601,0.593899,-0.587468
0.037202,0.037202,0.000000,0.035601,0.593899,-0.587468
0.037202,0.037202,0.000000,0.035601,0.593899,-0.587468
0.036662,0.036662,0.000000,0.029516,0.591544,-0.582486
0.036662,0.036662,0.000000,0.029516,0.591544,-0.582486
0.036662,0.036662,0.000000,0.029516,0.591544,-0.582486
0.036662,0.036662,0.000000,0.029516,0.591544,-0.582486
0.036561,0.036561,0.000000,0.024170,0.589366,-0.574752
0.036561,0.036561,0.000000,0.024170,0.589366,-0.574752
0.036561,0.036561,0.000000,0.024170,0.589366,-0.574752
0.036561,0.036561,0.000000,0.024170,0.589366,-0.574751
0.036529,0.036529,0.000000,0.025848,0.590074,-0.573089
0.036529,0.036529,0.000000,0.025848,0.590074,-0.573089
0.036529,0.036529,0.000000,0.025848,0.590074,-0.573089
0.036529,0.036529,0.000000,0.025848,0.590074,-0.573089
0.036509,0.036509,0.000000,0.026246,0.590292,-0.567456
0.036509,0.036509,0.000000,0.026246,0.590292,-0.567456
0.036509,0.036509,0.000000,0.026246,0.590292,-0.567456
0.036509,0.036509,0.000000,0.026246,0.590292,-0.567456
0.036395,0.036395,0.000000,0.027285,0.591037,-0.533201
0.036395,0.036395,0.000000,0.027285,0.591037,-0.533201
0.036395,0.036395,0.000000,0.027285,0.591037,-0.533201
0.036395,0.036395,0.000000,0.027285,0.591037,-0.533201
0.035997,0.035997,0.000000,0.030547,0.593805,-0.362136
0.035997,0.035997,0.000000,0.030547,0.593805,-0.362136
0.035997,0.035997,0.000000,0.030547,0.593805,-0.362136
0.035997,0.035997,0.000000,0.030547,0.593805,-0.362136
0.035886,0.035886,0.000000,0.031011,0.593416,-0.242957
0.035886,0.035886,0.000000,0.031011,0.593416,-0.242957
0.035886,0.035886,0.000000,0.031011,0.593416,-0.242957
0.035886,0.035886,0.000000,0.031011,0.593416,-0.242957
0.035846,0.035846,0.000000,0.029292,0.591355,-0.232225
0.035846,0.035846,0.000000,0.029292,0.591355,-0.232225
0.035846,0.035846,0.000000,0.029292,0.591355,-0.232225
0.035846,0.035846,0.000000,0.029292,0.591355,-0.232225
0.035838,0.035838,0.000000,0.028526,0.591127,-0.215610
0.035838,0.035838,0.000000,0.028526,0.591127,-0.215610
0.035838,0.035838,0.000000,0.028526,0.591127,-0.215610
0.035838,0.035838,0.000000,0.028526,0.591127,-0.215610
