cost,rmse,penalty,NU,SIGMA,THETA
0.203028,0.203028,0.000000,0.010000,0.612859,-0.600000
0.203028,0.203028,0.000000,0.010000,0.612859,-0.600000
0.203028,0.203028,0.000000,0.010000,0.612859,-0.600000
0.203028,0.203028,0.000000,0.010000,0.612859,-0.600000
0.751883,0.751883,0.000000,0.000010,1.536352,-0.603209
0.099003,0.099003,0.000000,0.006950,0.894789,-0.600980
0.099003,0.099003,0.000000,0.006950,0.894789,-0.600980
0.099003,0.099003,0.000000,0.006950,0.894789,-0.600980
0.099003,0.099003,0.000000,0.006950,0.894789,-0.600980
inf,inf,0.000000,1.264611,3.601862,-0.612578
0.253183,0.253183,0.000000,0.132716,1.165496,-0.602139
0.121054,0.121054,0.000000,0.040513,0.967031,-0.601289
0.097731,0.097731,0.000000,0.018380,0.919391,-0.601085
0.095688,0.095688,0.000000,0.013157,0.908149,-0.601037
0.095688,0.095688,0.000000,0.013157,0.908149,-0.601037
0.095688,0.095688,0.000000,0.013157,0.908149,-0.601037
0.095688,0.095688,0.000000,0.013157,0.908149,-0.601037
0.074045,0.074045,0.000000,0.015072,0.766764,-0.604736
0.074045,0.074045,0.000000,0.015072,0.766764,-0.604736
0.074045,0.074045,0.000000,0.015072,0.766764,-0.604736
0.074045,0.074045,0.000000,0.015072,0.766764,-0.604736
0.049449,0.049449,0.000000,0.016040,0.834836,-0.606381
0.049449,0.049449,0.000000,0.016040,0.834836,-0.606381
0.049449,0.049449,0.000000,0.016040,0.834836,-0.606381
0.049449,0.049449,0.000000,0.016040,0.834836,-0.606381
0.048696,0.048696,0.000000,0.016993,0.824627,-0.609757
0.048696,0.048696,0.000000,0.016993,0.824627,-0.609757
0.048696,0.048696,0.000000,0.016993,0.824627,-0.609757
0.048696,0.048696,0.000000,0.016993,0.824627,-0.609757
0.048494,0.048494,0.000000,0.017730,0.828174,-0.613197
0.048494,0.048494,0.000000,0.017730,0.828174,-0.613197
0.048494,0.048494,0.000000,0.017730,0.828174,-0.613197
0.048494,0.048494,0.000000,0.017730,0.828174,-0.613197
0.048389,0.048389,0.000000,0.018874,0.830639,-0.620946
0.048389,0.048389,0.000000,0.018874,0.830639,-0.620946
0.048389,0.048389,0.000000,0.018874,0.830639,-0.620946
0.048389,0.048389,0.000000,0.018874,0.830639,-0.620946
0.048352,0.048352,0.000000,0.019536,0.831241,-0.629124
0.048352,0.048352,0.000000,0.019536,0.831241,-0.629124
0.048352,0.048352,0.000000,0.019536,0.831241,-0.629124
0.048352,0.048352,0.000000,0.019536,0.831241,-0.629124
0.048316,0.048316,0.000000,0.020086,0.831472,-0.642277
0.048316,0.048316,0.000000,0.020086,0.831472,-0.642277
0.048316,0.048316,0.000000,0.020086,0.831472,-0.642277
0.048316,0.048316,0.000000,0.020086,0.831472,-0.642277
0.048252,0.048252,0.000000,0.020768,0.831710,-0.671542
0.048252,0.048252,0.000000,0.020768,0.831710,-0.671542
0.048252,0.048252,0.000000,0.020768,0.831710,-0.671542
0.048252,0.048252,0.000000,0.020768,0.831710,-0.671542
0.048111,0.048111,0.000000,0.021761,0.832112,-0.743685
0.048111,0.048111,0.000000,0.021761,0.832112,-0.743685
0.048111,0.048111,0.000000,0.021761,0.832112,-0.743685
0.048111,0.048111,0.000000,0.021761,0.832112,-0.743685
0.047884,0.047884,0.000000,0.022701,0.832455,-0.877485
0.047884,0.047884,0.000000,0.022701,0.832455,-0.877485
0.047884,0.047884,0.000000,0.022701,0.832455,-0.877485
0.047884,0.047884,0.000000,0.022701,0.832455,-0.877485
0.047615,0.047615,0.000000,0.022586,0.831652,-1.033254
0.047615,0.047615,0.000000,0.022586,0.831652,-1.033254
0.047615,0.047615,0.000000,0.022586,0.831652,-1.033254
0.047615,0.047615,0.000000,0.022586,0.831652,-1.033254
0.047301,0.047301,0.000000,0.020704,0.828583,-1.184877
0.047301,0.047301,0.000000,0.020704,0.828583,-1.184877
0.047301,0.047301,0.000000,0.020704,0.828583,-1.184877
0.047301,0.047301,0.000000,0.020704,0.828583,-1.184877
0.047231,0.047231,0.000000,0.018938,0.826218,-1.242253
0.047231,0.047231,0.000000,0.018938,0.826218,-1.242253
0.047231,0.047231,0.000000,0.018938,0.826218,-1.242253
0.047231,0.047231,0.000000,0.018938,0.826218,-1.242253
0.047229,0.047229,0.000000,0.019205,0.826816,-1.238768
0.047229,0.047229,0.000000,0.019205,0.826816,-1.238768
0.047229,0.047229,0.000000,0.019205,0.826816,-1.238768
0.047229,0.047229,0.000000,0.019205,0.826816,-1.238768
