cost,rmse,penalty,NU,SIGMA,THETA
0.059460,0.059460,0.000000,0.010000,0.612859,-0.600000
0.059460,0.059460,0.000000,0.010000,0.612859,-0.600000
0.059460,0.059460,0.000000,0.010000,0.612859,-0.600000
0.059460,0.059460,0.000000,0.010000,0.612859,-0.600000
0.728169,0.728169,0.000000,0.000010,1.379119,-0.603205
0.136179,0.136179,0.000000,0.007639,0.793936,-0.600757
0.037230,0.037230,0.000000,0.009234,0.671584,-0.600246
0.037230,0.037230,0.000000,0.009234,0.671584,-0.600246
0.037230,0.037230,0.000000,0.009234,0.671584,-0.600246
0.037230,0.037230,0.000000,0.009234,0.671584,-0.600246
0.023876,0.023876,0.000000,0.000010,0.652479,-0.600920
0.023876,0.023876,0.000000,0.000010,0.652479,-0.600920
0.023876,0.023876,0.000000,0.000010,0.652479,-0.600920
0.023876,0.023876,0.000000,0.000010,0.652479,-0.600920
0.023854,0.023854,0.000000,0.000010,0.651745,-0.600988
0.023854,0.023854,0.000000,0.000010,0.651745,-0.600988
0.023854,0.023854,0.000000,0.000010,0.651745,-0.600988
0.023854,0.023854,0.000000,0.000010,0.651745,-0.600988
0.023851,0.023851,0.000000,0.000010,0.651390,-0.601028
0.023852,0.023852,0.000000,0.000010,0.651390,-0.601028
0.023851,0.023851,0.000000,0.000010,0.651390,-0.601028
0.023851,0.023851,0.000000,0.000010,0.651390,-0.601028
