cost,rmse,penalty,NU,SIGMA,THETA
0.094575,0.094575,0.000000,0.010000,0.612859,-0.600000
0.094575,0.094575,0.000000,0.010000,0.612859,-0.600000
0.094575,0.094575,0.000000,0.010000,0.612859,-0.600000
0.094575,0.094575,0.000000,0.010000,0.612859,-0.600000
0.641996,0.641996,0.000000,0.000010,1.307485,-0.600953
0.117458,0.117458,0.000000,0.007660,0.775590,-0.600223
0.067485,0.067485,0.000000,0.009027,0.680529,-0.600093
0.067485,0.067485,0.000000,0.009027,0.680529,-0.600093
0.067485,0.067485,0.000000,0.009027,0.680529,-0.600093
0.067485,0.067485,0.000000,0.009027,0.680529,-0.600093
inf,inf,0.000000,0.892754,1.860826,-0.600832
0.063087,0.063087,0.000000,0.097400,0.798559,-0.600167
0.048771,0.048771,0.000000,0.055746,0.742927,-0.600132
0.048771,0.048771,0.000000,0.055746,0.742927,-0.600132
0.048771,0.048771,0.000000,0.055746,0.742927,-0.600132
0.048771,0.048771,0.000000,0.055746,0.742927,-0.600132
0.041443,0.041443,0.000000,0.068308,0.721819,-0.589838
0.041443,0.041443,0.000000,0.068308,0.721819,-0.589838
0.041443,0.041443,0.000000,0.068308,0.721819,-0.589838
0.041443,0.041443,0.000000,0.068308,0.721819,-0.589838
0.039804,0.039804,0.000000,0.078499,0.731730,-0.569724
0.039804,0.039804,0.000000,0.078500,0.731730,-0.569724
0.039804,0.039804,0.000000,0.078499,0.731730,-0.569724
0.039804,0.039804,0.000000,0.078499,0.731730,-0.569724
0.037563,0.037563,0.000000,0.102222,0.748374,-0.495347
0.037563,0.037563,0.000000,0.102222,0.748374,-0.495347
0.037563,0.037563,0.000000,0.102222,0.748374,-0.495347
0.037563,0.037563,0.000000,0.102222,0.748374,-0.495347
0.036181,0.036181,0.000000,0.119789,0.755996,-0.411889
0.036181,0.036181,0.000000,0.119789,0.755996,-0.411889
0.036181,0.036181,0.000000,0.119789,0.755996,-0.411889
0.036181,0.036181,0.000000,0.119789,0.755996,-0.411889
0.034921,0.034921,0.000000,0.134444,0.756338,-0.305908
0.034921,0.034921,0.000000,0.134444,0.756338,-0.305908
0.034921,0.034921,0.000000,0.134444,0.756338,-0.305908
0.034921,0.034921,0.000000,0.134444,0.756338,-0.305908
0.034125,0.034125,0.000000,0.130563,0.747407,-0.272185
0.034125,0.034125,0.000000,0.130563,0.747407,-0.272185
0.034125,0.034125,0.000000,0.130563,0.747407,-0.272185
0.034125,0.034125,0.000000,0.130563,0.747407,-0.272185
0.033453,0.033453,0.000000,0.124946,0.741583,-0.217284
0.033453,0.033453,0.000000,0.124946,0.741583,-0.217284
0.033453,0.033453,0.000000,0.124946,0.741583,-0.217284
0.033453,0.033453,0.000000,0.124946,0.741583,-0.217284
0.032803,0.032803,0.000000,0.108272,0.732919,-0.159625
0.032803,0.032803,0.000000,0.108272,0.732919,-0.159625
0.032803,0.032803,0.000000,0.108272,0.732919,-0.159625
0.032803,0.032803,0.000000,0.108272,0.732919,-0.159624
0.032761,0.032761,0.000000,0.107326,0.733674,-0.144832
0.032761,0.032761,0.000000,0.107326,0.733674,-0.144832
0.032761,0.032761,0.000000,0.107326,0.733674,-0.144832
0.032761,0.032761,0.000000,0.107326,0.733674,-0.144832
0.032757,0.032757,0.000000,0.106548,0.733549,-0.151088
0.032757,0.032757,0.000000,0.106548,0.733549,-0.151088
0.032757,0.032757,0.000000,0.106548,0.733549,-0.151088
0.032757,0.032757,0.000000,0.106548,0.733549,-0.151088
