cost,rmse,penalty,NU,SIGMA,THETA
0.070780,0.070780,0.000000,0.010000,0.612859,-0.600000
0.070780,0.070780,0.000000,0.010000,0.612859,-0.600000
0.070780,0.070780,0.000000,0.010000,0.612859,-0.600000
0.070780,0.070780,0.000000,0.010000,0.612859,-0.600000
0.143430,0.143430,0.000000,1.420633,0.948308,-0.598608
0.134601,0.134601,0.000000,0.691758,0.774981,-0.599327
0.118690,0.118690,0.000000,0.330734,0.689129,-0.599684
0.098124,0.098124,0.000000,0.155758,0.647520,-0.599856
0.078574,0.078574,0.000000,0.074731,0.628252,-0.599936
0.066731,0.066731,0.000000,0.039946,0.619980,-0.599970
0.063469,0.063469,0.000000,0.026467,0.616775,-0.599984
0.063469,0.063469,0.000000,0.026467,0.616775,-0.599984
0.063469,0.063469,0.000000,0.026467,0.616775,-0.599984
0.063469,0.063469,0.000000,0.026467,0.616775,-0.599984
0.442829,0.442829,0.000000,0.134206,1.269917,-0.598749
0.086013,0.086013,0.000000,0.053168,0.778642,-0.599678
0.042556,0.042556,0.000000,0.037199,0.681834,-0.599861
0.042556,0.042556,0.000000,0.037199,0.681834,-0.599861
0.042556,0.042556,0.000000,0.037199,0.681834,-0.599861
0.042556,0.042556,0.000000,0.037199,0.681834,-0.599861
0.042230,0.042230,0.000000,0.037704,0.678289,-0.587287
0.042230,0.042230,0.000000,0.037704,0.678289,-0.587287
0.042230,0.042230,0.000000,0.037704,0.678289,-0.587287
0.042230,0.042230,0.000000,0.037704,0.678289,-0.587287
0.041736,0.041736,0.000000,0.040019,0.678570,-0.553360
0.041736,0.041736,0.000000,0.040019,0.678570,-0.553360
0.041736,0.041736,0.000000,0.040019,0.678571,-0.553360
0.041736,0.041736,0.000000,0.040019,0.678570,-0.553360
0.040595,0.040595,0.000000,0.046467,0.683139,-0.437252
0.040595,0.040595,0.000000,0.046467,0.683139,-0.437252
0.040595,0.040595,0.000000,0.046467,0.683140,-0.437252
0.040595,0.040595,0.000000,0.046467,0.683139,-0.437252
0.039504,0.039504,0.000000,0.053095,0.688823,-0.268719
0.039504,0.039504,0.000000,0.053095,0.688823,-0.268719
0.039504,0.039504,0.000000,0.053095,0.688823,-0.268719
0.039504,0.039504,0.000000,0.053095,0.688823,-0.268719
0.038533,0.038533,0.000000,0.058204,0.690901,-0.047869
0.038533,0.038533,0.000000,0.058204,0.690901,-0.047869
0.038533,0.038533,0.000000,0.058204,0.690901,-0.047869
0.038533,0.038533,0.000000,0.058204,0.690901,-0.047869
0.037215,0.037215,0.000000,0.057055,0.684582,0.096755
0.037215,0.037215,0.000000,0.057055,0.684582,0.096755
0.037215,0.037215,0.000000,0.057055,0.684582,0.096755
0.037215,0.037215,0.000000,0.057055,0.684582,0.096755
0.035624,0.035624,0.000000,0.040875,0.651911,0.390634
0.035624,0.035624,0.000000,0.040875,0.651911,0.390634
0.035624,0.035624,0.000000,0.040875,0.651911,0.390634
0.035624,0.035624,0.000000,0.040875,0.651911,0.390634
0.034858,0.034858,0.000000,0.046557,0.662445,0.406104
0.034858,0.034858,0.000000,0.046557,0.662445,0.406104
0.034858,0.034858,0.000000,0.046557,0.662445,0.406104
0.034858,0.034858,0.000000,0.046557,0.662445,0.406104
0.034644,0.034644,0.000000,0.045387,0.664691,0.314974
0.034644,0.034644,0.000000,0.045387,0.664691,0.314974
0.034644,0.034644,0.000000,0.045387,0.664691,0.314974
0.034644,0.034644,0.000000,0.045387,0.664691,0.314974
0.034573,0.034573,0.000000,0.043831,0.663878,0.329658
0.034573,0.034573,0.000000,0.043831,0.663878,0.329658
0.034573,0.034573,0.000000,0.043831,0.663878,0.329658
0.034573,0.034573,0.000000,0.043831,0.663878,0.329658
0.034548,0.034548,0.000000,0.043167,0.665155,0.321921
0.034548,0.034548,0.000000,0.043167,0.665155,0.321921
0.034548,0.034548,0.000000,0.043167,0.665155,0.321921
0.034548,0.034548,0.000000,0.043167,0.665155,0.321921
