cost,rmse,penalty,NU,SIGMA,THETA
0.341994,0.341994,0.000000,0.010000,0.612859,-0.600000
0.341994,0.341994,0.000000,0.010000,0.612859,-0.600000
0.341994,0.341994,0.000000,0.010000,0.612859,-0.600000
0.341994,0.341994,0.000000,0.010000,0.612859,-0.600000
0.640886,0.640886,0.000000,0.000010,1.587546,-0.599857
0.033242,0.033242,0.000000,0.006194,0.984148,-0.599946
0.033242,0.033242,0.000000,0.006195,0.984148,-0.599946
0.033242,0.033242,0.000000,0.006194,0.984148,-0.599946
0.033242,0.033242,0.000000,0.006194,0.984148,-0.599946
0.255000,0.255000,0.000000,0.533733,1.440238,-0.600038
0.121191,0.121191,0.000000,0.179559,1.134033,-0.599976
0.057994,0.057994,0.000000,0.059396,1.030144,-0.599955
0.032584,0.032584,0.000000,0.023061,0.998730,-0.599948
0.030061,0.030061,0.000000,0.015056,0.991809,-0.599947
0.030061,0.030061,0.000000,0.015056,0.991809,-0.599947
0.030061,0.030061,0.000000,0.015056,0.991809,-0.599947
0.030061,0.030061,0.000000,0.015056,0.991809,-0.599947
0.200407,0.200407,0.000000,0.000010,0.748271,-0.600983
0.036904,0.036904,0.000000,0.011250,0.930202,-0.600209
0.018340,0.018340,0.000000,0.013408,0.965141,-0.600061
0.018340,0.018340,0.000000,0.013408,0.965141,-0.600061
0.018340,0.018340,0.000000,0.013408,0.965141,-0.600061
0.018340,0.018340,0.000000,0.013408,0.965141,-0.600061
0.017670,0.017670,0.000000,0.009129,0.959972,-0.593451
0.017670,0.017670,0.000000,0.009129,0.959972,-0.593451
0.017670,0.017670,0.000000,0.009129,0.959972,-0.593451
0.017670,0.017670,0.000000,0.009129,0.959972,-0.593451
0.017583,0.017583,0.000000,0.010197,0.962125,-0.589880
0.017583,0.017583,0.000000,0.010197,0.962125,-0.589880
0.017583,0.017583,0.000000,0.010197,0.962125,-0.589880
0.017583,0.017583,0.000000,0.010197,0.962125,-0.589880
0.017550,0.017550,0.000000,0.010287,0.961834,-0.583822
0.017550,0.017550,0.000000,0.010287,0.961834,-0.583822
0.017550,0.017550,0.000000,0.010287,0.961834,-0.583822
0.017550,0.017550,0.000000,0.010287,0.961834,-0.583822
0.017286,0.017286,0.000000,0.010644,0.960756,-0.522357
0.017286,0.017286,0.000000,0.010644,0.960756,-0.522357
0.017286,0.017286,0.000000,0.010644,0.960756,-0.522357
0.017286,0.017286,0.000000,0.010644,0.960756,-0.522357
0.016261,0.016261,0.000000,0.011923,0.958210,-0.240210
0.016261,0.016261,0.000000,0.011923,0.958210,-0.240210
0.016261,0.016261,0.000000,0.011923,0.958210,-0.240210
0.016261,0.016261,0.000000,0.011923,0.958210,-0.240210
0.018489,0.018489,0.000000,0.015691,0.950816,0.823273
0.015114,0.015114,0.000000,0.013139,0.955824,0.102988
0.015114,0.015114,0.000000,0.013139,0.955824,0.102988
0.015114,0.015114,0.000000,0.013139,0.955824,0.102988
0.015114,0.015114,0.000000,0.013139,0.955824,0.102988
0.018995,0.018995,0.000000,0.013394,0.942289,1.263722
0.014365,0.014365,0.000000,0.013203,0.952434,0.393704
0.014365,0.014365,0.000000,0.013203,0.952434,0.393704
0.014365,0.014365,0.000000,0.013203,0.952434,0.393704
0.014365,0.014365,0.000000,0.013203,0.952434,0.393704
0.013031,0.013031,0.000000,0.010335,0.941572,0.947746
0.013031,0.013031,0.000000,0.010335,0.941572,0.947746
0.013031,0.013031,0.000000,0.010335,0.941572,0.947746
0.013031,0.013031,0.000000,0.010335,0.941572,0.947746
0.012890,0.012890,0.000000,0.009499,0.937959,1.178363
0.012890,0.012890,0.000000,0.009499,0.937959,1.178363
0.012890,0.012890,0.000000,0.009499,0.937959,1.178363
0.012890,0.012890,0.000000,0.009499,0.937959,1.178363
0.012878,0.012878,0.000000,0.009167,0.937137,1.231569
0.012878,0.012878,0.000000,0.009168,0.937137,1.231569
0.012878,0.012878,0.000000,0.009167,0.937137,1.231569
0.012878,0.012878,0.000000,0.009167,0.937137,1.231569
0.012876,0.012876,0.000000,0.009094,0.936921,1.276341
0.012876,0.012876,0.000000,0.009094,0.936921,1.276341
0.012876,0.012876,0.000000,0.009094,0.936921,1.276341
0.012876,0.012876,0.000000,0.009094,0.936921,1.276341
0.012869,0.012869,0.000000,0.009120,0.937411,1.239864
0.012869,0.012869,0.000000,0.009120,0.937411,1.239864
0.012869,0.012869,0.000000,0.009120,0.937411,1.239864
0.012869,0.012869,0.000000,0.009120,0.937411,1.239864
0.012866,0.012866,0.000000,0.009152,0.938028,1.207790
0.012866,0.012866,0.000000,0.009152,0.938028,1.207790
0.012866,0.012866,0.000000,0.009152,0.938028,1.207790
0.012866,0.012866,0.000000,0.009152,0.938028,1.207790
0.012864,0.012864,0.000000,0.009176,0.938702,1.178246
0.012864,0.012864,0.000000,0.009176,0.938702,1.178246
0.012864,0.012864,0.000000,0.009176,0.938702,1.178246
0.012864,0.012864,0.000000,0.009176,0.938702,1.178246
