cost,rmse,penalty,NU,SIGMA,THETA
0.358856,0.358856,0.000000,0.010000,0.612859,-0.600000
0.358856,0.358856,0.000000,0.010000,0.612859,-0.600000
0.358856,0.358856,0.000000,0.010000,0.612859,-0.600000
0.358856,0.358856,0.000000,0.010000,0.612859,-0.600000
0.625782,0.625782,0.000000,0.000010,1.588527,-0.599742
0.026424,0.026424,0.000000,0.006092,0.994498,-0.599899
0.026424,0.026424,0.000000,0.006092,0.994498,-0.599899
0.026424,0.026424,0.000000,0.006092,0.994498,-0.599899
0.026424,0.026424,0.000000,0.006092,0.994498,-0.599899
0.300435,0.300435,0.000000,0.464321,1.383724,-0.600200
0.109764,0.109764,0.000000,0.135396,1.104330,-0.599984
0.049671,0.049671,0.000000,0.041383,1.024474,-0.599922
0.025977,0.025977,0.000000,0.015628,1.002598,-0.599905
0.024574,0.024574,0.000000,0.011167,0.998808,-0.599902
0.024574,0.024574,0.000000,0.011167,0.998808,-0.599902
0.024574,0.024574,0.000000,0.011167,0.998808,-0.599902
0.024574,0.024574,0.000000,0.011167,0.998808,-0.599902
0.187897,0.187897,0.000000,0.000010,0.776437,-0.601717
0.034821,0.034821,0.000000,0.008452,0.944691,-0.600344
0.015968,0.015968,0.000000,0.010100,0.977534,-0.600076
0.015968,0.015968,0.000000,0.010100,0.977534,-0.600076
0.015968,0.015968,0.000000,0.010100,0.977534,-0.600076
0.015968,0.015968,0.000000,0.010100,0.977534,-0.600076
0.015382,0.015382,0.000000,0.006469,0.973298,-0.596158
0.015382,0.015382,0.000000,0.006469,0.973298,-0.596158
0.015382,0.015382,0.000000,0.006469,0.973298,-0.596158
0.015382,0.015382,0.000000,0.006469,0.973298,-0.596158
0.015239,0.015239,0.000000,0.007711,0.975545,-0.594619
0.015239,0.015239,0.000000,0.007711,0.975545,-0.594619
0.015239,0.015239,0.000000,0.007711,0.975545,-0.594619
0.015239,0.015239,0.000000,0.007711,0.975545,-0.594619
0.015228,0.015228,0.000000,0.007614,0.975031,-0.591837
0.015228,0.015228,0.000000,0.007614,0.975031,-0.591837
0.015228,0.015228,0.000000,0.007614,0.975031,-0.591837
0.015228,0.015228,0.000000,0.007614,0.975031,-0.591837
0.015209,0.015209,0.000000,0.007484,0.974693,-0.584063
0.015209,0.015209,0.000000,0.007484,0.974693,-0.584063
0.015209,0.015209,0.000000,0.007484,0.974693,-0.584063
0.015209,0.015209,0.000000,0.007484,0.974693,-0.584063
0.015110,0.015110,0.000000,0.007157,0.973580,-0.534333
0.015110,0.015110,0.000000,0.007157,0.973580,-0.534333
0.015110,0.015110,0.000000,0.007157,0.973580,-0.534333
0.015110,0.015110,0.000000,0.007157,0.973580,-0.534333
0.014880,0.014880,0.000000,0.006803,0.971980,-0.402752
0.014880,0.014880,0.000000,0.006803,0.971980,-0.402752
0.014880,0.014880,0.000000,0.006803,0.971980,-0.402752
0.014880,0.014880,0.000000,0.006803,0.971980,-0.402752
0.014123,0.014123,0.000000,0.006453,0.968582,0.036023
0.014123,0.014123,0.000000,0.006453,0.968582,0.036023
0.014123,0.014123,0.000000,0.006453,0.968582,0.036023
0.014123,0.014123,0.000000,0.006453,0.968582,0.036023
0.021348,0.021348,0.000000,0.006720,0.953644,2.282232
0.013353,0.013353,0.000000,0.006503,0.965788,0.456208
0.013353,0.013353,0.000000,0.006503,0.965788,0.456208
0.013353,0.013353,0.000000,0.006503,0.965788,0.456208
0.013353,0.013353,0.000000,0.006503,0.965788,0.456208
0.098251,0.098251,0.000000,0.009041,0.936640,4.467384
0.012781,0.012781,0.000000,0.006757,0.962873,0.857326
0.012781,0.012781,0.000000,0.006757,0.962873,0.857326
0.012781,0.012781,0.000000,0.006757,0.962873,0.857326
0.012781,0.012781,0.000000,0.006757,0.962873,0.857326
0.012746,0.012746,0.000000,0.007338,0.959313,1.207092
0.012639,0.012639,0.000000,0.007071,0.960945,1.046735
0.012639,0.012639,0.000000,0.007071,0.960945,1.046735
0.012639,0.012639,0.000000,0.007071,0.960945,1.046735
0.012639,0.012639,0.000000,0.007071,0.960945,1.046735
0.012510,0.012510,0.000000,0.007424,0.959934,1.052940
0.012510,0.012510,0.000000,0.007424,0.959934,1.052940
0.012510,0.012510,0.000000,0.007424,0.959934,1.052940
0.012510,0.012510,0.000000,0.007424,0.959934,1.052940
0.012459,0.012459,0.000000,0.007727,0.958636,1.071693
0.012459,0.012459,0.000000,0.007727,0.958636,1.071693
0.012459,0.012459,0.000000,0.007727,0.958636,1.071693
0.012459,0.012459,0.000000,0.007727,0.958636,1.071693
0.012451,0.012451,0.000000,0.007731,0.957894,1.117898
0.012451,0.012451,0.000000,0.007731,0.957894,1.117898
0.012451,0.012451,0.000000,0.007731,0.957894,1.117898
0.012451,0.012451,0.000000,0.007731,0.957894,1.117898
0.012437,0.012437,0.000000,0.007615,0.956206,1.213437
0.012437,0.012437,0.000000,0.007615,0.956206,1.213437
0.012437,0.012437,0.000000,0.007615,0.956206,1.213437
0.012437,0.012437,0.000000,0.007615,0.956206,1.213437
0.012433,0.012433,0.000000,0.007483,0.955361,1.263913
0.012433,0.012433,0.000000,0.007483,0.955361,1.263913
0.012433,0.012433,0.000000,0.007483,0.955361,1.263913
0.012433,0.012433,0.000000,0.007483,0.955361,1.263913
