cost,rmse,penalty,NU,SIGMA,THETA
0.289716,0.289716,0.000000,0.010000,0.612859,-0.600000
0.289716,0.289716,0.000000,0.010000,0.612859,-0.600000
0.289716,0.289716,0.000000,0.010000,0.612859,-0.600000
0.289716,0.289716,0.000000,0.010000,0.612859,-0.600000
0.684779,0.684779,0.000000,0.000010,1.555946,-0.602145
0.079226,0.079226,0.000000,0.006534,0.940072,-0.600744
0.079226,0.079226,0.000000,0.006534,0.940072,-0.600744
0.079226,0.079226,0.000000,0.006534,0.940072,-0.600744
0.079226,0.079226,0.000000,0.006534,0.940072,-0.600744
inf,inf,0.000000,2.060105,6.931344,-0.616000
0.521008,0.521008,0.000000,0.211891,1.539199,-0.602270
0.145186,0.145186,0.000000,0.058595,1.091960,-0.601131
0.079349,0.079349,0.000000,0.023086,0.988363,-0.600867
0.072630,0.072630,0.000000,0.014782,0.964137,-0.600805
0.072630,0.072630,0.000000,0.014782,0.964137,-0.600805
0.072630,0.072630,0.000000,0.014782,0.964137,-0.600805
0.072630,0.072630,0.000000,0.014782,0.964137,-0.600805
0.093818,0.093818,0.000000,0.023430,0.838978,-0.605358
0.051261,0.051261,0.000000,0.018319,0.912946,-0.602668
0.051261,0.051261,0.000000,0.018319,0.912946,-0.602668
0.051261,0.051261,0.000000,0.018319,0.912946,-0.602668
0.051261,0.051261,0.000000,0.018319,0.912946,-0.602668
0.049997,0.049997,0.000000,0.020505,0.920214,-0.606446
0.049997,0.049997,0.000000,0.020505,0.920214,-0.606446
0.049997,0.049997,0.000000,0.020505,0.920214,-0.606446
0.049997,0.049997,0.000000,0.020505,0.920214,-0.606446
0.048896,0.048896,0.000000,0.025061,0.925820,-0.617143
0.048896,0.048896,0.000000,0.025061,0.925820,-0.617143
0.048896,0.048896,0.000000,0.025061,0.925820,-0.617143
0.048896,0.048896,0.000000,0.025061,0.925820,-0.617143
0.048740,0.048740,0.000000,0.026869,0.926908,-0.625938
0.048740,0.048740,0.000000,0.026869,0.926908,-0.625938
0.048740,0.048740,0.000000,0.026869,0.926908,-0.625938
0.048740,0.048740,0.000000,0.026869,0.926908,-0.625938
0.048692,0.048692,0.000000,0.027852,0.927642,-0.635942
0.048692,0.048692,0.000000,0.027852,0.927642,-0.635942
0.048692,0.048692,0.000000,0.027852,0.927642,-0.635942
0.048692,0.048692,0.000000,0.027852,0.927642,-0.635942
0.048640,0.048640,0.000000,0.028684,0.928339,-0.652483
0.048640,0.048640,0.000000,0.028685,0.928339,-0.652483
0.048640,0.048640,0.000000,0.028684,0.928339,-0.652483
0.048640,0.048640,0.000000,0.028684,0.928339,-0.652483
0.048512,0.048512,0.000000,0.030128,0.929698,-0.700464
0.048512,0.048512,0.000000,0.030128,0.929698,-0.700464
0.048512,0.048512,0.000000,0.030128,0.929698,-0.700464
0.048512,0.048512,0.000000,0.030128,0.929698,-0.700464
0.048272,0.048272,0.000000,0.032043,0.931747,-0.804869
0.048272,0.048272,0.000000,0.032043,0.931747,-0.804869
0.048272,0.048272,0.000000,0.032043,0.931747,-0.804869
0.048272,0.048272,0.000000,0.032043,0.931747,-0.804869
0.047938,0.047938,0.000000,0.033603,0.933532,-0.972711
0.047938,0.047938,0.000000,0.033603,0.933532,-0.972711
0.047938,0.047938,0.000000,0.033603,0.933532,-0.972711
0.047938,0.047938,0.000000,0.033603,0.933532,-0.972711
0.047554,0.047554,0.000000,0.033226,0.932612,-1.140020
0.047554,0.047554,0.000000,0.033226,0.932612,-1.140020
0.047554,0.047554,0.000000,0.033226,0.932612,-1.140020
0.047554,0.047554,0.000000,0.033226,0.932612,-1.140020
0.047045,0.047045,0.000000,0.029807,0.927237,-1.327056
0.047045,0.047045,0.000000,0.029807,0.927237,-1.327056
0.047045,0.047045,0.000000,0.029807,0.927237,-1.327056
0.047045,0.047045,0.000000,0.029807,0.927237,-1.327056
0.046970,0.046970,0.000000,0.027593,0.923938,-1.403741
0.046970,0.046970,0.000000,0.027593,0.923938,-1.403741
0.046970,0.046970,0.000000,0.027593,0.923938,-1.403741
0.046970,0.046970,0.000000,0.027593,0.923938,-1.403741
0.046967,0.046967,0.000000,0.027856,0.924178,-1.420082
0.046967,0.046967,0.000000,0.027856,0.924178,-1.420082
0.046967,0.046967,0.000000,0.027856,0.924178,-1.420082
0.046967,0.046967,0.000000,0.027856,0.924178,-1.420082
0.046965,0.046965,0.000000,0.027898,0.923915,-1.429352
0.046965,0.046965,0.000000,0.027898,0.923915,-1.429352
0.046965,0.046965,0.000000,0.027898,0.923915,-1.429352
0.046965,0.046965,0.000000,0.027898,0.923915,-1.429351
