cost,rmse,penalty,NU,SIGMA,THETA
0.280570,0.280570,0.000000,0.010000,0.612859,-0.600000
0.280570,0.280570,0.000000,0.010000,0.612859,-0.600000
0.280570,0.280570,0.000000,0.010000,0.612859,-0.600000
0.280570,0.280570,0.000000,0.010000,0.612859,-0.600000
0.694180,0.694180,0.000000,0.000010,1.558810,-0.601188
0.083327,0.083327,0.000000,0.006578,0.936897,-0.600407
0.083327,0.083327,0.000000,0.006578,0.936897,-0.600407
0.083327,0.083327,0.000000,0.006578,0.936897,-0.600407
0.083327,0.083327,0.000000,0.006578,0.936897,-0.600407
inf,inf,0.000000,1.770950,5.216213,-0.608607
0.374680,0.374680,0.000000,0.183015,1.364828,-0.601227
0.123809,0.123809,0.000000,0.053744,1.051293,-0.600626
0.080879,0.080879,0.000000,0.022815,0.976279,-0.600483
0.076998,0.076998,0.000000,0.015397,0.958287,-0.600448
0.076998,0.076998,0.000000,0.015397,0.958287,-0.600448
0.076998,0.076998,0.000000,0.015397,0.958287,-0.600448
0.076998,0.076998,0.000000,0.015397,0.958287,-0.600448
0.093050,0.093050,0.000000,0.024852,0.827702,-0.607059
0.051065,0.051065,0.000000,0.019494,0.901697,-0.603313
0.051065,0.051065,0.000000,0.019494,0.901697,-0.603313
0.051065,0.051065,0.000000,0.019494,0.901697,-0.603313
0.051065,0.051065,0.000000,0.019494,0.901697,-0.603313
0.049154,0.049154,0.000000,0.022646,0.908689,-0.611050
0.049154,0.049154,0.000000,0.022646,0.908689,-0.611050
0.049154,0.049154,0.000000,0.022646,0.908689,-0.611050
0.049154,0.049154,0.000000,0.022646,0.908689,-0.611050
0.046829,0.046829,0.000000,0.030658,0.916129,-0.638080
0.046829,0.046829,0.000000,0.030658,0.916129,-0.638080
0.046829,0.046829,0.000000,0.030658,0.916129,-0.638080
0.046829,0.046829,0.000000,0.030658,0.916129,-0.638080
0.046348,0.046348,0.000000,0.034473,0.919571,-0.661397
0.046348,0.046348,0.000000,0.034473,0.919571,-0.661397
0.046348,0.046348,0.000000,0.034473,0.919571,-0.661397
0.046348,0.046348,0.000000,0.034473,0.919571,-0.661397
0.046040,0.046040,0.000000,0.038064,0.922197,-0.695725
0.046040,0.046040,0.000000,0.038064,0.922197,-0.695725
0.046040,0.046040,0.000000,0.038064,0.922197,-0.695725
0.046040,0.046040,0.000000,0.038064,0.922197,-0.695725
0.045747,0.045747,0.000000,0.041445,0.924959,-0.745587
0.045747,0.045747,0.000000,0.041445,0.924959,-0.745587
0.045747,0.045747,0.000000,0.041445,0.924959,-0.745587
0.045747,0.045747,0.000000,0.041445,0.924959,-0.745587
0.045246,0.045246,0.000000,0.046407,0.929031,-0.851099
0.045246,0.045246,0.000000,0.046407,0.929031,-0.851099
0.045246,0.045246,0.000000,0.046407,0.929031,-0.851099
0.045246,0.045246,0.000000,0.046407,0.929031,-0.851099
0.044644,0.044644,0.000000,0.051132,0.932742,-1.006780
0.044644,0.044644,0.000000,0.051132,0.932742,-1.006780
0.044644,0.044644,0.000000,0.051132,0.932742,-1.006780
0.044644,0.044644,0.000000,0.051132,0.932742,-1.006780
0.043960,0.043960,0.000000,0.051666,0.932067,-1.135007
0.043960,0.043960,0.000000,0.051666,0.932067,-1.135007
0.043960,0.043960,0.000000,0.051666,0.932067,-1.135007
0.043960,0.043960,0.000000,0.051666,0.932067,-1.135007
0.042181,0.042181,0.000000,0.044805,0.923608,-1.361578
0.042181,0.042181,0.000000,0.044805,0.923608,-1.361578
0.042181,0.042181,0.000000,0.044805,0.923608,-1.361578
0.042181,0.042181,0.000000,0.044805,0.923608,-1.361578
0.041544,0.041544,0.000000,0.031129,0.910019,-1.558701
0.041544,0.041544,0.000000,0.031129,0.910019,-1.558701
0.041544,0.041544,0.000000,0.031129,0.910019,-1.558701
0.041544,0.041544,0.000000,0.031129,0.910019,-1.558701
0.041332,0.041332,0.000000,0.036532,0.915809,-1.556710
0.041332,0.041332,0.000000,0.036532,0.915809,-1.556710
0.041332,0.041332,0.000000,0.036532,0.915809,-1.556710
0.041332,0.041332,0.000000,0.036532,0.915809,-1.556710
0.041293,0.041293,0.000000,0.035440,0.913706,-1.555727
0.041293,0.041293,0.000000,0.035440,0.913706,-1.555727
0.041293,0.041293,0.000000,0.035440,0.913706,-1.555727
0.041293,0.041293,0.000000,0.035440,0.913706,-1.555727
0.041289,0.041289,0.000000,0.034845,0.913054,-1.578844
0.041289,0.041289,0.000000,0.034845,0.913054,-1.578844
0.041289,0.041289,0.000000,0.034845,0.913054,-1.578844
0.041289,0.041289,0.000000,0.034845,0.913054,-1.578844
0.041288,0.041288,0.000000,0.034962,0.912946,-1.581424
