cost,rmse,penalty,NU,SIGMA,THETA
0.079382,0.079382,0.000000,0.010000,0.612859,-0.600000
0.079382,0.079382,0.000000,0.010000,0.612859,-0.600000
0.079382,0.079382,0.000000,0.010000,0.612859,-0.600000
0.079382,0.079382,0.000000,0.010000,0.612859,-0.600000
0.418962,0.418962,0.000000,0.096274,1.206547,-0.601947
0.088250,0.088250,0.000000,0.032195,0.765595,-0.600501
0.055361,0.055361,0.000000,0.020128,0.682552,-0.600229
0.055361,0.055361,0.000000,0.020128,0.682552,-0.600229
0.055361,0.055361,0.000000,0.020128,0.682552,-0.600229
0.055361,0.055361,0.000000,0.020128,0.682552,-0.600229
0.659751,0.659751,0.000000,1.008315,1.701212,-0.603657
0.125337,0.125337,0.000000,0.283746,0.954299,-0.601143
0.052294,0.052294,0.000000,0.115680,0.781051,-0.600560
0.041595,0.041595,0.000000,0.070202,0.734170,-0.600402
0.041595,0.041595,0.000000,0.070202,0.734170,-0.600402
0.041595,0.041595,0.000000,0.070202,0.734170,-0.600402
0.041595,0.041595,0.000000,0.070202,0.734170,-0.600402
0.038567,0.038567,0.000000,0.072757,0.710516,-0.594840
0.038567,0.038567,0.000000,0.072757,0.710516,-0.594840
0.038567,0.038567,0.000000,0.072757,0.710516,-0.594840
0.038567,0.038567,0.000000,0.072757,0.710516,-0.594840
0.038042,0.038042,0.000000,0.074818,0.718853,-0.590062
0.038042,0.038042,0.000000,0.074818,0.718853,-0.590062
0.038042,0.038042,0.000000,0.074818,0.718853,-0.590062
0.038042,0.038042,0.000000,0.074818,0.718853,-0.590062
0.037979,0.037979,0.000000,0.076168,0.719925,-0.582667
0.037979,0.037979,0.000000,0.076168,0.719925,-0.582667
0.037979,0.037979,0.000000,0.076168,0.719925,-0.582667
0.037979,0.037979,0.000000,0.076168,0.719925,-0.582667
0.037720,0.037720,0.000000,0.081578,0.723624,-0.536717
0.037720,0.037720,0.000000,0.081578,0.723624,-0.536717
0.037720,0.037720,0.000000,0.081578,0.723624,-0.536717
0.037720,0.037720,0.000000,0.081578,0.723624,-0.536717
0.037455,0.037455,0.000000,0.087310,0.727193,-0.459509
0.037455,0.037455,0.000000,0.087310,0.727193,-0.459509
0.037455,0.037455,0.000000,0.087310,0.727193,-0.459509
0.037455,0.037455,0.000000,0.087310,0.727193,-0.459509
0.037285,0.037285,0.000000,0.089737,0.727486,-0.388416
0.037285,0.037285,0.000000,0.089737,0.727486,-0.388416
0.037285,0.037285,0.000000,0.089737,0.727486,-0.388416
0.037285,0.037285,0.000000,0.089737,0.727486,-0.388416
0.037152,0.037152,0.000000,0.087159,0.724187,-0.367311
0.037152,0.037152,0.000000,0.087159,0.724187,-0.367311
0.037152,0.037152,0.000000,0.087159,0.724187,-0.367311
0.037152,0.037152,0.000000,0.087159,0.724187,-0.367311
0.037081,0.037081,0.000000,0.083127,0.721446,-0.355436
0.037081,0.037081,0.000000,0.083127,0.721446,-0.355436
0.037081,0.037081,0.000000,0.083127,0.721446,-0.355436
0.037081,0.037081,0.000000,0.083127,0.721446,-0.355436
0.037076,0.037076,0.000000,0.082197,0.721327,-0.357024
0.037076,0.037076,0.000000,0.082197,0.721327,-0.357024
0.037076,0.037076,0.000000,0.082197,0.721327,-0.357024
0.037076,0.037076,0.000000,0.082197,0.721327,-0.357024
