cost,rmse,penalty,NU,SIGMA,THETA
0.265990,0.265990,0.000000,0.010000,0.612859,-0.600000
0.265990,0.265990,0.000000,0.010000,0.612859,-0.600000
0.265990,0.265990,0.000000,0.010000,0.612859,-0.600000
0.265990,0.265990,0.000000,0.010000,0.612859,-0.600000
0.716474,0.716474,0.000000,0.000010,1.584891,-0.600160
0.066621,0.066621,0.000000,0.006610,0.942735,-0.600054
0.066621,0.066621,0.000000,0.006610,0.942735,-0.600054
0.066621,0.066621,0.000000,0.006610,0.942735,-0.600054
0.066621,0.066621,0.000000,0.006610,0.942735,-0.600054
0.569932,0.569932,0.000000,0.684515,1.745182,-0.601531
0.179182,0.179182,0.000000,0.194198,1.164787,-0.600463
0.084665,0.084665,0.000000,0.063381,1.009937,-0.600178
0.063263,0.063263,0.000000,0.027707,0.967709,-0.600100
0.063263,0.063263,0.000000,0.027707,0.967709,-0.600100
0.063263,0.063263,0.000000,0.027707,0.967709,-0.600100
0.063263,0.063263,0.000000,0.027707,0.967709,-0.600100
0.144872,0.144872,0.000000,0.018627,0.745602,-0.608519
0.021769,0.021769,0.000000,0.024513,0.889566,-0.603062
0.021769,0.021769,0.000000,0.024513,0.889566,-0.603062
0.021769,0.021769,0.000000,0.024513,0.889566,-0.603062
0.021769,0.021769,0.000000,0.024513,0.889566,-0.603062
0.020162,0.020162,0.000000,0.018590,0.907786,-0.601003
0.020162,0.020162,0.000000,0.018590,0.907786,-0.601003
0.020162,0.020162,0.000000,0.018590,0.907786,-0.601003
0.020162,0.020162,0.000000,0.018590,0.907786,-0.601003
0.016173,0.016173,0.000000,0.015884,0.890730,-0.600210
0.016173,0.016173,0.000000,0.015884,0.890730,-0.600210
0.016173,0.016173,0.000000,0.015884,0.890730,-0.600210
0.016173,0.016173,0.000000,0.015884,0.890730,-0.600210
0.016172,0.016172,0.000000,0.019413,0.895537,-0.602665
0.015980,0.015980,0.000000,0.017652,0.893138,-0.601439
0.015980,0.015980,0.000000,0.017652,0.893138,-0.601439
0.015980,0.015980,0.000000,0.017652,0.893138,-0.601439
0.015980,0.015980,0.000000,0.017652,0.893138,-0.601439
0.015961,0.015961,0.000000,0.017535,0.894290,-0.602571
0.015961,0.015961,0.000000,0.017535,0.894290,-0.602571
0.015961,0.015961,0.000000,0.017535,0.894290,-0.602571
0.015961,0.015961,0.000000,0.017535,0.894290,-0.602571
0.015956,0.015956,0.000000,0.017552,0.893919,-0.603321
0.015956,0.015956,0.000000,0.017552,0.893919,-0.603321
0.015956,0.015956,0.000000,0.017552,0.893919,-0.603321
0.015956,0.015956,0.000000,0.017552,0.893919,-0.603321
0.015954,0.015954,0.000000,0.017554,0.893879,-0.604655
0.015954,0.015954,0.000000,0.017554,0.893879,-0.604655
0.015954,0.015954,0.000000,0.017554,0.893879,-0.604655
0.015954,0.015954,0.000000,0.017554,0.893879,-0.604655
0.015946,0.015946,0.000000,0.017558,0.893838,-0.613475
0.015946,0.015946,0.000000,0.017558,0.893838,-0.613475
0.015946,0.015946,0.000000,0.017558,0.893838,-0.613475
0.015946,0.015946,0.000000,0.017558,0.893838,-0.613475
0.015914,0.015914,0.000000,0.017574,0.893969,-0.660055
0.015914,0.015914,0.000000,0.017574,0.893969,-0.660055
0.015914,0.015914,0.000000,0.017574,0.893969,-0.660055
0.015914,0.015914,0.000000,0.017574,0.893969,-0.660055
0.015903,0.015903,0.000000,0.017561,0.894281,-0.700897
0.015903,0.015903,0.000000,0.017561,0.894281,-0.700897
0.015903,0.015903,0.000000,0.017561,0.894281,-0.700897
0.015903,0.015903,0.000000,0.017561,0.894281,-0.700897
