cost,rmse,penalty,NU,SIGMA,THETA
0.210932,0.210932,0.000000,0.010000,0.612859,-0.600000
0.210932,0.210932,0.000000,0.010000,0.612859,-0.600000
0.210932,0.210932,0.000000,0.010000,0.612859,-0.600000
0.210932,0.210932,0.000000,0.010000,0.612859,-0.600000
0.775107,0.775107,0.000000,0.000010,1.590262,-0.600737
0.097508,0.097508,0.000000,0.006851,0.920909,-0.600232
0.097508,0.097508,0.000000,0.006851,0.920909,-0.600232
0.097508,0.097508,0.000000,0.006851,0.920909,-0.600232
0.097508,0.097508,0.000000,0.006851,0.920909,-0.600232
0.178858,0.178858,0.000000,0.338607,1.107544,-0.601805
0.116798,0.116798,0.000000,0.133688,0.992263,-0.600833
0.093404,0.093404,0.000000,0.060104,0.950867,-0.600485
0.089186,0.089186,0.000000,0.036330,0.937492,-0.600372
0.089186,0.089186,0.000000,0.036330,0.937492,-0.600372
0.089186,0.089186,0.000000,0.036330,0.937492,-0.600372
0.089186,0.089186,0.000000,0.036330,0.937492,-0.600372
0.234988,0.234988,0.000000,0.000230,0.581740,-0.610750
0.031526,0.031526,0.000000,0.024176,0.817722,-0.603866
0.031526,0.031526,0.000000,0.024176,0.817722,-0.603866
0.031526,0.031526,0.000000,0.024176,0.817722,-0.603866
0.031526,0.031526,0.000000,0.024176,0.817722,-0.603866
0.023889,0.023889,0.000000,0.011576,0.847825,-0.599147
0.023889,0.023889,0.000000,0.011576,0.847825,-0.599147
0.023889,0.023889,0.000000,0.011576,0.847825,-0.599147
0.023889,0.023889,0.000000,0.011576,0.847825,-0.599147
0.016482,0.016482,0.000000,0.007096,0.819330,-0.596343
0.016482,0.016482,0.000000,0.007096,0.819330,-0.596343
0.016482,0.016482,0.000000,0.007096,0.819330,-0.596343
0.016482,0.016482,0.000000,0.007096,0.819330,-0.596343
0.020323,0.020323,0.000000,0.021296,0.835225,-0.600009
0.015557,0.015557,0.000000,0.011734,0.824522,-0.597540
0.015557,0.015557,0.000000,0.011734,0.824522,-0.597540
0.015557,0.015557,0.000000,0.011734,0.824522,-0.597540
0.015557,0.015557,0.000000,0.011734,0.824522,-0.597540
0.015533,0.015533,0.000000,0.011006,0.832776,-0.596369
0.014892,0.014892,0.000000,0.011367,0.828687,-0.596949
0.014892,0.014892,0.000000,0.011367,0.828687,-0.596949
0.014892,0.014892,0.000000,0.011367,0.828687,-0.596949
0.014892,0.014892,0.000000,0.011367,0.828687,-0.596949
0.014866,0.014866,0.000000,0.010736,0.827939,-0.595425
0.014866,0.014866,0.000000,0.010736,0.827939,-0.595425
0.014866,0.014866,0.000000,0.010736,0.827939,-0.595425
0.014866,0.014866,0.000000,0.010736,0.827939,-0.595425
0.014864,0.014864,0.000000,0.010752,0.827932,-0.594043
0.014864,0.014864,0.000000,0.010752,0.827932,-0.594043
0.014864,0.014864,0.000000,0.010752,0.827932,-0.594043
0.014864,0.014864,0.000000,0.010752,0.827932,-0.594043
0.014853,0.014853,0.000000,0.010771,0.827925,-0.586123
0.014853,0.014853,0.000000,0.010771,0.827925,-0.586123
0.014853,0.014853,0.000000,0.010771,0.827925,-0.586123
0.014853,0.014853,0.000000,0.010771,0.827925,-0.586123
0.014803,0.014803,0.000000,0.010830,0.827885,-0.546936
0.014803,0.014803,0.000000,0.010830,0.827885,-0.546936
0.014803,0.014803,0.000000,0.010830,0.827885,-0.546936
0.014803,0.014803,0.000000,0.010830,0.827885,-0.546936
0.014626,0.014626,0.000000,0.011074,0.827621,-0.365679
0.014626,0.014626,0.000000,0.011074,0.827621,-0.365679
0.014626,0.014626,0.000000,0.011074,0.827621,-0.365679
0.014626,0.014626,0.000000,0.011074,0.827621,-0.365679
0.014551,0.014551,0.000000,0.011191,0.826436,-0.128636
0.014551,0.014551,0.000000,0.011191,0.826436,-0.128636
0.014551,0.014551,0.000000,0.011191,0.826436,-0.128636
0.014551,0.014551,0.000000,0.011191,0.826436,-0.128636
0.014534,0.014534,0.000000,0.010961,0.825630,-0.142637
0.014534,0.014534,0.000000,0.010961,0.825630,-0.142637
0.014534,0.014534,0.000000,0.010961,0.825630,-0.142637
0.014534,0.014534,0.000000,0.010961,0.825630,-0.142637
0.014533,0.014533,0.000000,0.011019,0.825567,-0.124141
0.014533,0.014533,0.000000,0.011019,0.825567,-0.124141
0.014533,0.014533,0.000000,0.011019,0.825567,-0.124141
0.014533,0.014533,0.000000,0.011019,0.825567,-0.124141
