cost,rmse,penalty,NU,SIGMA,THETA
0.065585,0.065585,0.000000,0.010000,0.612859,-0.600000
0.065585,0.065585,0.000000,0.010000,0.612859,-0.600000
0.065585,0.065585,0.000000,0.010000,0.612859,-0.600000
0.065585,0.065585,0.000000,0.010000,0.612859,-0.600000
0.675021,0.675021,0.000000,0.000010,1.299205,-0.599828
0.110349,0.110349,0.000000,0.007817,0.762806,-0.599962
0.046205,0.046205,0.000000,0.009239,0.665169,-0.599987
0.046205,0.046205,0.000000,0.009239,0.665169,-0.599987
0.046205,0.046205,0.000000,0.009239,0.665169,-0.599987
0.046205,0.046205,0.000000,0.009239,0.665169,-0.599987
inf,inf,0.000000,1.637760,5.290207,-0.596018
0.320369,0.320369,0.000000,0.172091,1.127673,-0.599590
0.088440,0.088440,0.000000,0.050924,0.783556,-0.599885
0.044123,0.044123,0.000000,0.022483,0.702782,-0.599955
0.040789,0.040789,0.000000,0.016508,0.685814,-0.599969
0.040789,0.040789,0.000000,0.016508,0.685814,-0.599969
0.040789,0.040789,0.000000,0.016508,0.685814,-0.599969
0.040789,0.040789,0.000000,0.016508,0.685814,-0.599969
0.039363,0.039363,0.000000,0.017675,0.672812,-0.594277
0.039363,0.039363,0.000000,0.017675,0.672812,-0.594277
0.039363,0.039363,0.000000,0.017675,0.672812,-0.594277
0.039363,0.039363,0.000000,0.017675,0.672812,-0.594277
0.039165,0.039165,0.000000,0.018097,0.676585,-0.588377
0.039165,0.039165,0.000000,0.018097,0.676585,-0.588377
0.039165,0.039165,0.000000,0.018097,0.676585,-0.588377
0.039165,0.039165,0.000000,0.018097,0.676585,-0.588377
0.039078,0.039078,0.000000,0.018591,0.678122,-0.577395
0.039078,0.039078,0.000000,0.018591,0.678122,-0.577395
0.039078,0.039078,0.000000,0.018591,0.678122,-0.577395
0.039078,0.039078,0.000000,0.018591,0.678122,-0.577395
0.038883,0.038883,0.000000,0.019702,0.680567,-0.539368
0.038883,0.038883,0.000000,0.019702,0.680567,-0.539368
0.038883,0.038883,0.000000,0.019702,0.680567,-0.539368
0.038883,0.038883,0.000000,0.019702,0.680567,-0.539367
0.038587,0.038587,0.000000,0.021046,0.682836,-0.466489
0.038587,0.038587,0.000000,0.021046,0.682836,-0.466489
0.038587,0.038587,0.000000,0.021046,0.682836,-0.466489
0.038587,0.038587,0.000000,0.021046,0.682836,-0.466489
0.038079,0.038079,0.000000,0.022800,0.684896,-0.315171
0.038079,0.038079,0.000000,0.022800,0.684896,-0.315171
0.038079,0.038079,0.000000,0.022800,0.684896,-0.315171
0.038079,0.038079,0.000000,0.022800,0.684896,-0.315171
0.037516,0.037516,0.000000,0.023513,0.684003,-0.152746
0.037516,0.037516,0.000000,0.023513,0.684003,-0.152746
0.037516,0.037516,0.000000,0.023513,0.684003,-0.152746
0.037516,0.037516,0.000000,0.023513,0.684003,-0.152746
0.036693,0.036693,0.000000,0.022522,0.678619,0.033326
0.036693,0.036693,0.000000,0.022522,0.678619,0.033326
0.036693,0.036693,0.000000,0.022522,0.678619,0.033326
0.036693,0.036693,0.000000,0.022522,0.678619,0.033326
0.036146,0.036146,0.000000,0.020014,0.671970,0.191565
0.036146,0.036146,0.000000,0.020014,0.671970,0.191565
0.036146,0.036146,0.000000,0.020014,0.671970,0.191565
0.036146,0.036146,0.000000,0.020014,0.671970,0.191565
0.036098,0.036098,0.000000,0.019293,0.670942,0.274273
0.036098,0.036098,0.000000,0.019293,0.670942,0.274273
0.036098,0.036098,0.000000,0.019293,0.670942,0.274273
0.036098,0.036098,0.000000,0.019293,0.670942,0.274273
0.036097,0.036097,0.000000,0.019264,0.670891,0.261004
0.036097,0.036097,0.000000,0.019264,0.670891,0.261004
0.036097,0.036097,0.000000,0.019264,0.670891,0.261004
0.036097,0.036097,0.000000,0.019264,0.670891,0.261004
