cost,rmse,penalty,NU,SIGMA,THETA
0.063736,0.063736,0.000000,0.010000,0.612859,-0.600000
0.063736,0.063736,0.000000,0.010000,0.612859,-0.600000
0.063736,0.063736,0.000000,0.010000,0.612859,-0.600000
0.063736,0.063736,0.000000,0.010000,0.612859,-0.600000
0.111898,0.111898,0.000000,0.650706,0.774557,-0.600427
0.090223,0.090223,0.000000,0.298529,0.685676,-0.600192
0.067748,0.067748,0.000000,0.137139,0.644946,-0.600085
0.055937,0.055937,0.000000,0.070756,0.628192,-0.600040
0.055937,0.055937,0.000000,0.070756,0.628192,-0.600040
0.055937,0.055937,0.000000,0.070756,0.628192,-0.600040
0.055937,0.055937,0.000000,0.070756,0.628192,-0.600040
0.392832,0.392832,0.000000,0.370512,1.271715,-0.598465
0.072397,0.072397,0.000000,0.141926,0.780980,-0.599666
0.040023,0.040023,0.000000,0.099744,0.690423,-0.599888
0.040023,0.040023,0.000000,0.099744,0.690423,-0.599888
0.040023,0.040023,0.000000,0.099744,0.690423,-0.599888
0.040023,0.040023,0.000000,0.099744,0.690423,-0.599888
0.039204,0.039204,0.000000,0.092968,0.685016,-0.577379
0.039204,0.039204,0.000000,0.092968,0.685016,-0.577379
0.039204,0.039204,0.000000,0.092968,0.685016,-0.577379
0.039204,0.039204,0.000000,0.092968,0.685016,-0.577379
0.038016,0.038016,0.000000,0.078844,0.679685,-0.494864
0.038016,0.038016,0.000000,0.078844,0.679685,-0.494864
0.038016,0.038016,0.000000,0.078844,0.679685,-0.494864
0.038016,0.038016,0.000000,0.078844,0.679685,-0.494864
0.037526,0.037526,0.000000,0.080881,0.680525,-0.462696
0.037526,0.037526,0.000000,0.080881,0.680525,-0.462696
0.037526,0.037526,0.000000,0.080881,0.680525,-0.462696
0.037526,0.037526,0.000000,0.080881,0.680525,-0.462696
0.036015,0.036015,0.000000,0.091807,0.685397,-0.323152
0.036015,0.036015,0.000000,0.091807,0.685397,-0.323152
0.036015,0.036015,0.000000,0.091807,0.685397,-0.323152
0.036015,0.036015,0.000000,0.091807,0.685397,-0.323152
0.035712,0.035712,0.000000,0.099775,0.685269,-0.245972
0.035712,0.035712,0.000000,0.099775,0.685269,-0.245972
0.035712,0.035712,0.000000,0.099775,0.685269,-0.245972
0.035712,0.035712,0.000000,0.099775,0.685269,-0.245972
0.035699,0.035699,0.000000,0.099203,0.683754,-0.263822
0.035699,0.035699,0.000000,0.099203,0.683754,-0.263822
0.035699,0.035699,0.000000,0.099203,0.683754,-0.263822
0.035699,0.035699,0.000000,0.099203,0.683754,-0.263822
0.035691,0.035691,0.000000,0.099405,0.684409,-0.258567
0.035691,0.035691,0.000000,0.099405,0.684409,-0.258567
0.035691,0.035691,0.000000,0.099405,0.684409,-0.258567
0.035691,0.035691,0.000000,0.099405,0.684409,-0.258567
