cost,rmse,penalty,NU,SIGMA,THETA
0.241813,0.241813,0.000000,0.010000,0.612859,-0.600000
0.241813,0.241813,0.000000,0.010000,0.612859,-0.600000
0.241813,0.241813,0.000000,0.010000,0.612859,-0.600000
0.241813,0.241813,0.000000,0.010000,0.612859,-0.600000
0.718114,0.718114,0.000000,0.000010,1.542221,-0.601195
0.072291,0.072291,0.000000,0.006764,0.913867,-0.600387
0.072291,0.072291,0.000000,0.006764,0.913867,-0.600387
0.072291,0.072291,0.000000,0.006764,0.913867,-0.600387
0.072291,0.072291,0.000000,0.006764,0.913867,-0.600387
inf,inf,0.000000,1.073868,3.471772,-0.605741
0.230684,0.230684,0.000000,0.113475,1.169657,-0.600922
0.098270,0.098270,0.000000,0.030850,0.971600,-0.600508
0.072553,0.072553,0.000000,0.013159,0.929196,-0.600419
0.070782,0.070782,0.000000,0.009858,0.921282,-0.600402
0.070782,0.070782,0.000000,0.009858,0.921282,-0.600402
0.070782,0.070782,0.000000,0.009858,0.921282,-0.600402
0.070782,0.070782,0.000000,0.009858,0.921282,-0.600402
0.096995,0.096995,0.000000,0.009193,0.771306,-0.603416
0.044515,0.044515,0.000000,0.009589,0.860745,-0.601619
0.044515,0.044515,0.000000,0.009589,0.860745,-0.601619
0.044515,0.044515,0.000000,0.009589,0.860745,-0.601619
0.044515,0.044515,0.000000,0.009589,0.860745,-0.601619
0.044475,0.044475,0.000000,0.009468,0.863629,-0.603545
0.044475,0.044475,0.000000,0.009468,0.863629,-0.603545
0.044475,0.044475,0.000000,0.009468,0.863629,-0.603545
0.044475,0.044475,0.000000,0.009468,0.863629,-0.603545
0.044459,0.044459,0.000000,0.009418,0.862485,-0.605054
0.044459,0.044459,0.000000,0.009418,0.862485,-0.605054
0.044459,0.044459,0.000000,0.009418,0.862485,-0.605054
0.044459,0.044459,0.000000,0.009418,0.862485,-0.605054
0.044454,0.044454,0.000000,0.009387,0.862221,-0.607848
0.044454,0.044454,0.000000,0.009387,0.862221,-0.607848
0.044454,0.044454,0.000000,0.009387,0.862221,-0.607848
0.044454,0.044454,0.000000,0.009387,0.862221,-0.607848
0.044420,0.044420,0.000000,0.009264,0.861246,-0.630573
0.044420,0.044420,0.000000,0.009264,0.861246,-0.630573
0.044420,0.044420,0.000000,0.009264,0.861246,-0.630573
0.044420,0.044420,0.000000,0.009264,0.861246,-0.630573
0.044354,0.044354,0.000000,0.009124,0.860160,-0.685316
0.044354,0.044354,0.000000,0.009124,0.860160,-0.685316
0.044354,0.044354,0.000000,0.009124,0.860160,-0.685316
0.044354,0.044354,0.000000,0.009124,0.860160,-0.685316
0.044189,0.044189,0.000000,0.008961,0.858852,-0.835940
0.044189,0.044189,0.000000,0.008961,0.858852,-0.835940
0.044189,0.044189,0.000000,0.008961,0.858852,-0.835940
0.044189,0.044189,0.000000,0.008961,0.858852,-0.835940
0.043888,0.043888,0.000000,0.008893,0.858094,-1.163763
0.043888,0.043888,0.000000,0.008893,0.858094,-1.163763
0.043888,0.043888,0.000000,0.008893,0.858094,-1.163763
0.043888,0.043888,0.000000,0.008893,0.858094,-1.163763
0.043751,0.043751,0.000000,0.009080,0.858890,-1.470641
0.043751,0.043751,0.000000,0.009080,0.858890,-1.470641
0.043751,0.043751,0.000000,0.009080,0.858890,-1.470641
0.043751,0.043751,0.000000,0.009080,0.858890,-1.470641
0.043725,0.043725,0.000000,0.009186,0.859657,-1.393821
0.043725,0.043725,0.000000,0.009186,0.859657,-1.393821
0.043725,0.043725,0.000000,0.009186,0.859657,-1.393821
0.043725,0.043725,0.000000,0.009186,0.859657,-1.393821
0.043707,0.043707,0.000000,0.009384,0.861312,-1.320123
0.043707,0.043707,0.000000,0.009384,0.861312,-1.320123
0.043707,0.043707,0.000000,0.009384,0.861312,-1.320123
0.043707,0.043707,0.000000,0.009384,0.861312,-1.320123
