cost,rmse,penalty,NU,SIGMA,THETA
0.200507,0.200507,0.000000,0.010000,0.612859,-0.600000
0.200507,0.200507,0.000000,0.010000,0.612859,-0.600000
0.200507,0.200507,0.000000,0.010000,0.612859,-0.600000
0.200507,0.200507,0.000000,0.010000,0.612859,-0.600000
0.755538,0.755538,0.000000,0.000010,1.546867,-0.599606
0.088517,0.088517,0.000000,0.006928,0.900107,-0.599879
0.088517,0.088517,0.000000,0.006928,0.900107,-0.599879
0.088517,0.088517,0.000000,0.006928,0.900107,-0.599879
0.088517,0.088517,0.000000,0.006928,0.900107,-0.599879
0.157968,0.157968,0.000000,0.159788,1.019971,-0.600840
0.111391,0.111391,0.000000,0.059711,0.941497,-0.600211
0.090705,0.090705,0.000000,0.025418,0.914606,-0.599995
0.086389,0.086389,0.000000,0.015207,0.906599,-0.599931
0.086389,0.086389,0.000000,0.015207,0.906599,-0.599931
0.086389,0.086389,0.000000,0.015207,0.906599,-0.599931
0.086389,0.086389,0.000000,0.015207,0.906599,-0.599931
0.342530,0.342530,0.000000,0.000010,0.451501,-0.613420
0.058688,0.058688,0.000000,0.010794,0.774435,-0.603848
0.058688,0.058688,0.000000,0.010794,0.774435,-0.603848
0.058688,0.058688,0.000000,0.010794,0.774435,-0.603848
0.058688,0.058688,0.000000,0.010794,0.774435,-0.603848
0.036893,0.036893,0.000000,0.000363,0.810145,-0.599364
0.036893,0.036893,0.000000,0.000363,0.810145,-0.599364
0.036893,0.036893,0.000000,0.000363,0.810145,-0.599364
0.036893,0.036893,0.000000,0.000363,0.810145,-0.599364
0.059992,0.059992,0.000000,0.017325,0.867621,-0.603165
0.035074,0.035074,0.000000,0.006935,0.832413,-0.600837
0.030510,0.030510,0.000000,0.003855,0.821978,-0.600147
0.030510,0.030510,0.000000,0.003855,0.821978,-0.600147
0.030510,0.030510,0.000000,0.003855,0.821978,-0.600147
0.030510,0.030510,0.000000,0.003855,0.821978,-0.600147
0.041360,0.041360,0.000000,0.004051,0.773870,-0.600429
0.026256,0.026256,0.000000,0.003923,0.805354,-0.600244
0.026256,0.026256,0.000000,0.003923,0.805354,-0.600244
0.026256,0.026256,0.000000,0.003923,0.805354,-0.600244
0.026256,0.026256,0.000000,0.003923,0.805354,-0.600244
0.026174,0.026174,0.000000,0.003663,0.805565,-0.599785
0.026174,0.026174,0.000000,0.003663,0.805565,-0.599785
0.026174,0.026174,0.000000,0.003663,0.805565,-0.599785
0.026174,0.026174,0.000000,0.003663,0.805565,-0.599785
0.026164,0.026164,0.000000,0.003518,0.805039,-0.599278
0.026164,0.026164,0.000000,0.003518,0.805039,-0.599278
0.026164,0.026164,0.000000,0.003518,0.805039,-0.599278
0.026164,0.026164,0.000000,0.003518,0.805039,-0.599278
