cost,rmse,penalty,NU,SIGMA,THETA
0.101876,0.101876,0.000000,0.010000,0.612859,-0.600000
0.101876,0.101876,0.000000,0.010000,0.612859,-0.600000
0.101876,0.101876,0.000000,0.010000,0.612859,-0.600000
0.101876,0.101876,0.000000,0.010000,0.612859,-0.600000
0.685019,0.685019,0.000000,0.000010,1.358708,-0.602389
0.123993,0.123993,0.000000,0.007557,0.795246,-0.600584
0.066544,0.066544,0.000000,0.008949,0.691337,-0.600251
0.066544,0.066544,0.000000,0.008949,0.691337,-0.600251
0.066544,0.066544,0.000000,0.008949,0.691337,-0.600251
0.066544,0.066544,0.000000,0.008949,0.691337,-0.600251
inf,inf,0.000000,1.072208,2.549019,-0.607339
0.088010,0.088010,0.000000,0.115275,0.877105,-0.600960
0.048238,0.048238,0.000000,0.053952,0.769964,-0.600551
0.048238,0.048238,0.000000,0.053952,0.769964,-0.600551
0.048238,0.048238,0.000000,0.053952,0.769964,-0.600551
0.048238,0.048238,0.000000,0.053952,0.769964,-0.600551
0.039264,0.039264,0.000000,0.061943,0.739818,-0.605690
0.039264,0.039264,0.000000,0.061943,0.739818,-0.605690
0.039264,0.039264,0.000000,0.061943,0.739818,-0.605690
0.039264,0.039264,0.000000,0.061943,0.739818,-0.605690
0.038319,0.038319,0.000000,0.067273,0.751500,-0.609025
0.038319,0.038319,0.000000,0.067273,0.751500,-0.609025
0.038319,0.038319,0.000000,0.067273,0.751500,-0.609025
0.038319,0.038319,0.000000,0.067273,0.751500,-0.609025
0.038123,0.038123,0.000000,0.071940,0.755433,-0.613084
0.038123,0.038123,0.000000,0.071940,0.755433,-0.613084
0.038123,0.038123,0.000000,0.071940,0.755433,-0.613084
0.038123,0.038123,0.000000,0.071940,0.755433,-0.613084
0.038083,0.038083,0.000000,0.074519,0.756779,-0.616712
0.038083,0.038083,0.000000,0.074519,0.756779,-0.616712
0.038083,0.038083,0.000000,0.074519,0.756779,-0.616712
0.038083,0.038083,0.000000,0.074519,0.756779,-0.616712
0.038081,0.038081,0.000000,0.074868,0.756919,-0.618519
0.038081,0.038081,0.000000,0.074868,0.756919,-0.618519
0.038081,0.038081,0.000000,0.074868,0.756919,-0.618519
0.038081,0.038081,0.000000,0.074868,0.756919,-0.618519
0.038077,0.038077,0.000000,0.075162,0.757021,-0.622764
0.038077,0.038077,0.000000,0.075162,0.757021,-0.622764
0.038077,0.038077,0.000000,0.075162,0.757021,-0.622764
0.038077,0.038077,0.000000,0.075162,0.757021,-0.622764
0.038069,0.038069,0.000000,0.075373,0.757041,-0.634087
0.038069,0.038069,0.000000,0.075374,0.757041,-0.634087
0.038069,0.038069,0.000000,0.075373,0.757041,-0.634087
0.038069,0.038069,0.000000,0.075373,0.757041,-0.634087
0.038058,0.038058,0.000000,0.075109,0.756776,-0.654216
0.038058,0.038058,0.000000,0.075109,0.756776,-0.654216
0.038058,0.038058,0.000000,0.075109,0.756776,-0.654216
0.038058,0.038058,0.000000,0.075109,0.756776,-0.654216
0.038047,0.038047,0.000000,0.074167,0.756121,-0.677462
0.038047,0.038047,0.000000,0.074167,0.756121,-0.677462
0.038047,0.038047,0.000000,0.074167,0.756121,-0.677462
0.038047,0.038047,0.000000,0.074167,0.756121,-0.677462
0.038045,0.038045,0.000000,0.073453,0.755656,-0.685438
0.038045,0.038045,0.000000,0.073453,0.755656,-0.685438
0.038045,0.038045,0.000000,0.073453,0.755656,-0.685438
0.038045,0.038045,0.000000,0.073453,0.755656,-0.685438
