cost,rmse,penalty,NU,SIGMA,THETA
0.225132,0.225132,0.000000,0.010000,0.612859,-0.600000
0.225132,0.225132,0.000000,0.010000,0.612859,-0.600000
0.225131,0.225131,0.000000,0.010000,0.612859,-0.600000
0.225132,0.225132,0.000000,0.010000,0.612859,-0.600000
0.730500,0.730500,0.000000,0.000010,1.540102,-0.601955
0.093329,0.093329,0.000000,0.006841,0.906027,-0.600618
0.093329,0.093329,0.000000,0.006841,0.906027,-0.600618
0.093329,0.093329,0.000000,0.006841,0.906027,-0.600618
0.093329,0.093329,0.000000,0.006841,0.906027,-0.600618
inf,inf,0.000000,0.602852,1.773586,-0.605041
0.133520,0.133520,0.000000,0.066443,0.992783,-0.601060
0.097389,0.097389,0.000000,0.022863,0.929349,-0.600737
0.092224,0.092224,0.000000,0.012896,0.914840,-0.600663
0.092224,0.092224,0.000000,0.012896,0.914840,-0.600663
0.092224,0.092224,0.000000,0.012896,0.914840,-0.600663
0.092224,0.092224,0.000000,0.012896,0.914840,-0.600663
0.107715,0.107715,0.000000,0.008272,0.742759,-0.605656
0.059848,0.059848,0.000000,0.010846,0.838561,-0.602876
0.059848,0.059848,0.000000,0.010846,0.838561,-0.602876
0.059848,0.059848,0.000000,0.010846,0.838561,-0.602876
0.059848,0.059848,0.000000,0.010846,0.838561,-0.602876
0.059655,0.059655,0.000000,0.009632,0.837580,-0.606194
0.059655,0.059655,0.000000,0.009632,0.837580,-0.606194
0.059655,0.059655,0.000000,0.009632,0.837580,-0.606194
0.059655,0.059655,0.000000,0.009632,0.837580,-0.606194
0.059619,0.059619,0.000000,0.008860,0.836183,-0.611709
0.059619,0.059619,0.000000,0.008860,0.836183,-0.611709
0.059619,0.059619,0.000000,0.008860,0.836183,-0.611709
0.059619,0.059619,0.000000,0.008860,0.836183,-0.611709
0.059605,0.059605,0.000000,0.008936,0.836567,-0.615455
0.059605,0.059605,0.000000,0.008936,0.836567,-0.615455
0.059605,0.059605,0.000000,0.008936,0.836567,-0.615455
0.059605,0.059605,0.000000,0.008936,0.836567,-0.615455
