cost,rmse,penalty,NU,SIGMA,THETA
0.106154,0.106154,0.000000,0.010000,0.612859,-0.600000
0.106154,0.106154,0.000000,0.010000,0.612859,-0.600000
0.106154,0.106154,0.000000,0.010000,0.612859,-0.600000
0.106154,0.106154,0.000000,0.010000,0.612859,-0.600000
0.739962,0.739962,0.000000,0.000010,1.424518,-0.601509
0.130994,0.130994,0.000000,0.007447,0.820309,-0.600386
0.058756,0.058756,0.000000,0.008887,0.703319,-0.600168
0.058756,0.058756,0.000000,0.008887,0.703319,-0.600168
0.058756,0.058756,0.000000,0.008887,0.703319,-0.600168
0.058756,0.058756,0.000000,0.008887,0.703319,-0.600168
inf,inf,0.000000,1.029252,2.544776,-0.602781
0.104742,0.104742,0.000000,0.110923,0.887465,-0.600429
0.051328,0.051328,0.000000,0.044745,0.768033,-0.600260
0.051328,0.051328,0.000000,0.044745,0.768033,-0.600260
0.051328,0.051328,0.000000,0.044745,0.768034,-0.600260
0.051328,0.051328,0.000000,0.044745,0.768033,-0.600260
0.045268,0.045268,0.000000,0.045628,0.733296,-0.598550
0.045268,0.045268,0.000000,0.045628,0.733296,-0.598550
0.045268,0.045268,0.000000,0.045628,0.733296,-0.598550
0.045268,0.045268,0.000000,0.045628,0.733296,-0.598550
0.044720,0.044720,0.000000,0.046200,0.742085,-0.594422
0.044720,0.044720,0.000000,0.046200,0.742085,-0.594422
0.044720,0.044720,0.000000,0.046200,0.742085,-0.594422
0.044720,0.044720,0.000000,0.046200,0.742085,-0.594422
0.044690,0.044690,0.000000,0.046522,0.741764,-0.589670
0.044690,0.044690,0.000000,0.046522,0.741764,-0.589670
0.044690,0.044690,0.000000,0.046522,0.741765,-0.589670
0.044690,0.044690,0.000000,0.046522,0.741764,-0.589670
0.044542,0.044542,0.000000,0.048736,0.741679,-0.551203
0.044542,0.044542,0.000000,0.048736,0.741679,-0.551203
0.044542,0.044542,0.000000,0.048736,0.741679,-0.551203
0.044542,0.044542,0.000000,0.048736,0.741679,-0.551203
0.044412,0.044412,0.000000,0.051033,0.742793,-0.498692
0.044412,0.044412,0.000000,0.051033,0.742793,-0.498692
0.044412,0.044412,0.000000,0.051033,0.742793,-0.498692
0.044412,0.044412,0.000000,0.051033,0.742793,-0.498692
0.044325,0.044325,0.000000,0.052219,0.744050,-0.446641
0.044325,0.044325,0.000000,0.052219,0.744050,-0.446641
0.044325,0.044325,0.000000,0.052219,0.744050,-0.446641
0.044325,0.044325,0.000000,0.052219,0.744050,-0.446641
0.044277,0.044277,0.000000,0.051323,0.743950,-0.427850
0.044277,0.044277,0.000000,0.051323,0.743950,-0.427850
0.044277,0.044277,0.000000,0.051323,0.743950,-0.427850
0.044277,0.044277,0.000000,0.051323,0.743950,-0.427850
0.044234,0.044234,0.000000,0.048692,0.742583,-0.414587
0.044234,0.044234,0.000000,0.048692,0.742583,-0.414587
0.044234,0.044234,0.000000,0.048692,0.742583,-0.414587
0.044234,0.044234,0.000000,0.048692,0.742583,-0.414587
0.044231,0.044231,0.000000,0.048269,0.741989,-0.412024
0.044231,0.044231,0.000000,0.048269,0.741989,-0.412024
0.044231,0.044231,0.000000,0.048269,0.741989,-0.412024
0.044231,0.044231,0.000000,0.048269,0.741989,-0.412024
0.044230,0.044230,0.000000,0.048163,0.741621,-0.409594
