cost,rmse,penalty,NU,SIGMA,THETA
0.270972,0.270972,0.000000,0.010000,0.612859,-0.600000
0.270972,0.270972,0.000000,0.010000,0.612859,-0.600000
0.270972,0.270972,0.000000,0.010000,0.612859,-0.600000
0.270972,0.270972,0.000000,0.010000,0.612859,-0.600000
0.707773,0.707773,0.000000,0.000010,1.581965,-0.599481
0.065738,0.065738,0.000000,0.006582,0.944426,-0.599822
0.065738,0.065738,0.000000,0.006582,0.944426,-0.599822
0.065738,0.065738,0.000000,0.006582,0.944426,-0.599822
0.065738,0.065738,0.000000,0.006582,0.944426,-0.599822
0.126417,0.126417,0.000000,0.093840,0.858888,-0.600394
0.060745,0.060745,0.000000,0.037790,0.913833,-0.600027
0.052451,0.052451,0.000000,0.023759,0.927588,-0.599935
0.052451,0.052451,0.000000,0.023759,0.927588,-0.599935
0.052451,0.052451,0.000000,0.023759,0.927588,-0.599935
0.052451,0.052451,0.000000,0.023759,0.927588,-0.599935
0.084212,0.084212,0.000000,0.000010,0.793453,-0.598072
0.039411,0.039411,0.000000,0.015510,0.880997,-0.599288
0.039411,0.039411,0.000000,0.015510,0.880997,-0.599288
0.039411,0.039411,0.000000,0.015510,0.880997,-0.599288
0.039411,0.039411,0.000000,0.015510,0.880997,-0.599288
0.022783,0.022783,0.000000,0.000010,0.876267,-0.596744
0.022783,0.022783,0.000000,0.000010,0.876267,-0.596744
0.022783,0.022783,0.000000,0.000010,0.876267,-0.596744
0.022783,0.022783,0.000000,0.000010,0.876267,-0.596744
0.022915,0.022915,0.000000,0.000010,0.871534,-0.596475
0.022717,0.022717,0.000000,0.000010,0.874538,-0.596646
0.022717,0.022717,0.000000,0.000010,0.874538,-0.596646
0.022717,0.022717,0.000000,0.000010,0.874538,-0.596646
0.022717,0.022717,0.000000,0.000010,0.874538,-0.596646
